Product ID,Name,stock,ETA
ALG-ELI-552-35,Alegria ,0,
ALG-ELI-552-36,Alegria ,0,
ALG-ELI-552-37,Alegria ,0,
ALG-ELI-552-38,Alegria ,0,
ALG-ELI-552-39,Alegria ,0,
ALG-ELI-552-40,Alegria ,0,
ALG-ELI-552-41,Alegria ,0,
ALG-ELI-552-42,Alegria ,0,
ALG-ELI-552-43,Alegria ,0,
ALG-ELI-579-35,Alegria ,7,Sep  8 2017
ALG-ELI-579-36,Alegria ,0,Sep  8 2017
ALG-ELI-579-37,Alegria ,10,Sep  8 2017
ALG-ELI-579-38,Alegria ,46,Sep  8 2017
ALG-ELI-579-39,Alegria ,44,Sep  8 2017
ALG-ELI-579-40,Alegria ,52,Sep  8 2017
ALG-ELI-579-41,Alegria ,14,Sep  8 2017
ALG-ELI-579-42,Alegria ,0,Sep  8 2017
ALG-ELI-579-43,Alegria ,0,Sep  8 2017
ALG-ELI-660-35,Alegria ,0,Sep  8 2017
ALG-ELI-660-36,Alegria ,0,Sep  8 2017
ALG-ELI-660-37,Alegria ,23,Sep  8 2017
ALG-ELI-660-38,Alegria ,56,Sep  8 2017
ALG-ELI-660-39,Alegria ,49,Sep  8 2017
ALG-ELI-660-40,Alegria ,58,Sep  8 2017
ALG-ELI-660-41,Alegria ,8,Sep  8 2017
ALG-ELI-660-42,Alegria ,0,Sep  8 2017
ALG-ELI-660-43,Alegria ,0,Sep  8 2017
ALG-ELI-747-34,Alegria ,0,
ALG-ELI-747-35,Alegria ,0,
ALG-ELI-747-36,Alegria ,0,
ALG-ELI-747-37,Alegria ,0,
ALG-ELI-747-38,Alegria ,0,
ALG-ELI-747-39,Alegria ,0,
ALG-ELI-747-40,Alegria ,0,
ALG-ELI-747-41,Alegria ,0,
ALG-ELI-747-42,Alegria ,0,
ALG-ELI-747-43,Alegria ,0,
ALG-ELL-446-35,Alegria ,9,
ALG-ELL-446-36,Alegria ,39,
ALG-ELL-446-37,Alegria ,64,
ALG-ELL-446-38,Alegria ,61,
ALG-ELL-446-39,Alegria ,38,
ALG-ELL-446-40,Alegria ,48,
ALG-ELL-446-41,Alegria ,20,
ALG-ELL-446-42,Alegria ,0,
ALG-ELL-446-43,Alegria ,0,
ALG-ELL-448-35,Alegria ,20,
ALG-ELL-448-36,Alegria ,52,
ALG-ELL-448-37,Alegria ,79,
ALG-ELL-448-38,Alegria ,74,
ALG-ELL-448-39,Alegria ,39,
ALG-ELL-448-40,Alegria ,39,
ALG-ELL-448-41,Alegria ,10,
ALG-ELL-448-42,Alegria ,0,
ALG-ELL-448-43,Alegria ,0,
ALG-ELL-484-34,Alegria ,0,
ALG-ELL-484-35,Alegria ,0,
ALG-ELL-484-36,Alegria ,0,
ALG-ELL-484-37,Alegria ,0,
ALG-ELL-484-38,Alegria ,0,
ALG-ELL-484-39,Alegria ,0,
ALG-ELL-484-40,Alegria ,0,
ALG-ELL-484-41,Alegria ,0,
ALG-ELL-484-42,Alegria ,0,
ALG-ELL-484-43,Alegria ,0,
ALG-ELL-532-34,Alegria ,0,
ALG-ELL-532-35,Alegria ,0,
ALG-ELL-532-36,Alegria ,0,
ALG-ELL-532-37,Alegria ,0,
ALG-ELL-532-38,Alegria ,0,
ALG-ELL-532-39,Alegria ,0,
ALG-ELL-532-40,Alegria ,0,
ALG-ELL-532-41,Alegria ,0,
ALG-ELL-532-42,Alegria ,0,
ALG-ELL-532-43,Alegria ,0,
ALG-ELL-541-34,Alegria ,0,
ALG-ELL-541-35,Alegria ,12,
ALG-ELL-541-36,Alegria ,46,
ALG-ELL-541-37,Alegria ,52,
ALG-ELL-541-38,Alegria ,92,
ALG-ELL-541-39,Alegria ,50,
ALG-ELL-541-40,Alegria ,85,
ALG-ELL-541-41,Alegria ,44,
ALG-ELL-541-42,Alegria ,33,
ALG-ELL-541-43,Alegria ,0,
ALG-ELL-551-34,Alegria ,0,Jul 20 2017
ALG-ELL-551-35,Alegria ,31,Jul 20 2017
ALG-ELL-551-36,Alegria ,22,Jul 20 2017
ALG-ELL-551-37,Alegria ,40,Jul 20 2017
ALG-ELL-551-38,Alegria ,68,Jul 20 2017
ALG-ELL-551-39,Alegria ,47,Jul 20 2017
ALG-ELL-551-40,Alegria ,10,Jul 20 2017
ALG-ELL-551-41,Alegria ,32,Jul 20 2017
ALG-ELL-551-42,Alegria ,18,Jul 20 2017
ALG-ELL-551-43,Alegria ,0,Jul 20 2017
ALG-ELL-601-34,Alegria ,0,Jul 20 2017
ALG-ELL-601-35,Alegria ,0,Jul 20 2017
ALG-ELL-601-36,Alegria ,0,Jul 20 2017
ALG-ELL-601-37,Alegria ,0,Jul 20 2017
ALG-ELL-601-38,Alegria ,0,Jul 20 2017
ALG-ELL-601-39,Alegria ,0,Jul 20 2017
ALG-ELL-601-40,Alegria ,0,Jul 20 2017
ALG-ELL-601-41,Alegria ,13,Jul 20 2017
ALG-ELL-601-42,Alegria ,11,Jul 20 2017
ALG-ELL-601-43,Alegria ,0,Jul 20 2017
ALG-EMM-011-34,Alegria ,0,
ALG-EMM-011-35,Alegria ,0,
ALG-EMM-011-36,Alegria ,0,
ALG-EMM-011-37,Alegria ,0,
ALG-EMM-011-38,Alegria ,0,
ALG-EMM-011-39,Alegria ,0,
ALG-EMM-011-40,Alegria ,0,
ALG-EMM-011-41,Alegria ,0,
ALG-EMM-011-42,Alegria ,0,
ALG-EMM-011-43,Alegria ,0,
ALG-EMM-802-34,Alegria ,0,
ALG-EMM-802-35,Alegria ,0,
ALG-EMM-802-36,Alegria ,0,
ALG-EMM-802-37,Alegria ,0,
ALG-EMM-802-38,Alegria ,0,
ALG-EMM-802-39,Alegria ,0,
ALG-EMM-802-40,Alegria ,0,
ALG-EMM-802-41,Alegria ,0,
ALG-EMM-802-42,Alegria ,0,
ALG-EMM-802-43,Alegria ,0,
ALG-EMM-803-34,Alegria ,0,
ALG-EMM-803-35,Alegria ,0,
ALG-EMM-803-36,Alegria ,0,
ALG-EMM-803-37,Alegria ,0,
ALG-EMM-803-38,Alegria ,0,
ALG-EMM-803-39,Alegria ,0,
ALG-EMM-803-40,Alegria ,0,
ALG-EMM-803-41,Alegria ,0,
ALG-EMM-803-42,Alegria ,0,
ALG-EMM-803-43,Alegria ,0,
ALG-ERI-566-34,Alegria ,0,
ALG-ERI-566-35,Alegria ,16,
ALG-ERI-566-36,Alegria ,40,
ALG-ERI-566-37,Alegria ,76,
ALG-ERI-566-38,Alegria ,93,
ALG-ERI-566-39,Alegria ,123,
ALG-ERI-566-40,Alegria ,19,
ALG-ERI-566-41,Alegria ,0,
ALG-ERI-566-42,Alegria ,0,
ALG-ERI-566-43,Alegria ,0,
ALG-ERY-586-35,Alegria ,0,Jul 14 2017
ALG-ERY-586-36,Alegria ,0,Jul 14 2017
ALG-ERY-586-37,Alegria ,0,Jul 14 2017
ALG-ERY-586-38,Alegria ,0,Jul 14 2017
ALG-ERY-586-39,Alegria ,0,Jul 14 2017
ALG-ERY-586-40,Alegria ,0,Jul 14 2017
ALG-ERY-586-41,Alegria ,0,Jul 14 2017
ALG-ERY-586-42,Alegria ,0,Jul 14 2017
ALG-ERY-586-43,Alegria ,0,Jul 14 2017
ALG-ERY-640-35,Alegria ,0,Aug 10 2017
ALG-ERY-640-36,Alegria ,0,Aug 10 2017
ALG-ERY-640-37,Alegria ,0,Aug 10 2017
ALG-ERY-640-38,Alegria ,0,Aug 10 2017
ALG-ERY-640-39,Alegria ,0,Aug 10 2017
ALG-ERY-640-40,Alegria ,0,Aug 10 2017
ALG-ERY-640-41,Alegria ,0,Aug 10 2017
ALG-ERY-640-42,Alegria ,0,Aug 10 2017
ALG-ERY-640-43,Alegria ,0,Aug 10 2017
ALG-ERY-660-35,Alegria ,0,Jul 14 2017
ALG-ERY-660-36,Alegria ,0,Jul 14 2017
ALG-ERY-660-37,Alegria ,0,Jul 14 2017
ALG-ERY-660-38,Alegria ,0,Jul 14 2017
ALG-ERY-660-39,Alegria ,0,Jul 14 2017
ALG-ERY-660-40,Alegria ,0,Jul 14 2017
ALG-ERY-660-41,Alegria ,0,Jul 14 2017
ALG-ERY-660-42,Alegria ,0,Jul 14 2017
ALG-ERY-660-43,Alegria ,0,Jul 14 2017
ALG-ERY-744-35,Alegria ,16,Aug 10 2017
ALG-ERY-744-36,Alegria ,28,Aug 10 2017
ALG-ERY-744-37,Alegria ,28,Aug 10 2017
ALG-ERY-744-38,Alegria ,13,Aug 10 2017
ALG-ERY-744-39,Alegria ,0,Aug 10 2017
ALG-ERY-744-40,Alegria ,20,Aug 10 2017
ALG-ERY-744-41,Alegria ,0,Aug 10 2017
ALG-ERY-744-42,Alegria ,0,Aug 10 2017
ALG-ERY-744-43,Alegria ,0,Aug 10 2017
ALG-ERY-827-35,Alegria ,0,Jul 14 2017
ALG-ERY-827-36,Alegria ,0,Jul 14 2017
ALG-ERY-827-37,Alegria ,0,Jul 14 2017
ALG-ERY-827-38,Alegria ,0,Jul 14 2017
ALG-ERY-827-39,Alegria ,0,Jul 14 2017
ALG-ERY-827-40,Alegria ,0,Jul 14 2017
ALG-ERY-827-41,Alegria ,0,Jul 14 2017
ALG-ERY-827-42,Alegria ,0,Jul 14 2017
ALG-ERY-827-43,Alegria ,0,Jul 14 2017
ALG-ERY-828-35,Alegria ,0,Jul 14 2017
ALG-ERY-828-36,Alegria ,0,Jul 14 2017
ALG-ERY-828-37,Alegria ,0,Jul 14 2017
ALG-ERY-828-38,Alegria ,0,Jul 14 2017
ALG-ERY-828-39,Alegria ,0,Jul 14 2017
ALG-ERY-828-40,Alegria ,0,Jul 14 2017
ALG-ERY-828-41,Alegria ,0,Jul 14 2017
ALG-ERY-828-42,Alegria ,0,Jul 14 2017
ALG-ERY-828-43,Alegria ,0,Jul 14 2017
ALG-ESS-2003-34,Alegria ,0,
ALG-ESS-2003-35,Alegria ,0,
ALG-ESS-2003-36,Alegria ,0,
ALG-ESS-2003-37,Alegria ,0,
ALG-ESS-2003-38,Alegria ,0,
ALG-ESS-2003-39,Alegria ,0,
ALG-ESS-2003-40,Alegria ,0,
ALG-ESS-2003-41,Alegria ,0,
ALG-ESS-2003-42,Alegria ,0,
ALG-ESS-2003-43,Alegria ,0,
ALG-ESS-212-34,Alegria ,0,
ALG-ESS-212-35,Alegria ,0,
ALG-ESS-212-36,Alegria ,0,
ALG-ESS-212-37,Alegria ,0,
ALG-ESS-212-38,Alegria ,0,
ALG-ESS-212-39,Alegria ,0,
ALG-ESS-212-40,Alegria ,0,
ALG-ESS-212-41,Alegria ,0,
ALG-ESS-212-42,Alegria ,0,
ALG-ESS-212-43,Alegria ,0,
ALG-ESS-217-34,Alegria ,0,
ALG-ESS-217-35,Alegria ,0,
ALG-ESS-217-36,Alegria ,0,
ALG-ESS-217-37,Alegria ,0,
ALG-ESS-217-38,Alegria ,0,
ALG-ESS-217-39,Alegria ,0,
ALG-ESS-217-40,Alegria ,0,
ALG-ESS-217-41,Alegria ,0,
ALG-ESS-217-42,Alegria ,0,
ALG-ESS-217-43,Alegria ,0,
ALG-ESS-219-34,Alegria ,0,
ALG-ESS-219-35,Alegria ,0,
ALG-ESS-219-36,Alegria ,0,
ALG-ESS-219-37,Alegria ,0,
ALG-ESS-219-38,Alegria ,0,
ALG-ESS-219-39,Alegria ,0,
ALG-ESS-219-40,Alegria ,0,
ALG-ESS-219-41,Alegria ,0,
ALG-ESS-219-42,Alegria ,0,
ALG-ESS-219-43,Alegria ,0,
ALG-ESS-302-34,Alegria ,0,
ALG-ESS-302-35,Alegria ,0,
ALG-ESS-302-36,Alegria ,0,
ALG-ESS-302-37,Alegria ,0,
ALG-ESS-302-38,Alegria ,0,
ALG-ESS-302-39,Alegria ,0,
ALG-ESS-302-40,Alegria ,0,
ALG-ESS-302-41,Alegria ,0,
ALG-ESS-302-42,Alegria ,0,
ALG-ESS-302-43,Alegria ,0,
ALG-ESS-314-34,Alegria ,0,
ALG-ESS-314-35,Alegria ,15,
ALG-ESS-314-36,Alegria ,39,
ALG-ESS-314-37,Alegria ,0,
ALG-ESS-314-38,Alegria ,0,
ALG-ESS-314-39,Alegria ,0,
ALG-ESS-314-40,Alegria ,0,
ALG-ESS-314-41,Alegria ,0,
ALG-ESS-314-42,Alegria ,0,
ALG-ESS-314-43,Alegria ,0,
ALG-ESS-389-34,Alegria ,0,
ALG-ESS-389-35,Alegria ,0,
ALG-ESS-389-36,Alegria ,14,
ALG-ESS-389-37,Alegria ,0,
ALG-ESS-389-38,Alegria ,0,
ALG-ESS-389-39,Alegria ,0,
ALG-ESS-389-40,Alegria ,0,
ALG-ESS-389-41,Alegria ,0,
ALG-ESS-389-42,Alegria ,0,
ALG-ESS-389-43,Alegria ,0,
ALG-ESS-424-34,Alegria ,0,
ALG-ESS-424-35,Alegria ,16,
ALG-ESS-424-36,Alegria ,68,
ALG-ESS-424-37,Alegria ,146,
ALG-ESS-424-38,Alegria ,195,
ALG-ESS-424-39,Alegria ,179,
ALG-ESS-424-40,Alegria ,127,
ALG-ESS-424-41,Alegria ,70,
ALG-ESS-424-42,Alegria ,49,
ALG-ESS-424-43,Alegria ,0,
ALG-ESS-557-34,Alegria ,0,
ALG-ESS-557-35,Alegria ,35,
ALG-ESS-557-36,Alegria ,44,
ALG-ESS-557-37,Alegria ,0,
ALG-ESS-557-38,Alegria ,0,
ALG-ESS-557-39,Alegria ,0,
ALG-ESS-557-40,Alegria ,0,
ALG-ESS-557-41,Alegria ,0,
ALG-ESS-557-42,Alegria ,0,
ALG-ESS-557-43,Alegria ,0,
ALG-ESS-561-34,Alegria ,0,
ALG-ESS-561-35,Alegria ,0,
ALG-ESS-561-36,Alegria ,0,
ALG-ESS-561-37,Alegria ,0,
ALG-ESS-561-38,Alegria ,0,
ALG-ESS-561-39,Alegria ,0,
ALG-ESS-561-40,Alegria ,0,
ALG-ESS-561-41,Alegria ,0,
ALG-ESS-561-42,Alegria ,0,
ALG-ESS-561-43,Alegria ,0,
ALG-ESS-579-35,Alegria ,36,Jul 30 2017
ALG-ESS-579-36,Alegria ,72,Jul 30 2017
ALG-ESS-579-37,Alegria ,114,Jul 30 2017
ALG-ESS-579-38,Alegria ,123,Jul 30 2017
ALG-ESS-579-39,Alegria ,103,Jul 30 2017
ALG-ESS-579-40,Alegria ,60,Jul 30 2017
ALG-ESS-579-41,Alegria ,38,Jul 30 2017
ALG-ESS-579-42,Alegria ,0,Jul 30 2017
ALG-ESS-579-43,Alegria ,0,Jul 30 2017
ALG-ESS-580-35,Alegria ,36,
ALG-ESS-580-36,Alegria ,83,
ALG-ESS-580-37,Alegria ,123,
ALG-ESS-580-38,Alegria ,140,
ALG-ESS-580-39,Alegria ,108,
ALG-ESS-580-40,Alegria ,67,
ALG-ESS-580-41,Alegria ,41,
ALG-ESS-580-42,Alegria ,0,
ALG-ESS-580-43,Alegria ,0,
ALG-ESS-586-35,Alegria ,23,Jul 30 2017
ALG-ESS-586-36,Alegria ,54,Jul 30 2017
ALG-ESS-586-37,Alegria ,73,Jul 30 2017
ALG-ESS-586-38,Alegria ,79,Jul 30 2017
ALG-ESS-586-39,Alegria ,73,Jul 30 2017
ALG-ESS-586-40,Alegria ,28,Jul 30 2017
ALG-ESS-586-41,Alegria ,28,Jul 30 2017
ALG-ESS-586-42,Alegria ,0,Jul 30 2017
ALG-ESS-586-43,Alegria ,0,Jul 30 2017
ALG-ESS-601-34,Alegria ,0,
ALG-ESS-601-35,Alegria ,19,
ALG-ESS-601-36,Alegria ,36,
ALG-ESS-601-37,Alegria ,78,
ALG-ESS-601-38,Alegria ,98,
ALG-ESS-601-39,Alegria ,103,
ALG-ESS-601-40,Alegria ,69,
ALG-ESS-601-41,Alegria ,47,
ALG-ESS-601-42,Alegria ,15,
ALG-ESS-601-43,Alegria ,0,
ALG-ESS-747-34,Alegria ,0,
ALG-ESS-747-35,Alegria ,14,
ALG-ESS-747-36,Alegria ,72,
ALG-ESS-747-37,Alegria ,0,
ALG-ESS-747-38,Alegria ,0,
ALG-ESS-747-39,Alegria ,0,
ALG-ESS-747-40,Alegria ,0,
ALG-ESS-747-41,Alegria ,0,
ALG-ESS-747-42,Alegria ,0,
ALG-ESS-747-43,Alegria ,0,
ALG-ESS-754-34,Alegria ,0,
ALG-ESS-754-35,Alegria ,0,
ALG-ESS-754-36,Alegria ,0,
ALG-ESS-754-37,Alegria ,0,
ALG-ESS-754-38,Alegria ,0,
ALG-ESS-754-39,Alegria ,0,
ALG-ESS-754-40,Alegria ,0,
ALG-ESS-754-41,Alegria ,0,
ALG-ESS-754-42,Alegria ,0,
ALG-ESS-754-43,Alegria ,0,
ALG-ESS-759-34,Alegria ,0,
ALG-ESS-759-35,Alegria ,12,
ALG-ESS-759-36,Alegria ,29,
ALG-ESS-759-37,Alegria ,0,
ALG-ESS-759-38,Alegria ,0,
ALG-ESS-759-39,Alegria ,0,
ALG-ESS-759-40,Alegria ,0,
ALG-ESS-759-41,Alegria ,0,
ALG-ESS-759-42,Alegria ,0,
ALG-ESS-759-43,Alegria ,0,
ALG-ESS-822-34,Alegria ,0,
ALG-ESS-822-35,Alegria ,13,
ALG-ESS-822-36,Alegria ,40,
ALG-ESS-822-37,Alegria ,77,
ALG-ESS-822-38,Alegria ,103,
ALG-ESS-822-39,Alegria ,108,
ALG-ESS-822-40,Alegria ,70,
ALG-ESS-822-41,Alegria ,49,
ALG-ESS-822-42,Alegria ,36,
ALG-ESS-822-43,Alegria ,0,
ALG-ESS-824-35,Alegria ,35,
ALG-ESS-824-36,Alegria ,59,
ALG-ESS-824-37,Alegria ,104,
ALG-ESS-824-38,Alegria ,112,
ALG-ESS-824-39,Alegria ,79,
ALG-ESS-824-40,Alegria ,55,
ALG-ESS-824-41,Alegria ,29,
ALG-ESS-824-42,Alegria ,0,
ALG-ESS-824-43,Alegria ,0,
ALG-ESS-826-35,Alegria ,38,
ALG-ESS-826-36,Alegria ,82,
ALG-ESS-826-37,Alegria ,126,
ALG-ESS-826-38,Alegria ,134,
ALG-ESS-826-39,Alegria ,105,
ALG-ESS-826-40,Alegria ,67,
ALG-ESS-826-41,Alegria ,39,
ALG-ESS-826-42,Alegria ,0,
ALG-ESS-826-43,Alegria ,0,
ALG-ESS-921-34,Alegria ,0,
ALG-ESS-921-35,Alegria ,22,
ALG-ESS-921-36,Alegria ,75,
ALG-ESS-921-37,Alegria ,88,
ALG-ESS-921-38,Alegria ,181,
ALG-ESS-921-39,Alegria ,206,
ALG-ESS-921-40,Alegria ,152,
ALG-ESS-921-41,Alegria ,126,
ALG-ESS-921-42,Alegria ,63,
ALG-ESS-921-43,Alegria ,0,
ALG-ESS-924-34,Alegria ,0,
ALG-ESS-924-35,Alegria ,22,
ALG-ESS-924-36,Alegria ,76,
ALG-ESS-924-37,Alegria ,148,
ALG-ESS-924-38,Alegria ,235,
ALG-ESS-924-39,Alegria ,231,
ALG-ESS-924-40,Alegria ,169,
ALG-ESS-924-41,Alegria ,110,
ALG-ESS-924-42,Alegria ,65,
ALG-ESS-924-43,Alegria ,0,
ALG-ETT-601-34,Alegria ,0,
ALG-ETT-601-35,Alegria ,0,
ALG-ETT-601-36,Alegria ,0,
ALG-ETT-601-37,Alegria ,0,
ALG-ETT-601-38,Alegria ,0,
ALG-ETT-601-39,Alegria ,0,
ALG-ETT-601-40,Alegria ,0,
ALG-ETT-601-41,Alegria ,0,
ALG-ETT-601-42,Alegria ,0,
ALG-ETT-601-43,Alegria ,0,
ALG-EVA-601-34,Alegria ,0,
ALG-EVA-601-35,Alegria ,29,
ALG-EVA-601-36,Alegria ,61,
ALG-EVA-601-37,Alegria ,0,
ALG-EVA-601-38,Alegria ,0,
ALG-EVA-601-39,Alegria ,0,
ALG-EVA-601-40,Alegria ,0,
ALG-EVA-601-41,Alegria ,0,
ALG-EVA-601-42,Alegria ,0,
ALG-EVA-601-43,Alegria ,0,
ALG-EVA-643-34,Alegria ,0,
ALG-EVA-643-35,Alegria ,18,
ALG-EVA-643-36,Alegria ,41,
ALG-EVA-643-37,Alegria ,0,
ALG-EVA-643-38,Alegria ,0,
ALG-EVA-643-39,Alegria ,0,
ALG-EVA-643-40,Alegria ,0,
ALG-EVA-643-41,Alegria ,0,
ALG-EVA-643-42,Alegria ,0,
ALG-EVA-643-43,Alegria ,0,
ALG-EVA-644-34,Alegria ,0,
ALG-EVA-644-35,Alegria ,0,
ALG-EVA-644-36,Alegria ,10,
ALG-EVA-644-37,Alegria ,0,
ALG-EVA-644-38,Alegria ,0,
ALG-EVA-644-39,Alegria ,0,
ALG-EVA-644-40,Alegria ,0,
ALG-EVA-644-41,Alegria ,0,
ALG-EVA-644-42,Alegria ,0,
ALG-EVA-644-43,Alegria ,0,
ALG-EVA-646-34,Alegria ,0,
ALG-EVA-646-35,Alegria ,15,
ALG-EVA-646-36,Alegria ,43,
ALG-EVA-646-37,Alegria ,58,
ALG-EVA-646-38,Alegria ,52,
ALG-EVA-646-39,Alegria ,25,
ALG-EVA-646-40,Alegria ,0,
ALG-EVA-646-41,Alegria ,0,
ALG-EVA-646-42,Alegria ,0,
ALG-EVA-646-43,Alegria ,0,
ALG-EVA-648-34,Alegria ,0,
ALG-EVA-648-35,Alegria ,8,
ALG-EVA-648-36,Alegria ,44,
ALG-EVA-648-37,Alegria ,57,
ALG-EVA-648-38,Alegria ,0,
ALG-EVA-648-39,Alegria ,9,
ALG-EVA-648-40,Alegria ,0,
ALG-EVA-648-41,Alegria ,0,
ALG-EVA-648-42,Alegria ,0,
ALG-EVA-648-43,Alegria ,0,
ALG-EVE-601-34,Alegria ,0,
ALG-EVE-601-35,Alegria ,0,
ALG-EVE-601-36,Alegria ,30,
ALG-EVE-601-37,Alegria ,0,
ALG-EVE-601-38,Alegria ,0,
ALG-EVE-601-39,Alegria ,0,
ALG-EVE-601-40,Alegria ,0,
ALG-EVE-601-41,Alegria ,0,
ALG-EVE-601-42,Alegria ,0,
ALG-EVE-601-43,Alegria ,0,
ALG-EVE-603-34,Alegria ,0,
ALG-EVE-603-35,Alegria ,0,
ALG-EVE-603-36,Alegria ,0,
ALG-EVE-603-37,Alegria ,0,
ALG-EVE-603-38,Alegria ,0,
ALG-EVE-603-39,Alegria ,0,
ALG-EVE-603-40,Alegria ,0,
ALG-EVE-603-41,Alegria ,0,
ALG-EVE-603-42,Alegria ,0,
ALG-EVE-603-43,Alegria ,0,
ALG-FLA-119-6,Alegria ,0,
ALG-FLA-119-6-,Alegria ,0,
ALG-FLA-119-7,Alegria ,0,
ALG-FLA-119-7-,Alegria ,0,
ALG-FLA-119-8,Alegria ,0,
ALG-FLA-119-8-,Alegria ,0,
ALG-FLA-119-9,Alegria ,0,
ALG-FLA-119-9-,Alegria ,0,
ALG-FLA-119-10,Alegria ,0,
ALG-FLA-119-10-,Alegria ,0,
ALG-FLA-119-11,Alegria ,0,
ALG-FLA-119-12,Alegria ,0,
ALG-FLA-238-6,Alegria ,0,
ALG-FLA-238-6-,Alegria ,7,
ALG-FLA-238-7,Alegria ,0,
ALG-FLA-238-7-,Alegria ,11,
ALG-FLA-238-8,Alegria ,16,
ALG-FLA-238-8-,Alegria ,38,
ALG-FLA-238-9,Alegria ,17,
ALG-FLA-238-9-,Alegria ,36,
ALG-FLA-238-10,Alegria ,33,
ALG-FLA-238-10-,Alegria ,32,
ALG-FLA-238-11,Alegria ,21,
ALG-FLA-238-12,Alegria ,17,
ALG-FLA-315-6,Alegria ,0,
ALG-FLA-315-6-,Alegria ,14,
ALG-FLA-315-7,Alegria ,0,
ALG-FLA-315-7-,Alegria ,22,
ALG-FLA-315-8,Alegria ,53,
ALG-FLA-315-8-,Alegria ,97,
ALG-FLA-315-9,Alegria ,73,
ALG-FLA-315-9-,Alegria ,115,
ALG-FLA-315-10,Alegria ,71,
ALG-FLA-315-10-,Alegria ,89,
ALG-FLA-315-11,Alegria ,65,
ALG-FLA-315-12,Alegria ,57,
ALG-FLA-518D-6,Alegria ,0,
ALG-FLA-518D-6-,Alegria ,0,
ALG-FLA-518D-7,Alegria ,0,
ALG-FLA-518D-7-,Alegria ,0,
ALG-FLA-518D-8,Alegria ,0,
ALG-FLA-518D-8-,Alegria ,0,
ALG-FLA-518D-9,Alegria ,0,
ALG-FLA-518D-9-,Alegria ,0,
ALG-FLA-518D-10,Alegria ,0,
ALG-FLA-518D-10-,Alegria ,0,
ALG-FLA-518D-11,Alegria ,0,
ALG-FLA-518D-12,Alegria ,0,
ALG-FLA-553-6,Alegria ,0,
ALG-FLA-553-6-,Alegria ,0,
ALG-FLA-553-7,Alegria ,0,
ALG-FLA-553-7-,Alegria ,12,
ALG-FLA-553-8,Alegria ,10,
ALG-FLA-553-8-,Alegria ,90,
ALG-FLA-553-9,Alegria ,34,
ALG-FLA-553-9-,Alegria ,117,
ALG-FLA-553-10,Alegria ,72,
ALG-FLA-553-10-,Alegria ,123,
ALG-FLA-553-11,Alegria ,64,
ALG-FLA-553-12,Alegria ,81,
ALG-FLA-601-6,Alegria ,0,
ALG-FLA-601-6-,Alegria ,0,
ALG-FLA-601-7,Alegria ,0,
ALG-FLA-601-7-,Alegria ,0,
ALG-FLA-601-8,Alegria ,0,
ALG-FLA-601-8-,Alegria ,0,
ALG-FLA-601-9,Alegria ,0,
ALG-FLA-601-9-,Alegria ,29,
ALG-FLA-601-10,Alegria ,0,
ALG-FLA-601-10-,Alegria ,64,
ALG-FLA-601-11,Alegria ,11,
ALG-FLA-601-12,Alegria ,16,
ALG-FLA-823-6,Alegria ,0,
ALG-FLA-823-6-,Alegria ,0,
ALG-FLA-823-7,Alegria ,0,
ALG-FLA-823-7-,Alegria ,0,
ALG-FLA-823-8,Alegria ,0,
ALG-FLA-823-8-,Alegria ,0,
ALG-FLA-823-9,Alegria ,0,
ALG-FLA-823-9-,Alegria ,0,
ALG-FLA-823-10,Alegria ,0,
ALG-FLA-823-10-,Alegria ,0,
ALG-FLA-823-11,Alegria ,0,
ALG-FLA-823-12,Alegria ,0,
ALG-FLI-104-6,Alegria ,0,
ALG-FLI-104-6-,Alegria ,0,
ALG-FLI-104-7,Alegria ,0,
ALG-FLI-104-7-,Alegria ,0,
ALG-FLI-104-8,Alegria ,0,
ALG-FLI-104-8-,Alegria ,0,
ALG-FLI-104-9,Alegria ,0,
ALG-FLI-104-9-,Alegria ,0,
ALG-FLI-104-10,Alegria ,0,
ALG-FLI-104-10-,Alegria ,0,
ALG-FLI-104-11,Alegria ,0,
ALG-FLI-104-12,Alegria ,0,
ALG-FLI-117-6,Alegria ,0,
ALG-FLI-117-6-,Alegria ,0,
ALG-FLI-117-7,Alegria ,0,
ALG-FLI-117-7-,Alegria ,0,
ALG-FLI-117-8,Alegria ,0,
ALG-FLI-117-8-,Alegria ,0,
ALG-FLI-117-9,Alegria ,0,
ALG-FLI-117-9-,Alegria ,0,
ALG-FLI-117-10,Alegria ,0,
ALG-FLI-117-10-,Alegria ,0,
ALG-FLI-117-11,Alegria ,0,
ALG-FLI-117-12,Alegria ,0,
ALG-FLI-214-34,Alegria ,0,
ALG-FLI-214-35,Alegria ,0,
ALG-FLI-214-36,Alegria ,0,
ALG-FLI-214-37,Alegria ,0,
ALG-FLI-214-38,Alegria ,0,
ALG-FLI-214-39,Alegria ,0,
ALG-FLI-214-40,Alegria ,0,
ALG-FLI-214-41,Alegria ,0,
ALG-FLI-214-42,Alegria ,0,
ALG-FLI-214-43,Alegria ,0,
ALG-FLI-530-6,Alegria ,0,
ALG-FLI-530-6-,Alegria ,0,
ALG-FLI-530-7,Alegria ,0,
ALG-FLI-530-7-,Alegria ,0,
ALG-FLI-530-8,Alegria ,0,
ALG-FLI-530-8-,Alegria ,0,
ALG-FLI-530-9,Alegria ,0,
ALG-FLI-530-9-,Alegria ,20,
