#,Item Number,Code Style,Style,Code Color,Color,Code Size,Size,UPC Code,Inventory Stock,Wholesale Price,Retail Price,Custom Product ID,Discontinuos,ETA
1434,SED-412-36,SED,Alegria Sedona Shearling Boot,412,Brown Leopard Suede,36,36,,0,35,39,,,1/1/1970
1435,SED-412-37,SED,Alegria Sedona Shearling Boot,412,Brown Leopard Suede,37,37,,1,35,39,,,
1436,SED-412-38,SED,Alegria Sedona Shearling Boot,412,Brown Leopard Suede,38,38,,2,35,39,,,
1437,SED-412-39,SED,Alegria Sedona Shearling Boot,412,Brown Leopard Suede,39,39,,2,35,39,,,
1438,SED-412-40,SED,Alegria Sedona Shearling Boot,412,Brown Leopard Suede,40,40,,7,35,39,,,
1439,SED-412-41,SED,Alegria Sedona Shearling Boot,412,Brown Leopard Suede,41,41,,11,35,39,,,
1440,SED-412-42,SED,Alegria Sedona Shearling Boot,412,Brown Leopard Suede,42,42,,1,35,39,,,
1441,SED-602-35,SED,Alegria Sedona Shearling Boot,602,Brown Napa Leather,35,35,,0,35,39,,,1/1/1970
1442,SED-602-36,SED,Alegria Sedona Shearling Boot,602,Brown Napa Leather,36,36,,0,35,39,,,1/1/1970
1443,SED-602-37,SED,Alegria Sedona Shearling Boot,602,Brown Napa Leather,37,37,,22,35,39,,,
1444,SED-602-38,SED,Alegria Sedona Shearling Boot,602,Brown Napa Leather,38,38,,15,35,39,,,
1445,SED-602-39,SED,Alegria Sedona Shearling Boot,602,Brown Napa Leather,39,39,,11,35,39,,,
1446,SED-602-40,SED,Alegria Sedona Shearling Boot,602,Brown Napa Leather,40,40,,28,35,39,,,
1447,SED-602-41,SED,Alegria Sedona Shearling Boot,602,Brown Napa Leather,41,41,,0,35,39,,,1/1/1970
1448,SED-602-42,SED,Alegria Sedona Shearling Boot,602,Brown Napa Leather,42,42,,0,35,39,,,1/1/1970
1449,SED-508-35,SED,Alegria Sedona Shearling Boot,508,Fuchsia Paisley,35,35,,0,35,39,,,1/1/1970
1450,SED-508-36,SED,Alegria Sedona Shearling Boot,508,Fuchsia Paisley,36,36,,2,35,39,,,
1451,SED-508-37,SED,Alegria Sedona Shearling Boot,508,Fuchsia Paisley,37,37,,1,35,39,,,
1452,SED-508-38,SED,Alegria Sedona Shearling Boot,508,Fuchsia Paisley,38,38,,1,35,39,,,
1453,SED-508-39,SED,Alegria Sedona Shearling Boot,508,Fuchsia Paisley,39,39,,2,35,39,,,
1454,SED-508-40,SED,Alegria Sedona Shearling Boot,508,Fuchsia Paisley,40,40,,7,35,39,,,
1455,SED-508-41,SED,Alegria Sedona Shearling Boot,508,Fuchsia Paisley,41,41,,5,35,39,,,
1456,SED-508-42,SED,Alegria Sedona Shearling Boot,508,Fuchsia Paisley,42,42,,0,35,39,,,1/1/1970
1457,SED-416-35,SED,Alegria Sedona Shearling Boot,416,Grey Leopard Suede,35,35,,0,35,39,,,1/1/1970
1458,SED-416-36,SED,Alegria Sedona Shearling Boot,416,Grey Leopard Suede,36,36,,0,35,39,,,1/1/1970
1459,SED-416-37,SED,Alegria Sedona Shearling Boot,416,Grey Leopard Suede,37,37,,1,35,39,,,
1460,SED-416-38,SED,Alegria Sedona Shearling Boot,416,Grey Leopard Suede,38,38,,2,35,39,,,
1461,SED-416-39,SED,Alegria Sedona Shearling Boot,416,Grey Leopard Suede,39,39,,1,35,39,,,
1462,SED-416-40,SED,Alegria Sedona Shearling Boot,416,Grey Leopard Suede,40,40,,1,35,39,,,
1463,SED-416-41,SED,Alegria Sedona Shearling Boot,416,Grey Leopard Suede,41,41,,10,35,39,,,
1464,SED-416-42,SED,Alegria Sedona Shearling Boot,416,Grey Leopard Suede,42,42,,0,35,39,,,1/1/1970
1465,SED-211-35,SED,Alegria Sedona Shearling Boot,211,Soft Black Metallic,35,35,,15,35,39,,,
1466,SED-211-36,SED,Alegria Sedona Shearling Boot,211,Soft Black Metallic,36,36,,18,35,39,,,
1467,SED-211-37,SED,Alegria Sedona Shearling Boot,211,Soft Black Metallic,37,37,,79,35,39,,,
1468,SED-211-38,SED,Alegria Sedona Shearling Boot,211,Soft Black Metallic,38,38,,69,35,39,,,
1469,SED-211-39,SED,Alegria Sedona Shearling Boot,211,Soft Black Metallic,39,39,,78,35,39,,,
1470,SED-211-40,SED,Alegria Sedona Shearling Boot,211,Soft Black Metallic,40,40,,79,35,39,,,
1471,SED-211-41,SED,Alegria Sedona Shearling Boot,211,Soft Black Metallic,41,41,,33,35,39,,,
1472,SED-211-42,SED,Alegria Sedona Shearling Boot,211,Soft Black Metallic,42,42,,21,35,39,,,
1473,SED-205-35,SED,Alegria Sedona Shearling Boot,205,Soft Bronze Metallic,35,35,,9,35,39,,,
1474,SED-205-36,SED,Alegria Sedona Shearling Boot,205,Soft Bronze Metallic,36,36,,16,35,39,,,
1475,SED-205-37,SED,Alegria Sedona Shearling Boot,205,Soft Bronze Metallic,37,37,,74,35,39,,,
1476,SED-205-38,SED,Alegria Sedona Shearling Boot,205,Soft Bronze Metallic,38,38,,70,35,39,,,
1477,SED-205-39,SED,Alegria Sedona Shearling Boot,205,Soft Bronze Metallic,39,39,,69,35,39,,,
1478,SED-205-40,SED,Alegria Sedona Shearling Boot,205,Soft Bronze Metallic,40,40,,59,35,39,,,
1479,SED-205-41,SED,Alegria Sedona Shearling Boot,205,Soft Bronze Metallic,41,41,,39,35,39,,,
1480,SED-205-42,SED,Alegria Sedona Shearling Boot,205,Soft Bronze Metallic,42,42,,9,35,39,,,
1481,SED-206-35,SED,Alegria Sedona Shearling Boot,206,Soft Pewter Metallic,35,35,,2,35,39,,,
1482,SED-206-36,SED,Alegria Sedona Shearling Boot,206,Soft Pewter Metallic,36,36,,1,35,39,,,
1483,SED-206-37,SED,Alegria Sedona Shearling Boot,206,Soft Pewter Metallic,37,37,,20,35,39,,,
1484,SED-206-38,SED,Alegria Sedona Shearling Boot,206,Soft Pewter Metallic,38,38,,9,35,39,,,
1485,SED-206-39,SED,Alegria Sedona Shearling Boot,206,Soft Pewter Metallic,39,39,,5,35,39,,,
1486,SED-206-40,SED,Alegria Sedona Shearling Boot,206,Soft Pewter Metallic,40,40,,1,35,39,,,
1487,SED-206-41,SED,Alegria Sedona Shearling Boot,206,Soft Pewter Metallic,41,41,,12,35,39,,,
1488,SED-206-42,SED,Alegria Sedona Shearling Boot,206,Soft Pewter Metallic,42,42,,0,35,39,,,1/1/1970
1489,SEV-711-35,SEV,Alegria Seville Clog w/Swivel Strap,711,BK Snake,35,35,693016224999,29,21,23.6,,,
1490,SEV-711-36,SEV,Alegria Seville Clog w/Swivel Strap,711,BK Snake,36,36,693016225002,77,21,23.6,,,
1491,SEV-711-37,SEV,Alegria Seville Clog w/Swivel Strap,711,BK Snake,37,37,693016225019,131,21,23.6,,,
1492,SEV-711-38,SEV,Alegria Seville Clog w/Swivel Strap,711,BK Snake,38,38,693016225026,152,21,23.6,,,
1493,SEV-711-39,SEV,Alegria Seville Clog w/Swivel Strap,711,BK Snake,39,39,693016225033,124,21,23.6,,,
1494,SEV-711-40,SEV,Alegria Seville Clog w/Swivel Strap,711,BK Snake,40,40,693016225040,103,21,23.6,,,
1495,SEV-711-41,SEV,Alegria Seville Clog w/Swivel Strap,711,BK Snake,41,41,693016225057,73,21,23.6,,,
1496,SEV-711-42,SEV,Alegria Seville Clog w/Swivel Strap,711,BK Snake,42,42,693016225064,36,21,23.6,,,
1497,SEV-3211-35,SEV,Alegria Seville Clog w/Swivel Strap,3211,Black Gerber,35,35,693016253586,47,21,23.6,,,
1498,SEV-3211-36,SEV,Alegria Seville Clog w/Swivel Strap,3211,Black Gerber,36,36,693016253593,117,21,23.6,,,
1499,SEV-3211-37,SEV,Alegria Seville Clog w/Swivel Strap,3211,Black Gerber,37,37,693016253609,232,21,23.6,,,
1500,SEV-3211-38,SEV,Alegria Seville Clog w/Swivel Strap,3211,Black Gerber,38,38,693016253616,298,21,23.6,,,
1501,SEV-3211-39,SEV,Alegria Seville Clog w/Swivel Strap,3211,Black Gerber,39,39,693016253623,231,21,23.6,,,
1502,SEV-3211-40,SEV,Alegria Seville Clog w/Swivel Strap,3211,Black Gerber,40,40,693016253630,208,21,23.6,,,
1503,SEV-3211-41,SEV,Alegria Seville Clog w/Swivel Strap,3211,Black Gerber,41,41,693016253647,124,21,23.6,,,
1504,SEV-3211-42,SEV,Alegria Seville Clog w/Swivel Strap,3211,Black Gerber,42,42,693016253654,22,21,23.6,,,
1505,SEV-525-35,SEV,Alegria Seville Clog w/Swivel Strap,525,Black Gingham Patent,35,35,693016256624,60,21,23.6,,,
1506,SEV-525-36,SEV,Alegria Seville Clog w/Swivel Strap,525,Black Gingham Patent,36,36,693016256631,142,21,23.6,,,
1507,SEV-525-37,SEV,Alegria Seville Clog w/Swivel Strap,525,Black Gingham Patent,37,37,693016256648,314,21,23.6,,,
1508,SEV-525-38,SEV,Alegria Seville Clog w/Swivel Strap,525,Black Gingham Patent,38,38,693016256655,415,21,23.6,,,
1509,SEV-525-39,SEV,Alegria Seville Clog w/Swivel Strap,525,Black Gingham Patent,39,39,693016256662,374,21,23.6,,,
1510,SEV-525-40,SEV,Alegria Seville Clog w/Swivel Strap,525,Black Gingham Patent,40,40,693016256679,289,21,23.6,,,
1511,SEV-525-41,SEV,Alegria Seville Clog w/Swivel Strap,525,Black Gingham Patent,41,41,693016256686,183,21,23.6,,,
1512,SEV-525-42,SEV,Alegria Seville Clog w/Swivel Strap,525,Black Gingham Patent,42,42,693016256693,84,21,23.6,,,
1513,SEV-601-35,SEV,Alegria Seville Clog w/Swivel Strap,601,Black Napa Leather,35,35,693016211722,50,21,23.6,,,
1514,SEV-601-36,SEV,Alegria Seville Clog w/Swivel Strap,601,Black Napa Leather,36,36,693016211739,149,21,23.6,,,
1515,SEV-601-37,SEV,Alegria Seville Clog w/Swivel Strap,601,Black Napa Leather,37,37,693016211746,315,21,23.6,,,
1516,SEV-601-38,SEV,Alegria Seville Clog w/Swivel Strap,601,Black Napa Leather,38,38,693016211753,410,21,23.6,,,
1517,SEV-601-39,SEV,Alegria Seville Clog w/Swivel Strap,601,Black Napa Leather,39,39,693016211760,361,21,23.6,,,
1518,SEV-601-40,SEV,Alegria Seville Clog w/Swivel Strap,601,Black Napa Leather,40,40,693016211777,307,21,23.6,,,
1519,SEV-601-41,SEV,Alegria Seville Clog w/Swivel Strap,601,Black Napa Leather,41,41,693016211784,197,21,23.6,,,
1520,SEV-601-42,SEV,Alegria Seville Clog w/Swivel Strap,601,Black Napa Leather,42,42,693016211791,74,21,23.6,,,
1521,SEV-101-35,SEV,Alegria Seville Clog w/Swivel Strap,101,Black Patent,35,35,693016256464,148,21,23.6,,,
1522,SEV-101-36,SEV,Alegria Seville Clog w/Swivel Strap,101,Black Patent,36,36,693016256471,287,21,23.6,,,
1523,SEV-101-37,SEV,Alegria Seville Clog w/Swivel Strap,101,Black Patent,37,37,693016256488,666,21,23.6,,,
1524,SEV-101-38,SEV,Alegria Seville Clog w/Swivel Strap,101,Black Patent,38,38,693016256495,853,21,23.6,,,
1525,SEV-101-39,SEV,Alegria Seville Clog w/Swivel Strap,101,Black Patent,39,39,693016256501,803,21,23.6,,,
1526,SEV-101-40,SEV,Alegria Seville Clog w/Swivel Strap,101,Black Patent,40,40,693016256518,631,21,23.6,,,
1527,SEV-101-41,SEV,Alegria Seville Clog w/Swivel Strap,101,Black Patent,41,41,693016256525,406,21,23.6,,,
1528,SEV-101-42,SEV,Alegria Seville Clog w/Swivel Strap,101,Black Patent,42,42,693016256532,155,21,23.6,,,
1529,SEV-231-35,SEV,Alegria Seville Clog w/Swivel Strap,231,Black Poppy Embossed,35,35,693016268603,0,21,23.6,,,1/1/1970
1530,SEV-231-36,SEV,Alegria Seville Clog w/Swivel Strap,231,Black Poppy Embossed,36,36,693016268610,0,21,23.6,,,1/1/1970
1531,SEV-231-37,SEV,Alegria Seville Clog w/Swivel Strap,231,Black Poppy Embossed,37,37,693016268627,0,21,23.6,,,1/1/1970
1532,SEV-231-38,SEV,Alegria Seville Clog w/Swivel Strap,231,Black Poppy Embossed,38,38,693016268634,0,21,23.6,,,1/1/1970
1533,SEV-231-39,SEV,Alegria Seville Clog w/Swivel Strap,231,Black Poppy Embossed,39,39,693016268641,0,21,23.6,,,1/1/1970
1534,SEV-231-40,SEV,Alegria Seville Clog w/Swivel Strap,231,Black Poppy Embossed,40,40,693016268658,0,21,23.6,,,1/1/1970
1535,SEV-231-41,SEV,Alegria Seville Clog w/Swivel Strap,231,Black Poppy Embossed,41,41,693016268665,0,21,23.6,,,1/1/1970
1536,SEV-231-42,SEV,Alegria Seville Clog w/Swivel Strap,231,Black Poppy Embossed,42,42,693016268672,0,21,23.6,,,1/1/1970
1537,SEV-5211-35,SEV,Alegria Seville Clog w/Swivel Strap,5211,Black Posy Suede,35,35,693016253746,71,21,23.6,,,
1538,SEV-5211-36,SEV,Alegria Seville Clog w/Swivel Strap,5211,Black Posy Suede,36,36,693016253753,154,21,23.6,,,
1539,SEV-5211-37,SEV,Alegria Seville Clog w/Swivel Strap,5211,Black Posy Suede,37,37,693016253760,348,21,23.6,,,
1540,SEV-5211-38,SEV,Alegria Seville Clog w/Swivel Strap,5211,Black Posy Suede,38,38,693016253777,394,21,23.6,,,
1541,SEV-5211-39,SEV,Alegria Seville Clog w/Swivel Strap,5211,Black Posy Suede,39,39,693016253784,348,21,23.6,,,
1542,SEV-5211-40,SEV,Alegria Seville Clog w/Swivel Strap,5211,Black Posy Suede,40,40,693016253791,288,21,23.6,,,
1543,SEV-5211-41,SEV,Alegria Seville Clog w/Swivel Strap,5211,Black Posy Suede,41,41,693016253807,178,21,23.6,,,
1544,SEV-5211-42,SEV,Alegria Seville Clog w/Swivel Strap,5211,Black Posy Suede,42,42,693016253814,71,21,23.6,,,
1545,SEV-343-35,SEV,Alegria Seville Clog w/Swivel Strap,343,Blue Lovely Patent,35,35,693016267644,20,21,23.6,,,
1546,SEV-343-36,SEV,Alegria Seville Clog w/Swivel Strap,343,Blue Lovely Patent,36,36,693016267651,24,21,23.6,,,
1547,SEV-343-37,SEV,Alegria Seville Clog w/Swivel Strap,343,Blue Lovely Patent,37,37,693016267668,48,21,23.6,,,
1548,SEV-343-38,SEV,Alegria Seville Clog w/Swivel Strap,343,Blue Lovely Patent,38,38,693016267675,69,21,23.6,,,
1549,SEV-343-39,SEV,Alegria Seville Clog w/Swivel Strap,343,Blue Lovely Patent,39,39,693016267682,59,21,23.6,,,
1550,SEV-343-40,SEV,Alegria Seville Clog w/Swivel Strap,343,Blue Lovely Patent,40,40,693016267699,47,21,23.6,,,
1551,SEV-343-41,SEV,Alegria Seville Clog w/Swivel Strap,343,Blue Lovely Patent,41,41,693016267705,32,21,23.6,,,
1552,SEV-343-42,SEV,Alegria Seville Clog w/Swivel Strap,343,Blue Lovely Patent,42,42,693016267712,6,21,23.6,,,
1553,SEV-126-35,SEV,Alegria Seville Clog w/Swivel Strap,126,Bronze Patent,35,35,693016256549,64,21,23.6,,,
1554,SEV-126-36,SEV,Alegria Seville Clog w/Swivel Strap,126,Bronze Patent,36,36,693016256556,111,21,23.6,,,
1555,SEV-126-37,SEV,Alegria Seville Clog w/Swivel Strap,126,Bronze Patent,37,37,693016256563,303,21,23.6,,,
1556,SEV-126-38,SEV,Alegria Seville Clog w/Swivel Strap,126,Bronze Patent,38,38,693016256570,393,21,23.6,,,
1557,SEV-126-39,SEV,Alegria Seville Clog w/Swivel Strap,126,Bronze Patent,39,39,693016256587,363,21,23.6,,,
1558,SEV-126-40,SEV,Alegria Seville Clog w/Swivel Strap,126,Bronze Patent,40,40,693016256594,281,21,23.6,,,
1559,SEV-126-41,SEV,Alegria Seville Clog w/Swivel Strap,126,Bronze Patent,41,41,693016256600,177,21,23.6,,,
1560,SEV-126-42,SEV,Alegria Seville Clog w/Swivel Strap,126,Bronze Patent,42,42,693016256617,80,21,23.6,,,
1561,SEV-602-35,SEV,Alegria Seville Clog w/Swivel Strap,602,Brown Napa Leather,35,35,693016221455,19,21,23.6,,,
1562,SEV-602-36,SEV,Alegria Seville Clog w/Swivel Strap,602,Brown Napa Leather,36,36,693016221462,57,21,23.6,,,
1563,SEV-602-37,SEV,Alegria Seville Clog w/Swivel Strap,602,Brown Napa Leather,37,37,693016221479,125,21,23.6,,,
1564,SEV-602-38,SEV,Alegria Seville Clog w/Swivel Strap,602,Brown Napa Leather,38,38,693016221486,158,21,23.6,,,
1565,SEV-602-39,SEV,Alegria Seville Clog w/Swivel Strap,602,Brown Napa Leather,39,39,693016221493,137,21,23.6,,,
1566,SEV-602-40,SEV,Alegria Seville Clog w/Swivel Strap,602,Brown Napa Leather,40,40,693016221509,118,21,23.6,,,
1567,SEV-602-41,SEV,Alegria Seville Clog w/Swivel Strap,602,Brown Napa Leather,41,41,693016221516,75,21,23.6,,,
1568,SEV-602-42,SEV,Alegria Seville Clog w/Swivel Strap,602,Brown Napa Leather,42,42,693016221523,42,21,23.6,,,
1569,SEV-712-35,SEV,Alegria Seville Clog w/Swivel Strap,712,CHOC Snake,35,35,693016225071,0,21,23.6,,,1/1/1970
1570,SEV-712-36,SEV,Alegria Seville Clog w/Swivel Strap,712,CHOC Snake,36,36,693016225088,0,21,23.6,,,1/1/1970
1571,SEV-712-37,SEV,Alegria Seville Clog w/Swivel Strap,712,CHOC Snake,37,37,693016225095,0,21,23.6,,,1/1/1970
1572,SEV-712-38,SEV,Alegria Seville Clog w/Swivel Strap,712,CHOC Snake,38,38,693016225101,0,21,23.6,,,1/1/1970
1573,SEV-712-39,SEV,Alegria Seville Clog w/Swivel Strap,712,CHOC Snake,39,39,693016225118,0,21,23.6,,,1/1/1970
1574,SEV-712-40,SEV,Alegria Seville Clog w/Swivel Strap,712,CHOC Snake,40,40,693016225125,0,21,23.6,,,1/1/1970
1575,SEV-712-41,SEV,Alegria Seville Clog w/Swivel Strap,712,CHOC Snake,41,41,693016225132,0,21,23.6,,,1/1/1970
1576,SEV-712-42,SEV,Alegria Seville Clog w/Swivel Strap,712,CHOC Snake,42,42,693016225149,0,21,23.6,,,1/1/1970
1577,SEV-5221-35,SEV,Alegria Seville Clog w/Swivel Strap,5221,Choco Posy Suede,35,35,693016253821,1,21,23.6,,,
1578,SEV-5221-36,SEV,Alegria Seville Clog w/Swivel Strap,5221,Choco Posy Suede,36,36,693016253838,0,21,23.6,,,1/1/1970
1579,SEV-5221-37,SEV,Alegria Seville Clog w/Swivel Strap,5221,Choco Posy Suede,37,37,693016253845,1,21,23.6,,,
1580,SEV-5221-38,SEV,Alegria Seville Clog w/Swivel Strap,5221,Choco Posy Suede,38,38,693016253852,0,21,23.6,,,1/1/1970
1581,SEV-5221-39,SEV,Alegria Seville Clog w/Swivel Strap,5221,Choco Posy Suede,39,39,693016253869,3,21,23.6,,,
1582,SEV-5221-40,SEV,Alegria Seville Clog w/Swivel Strap,5221,Choco Posy Suede,40,40,693016253876,0,21,23.6,,,1/1/1970
1583,SEV-5221-41,SEV,Alegria Seville Clog w/Swivel Strap,5221,Choco Posy Suede,41,41,693016253883,0,21,23.6,,,1/1/1970
1584,SEV-5221-42,SEV,Alegria Seville Clog w/Swivel Strap,5221,Choco Posy Suede,42,42,693016253890,0,21,23.6,,,1/1/1970
1585,SEV-122-35,SEV,Alegria Seville Clog w/Swivel Strap,122,Navy Crinkle Leather,35,35,693016211401,35,21,23.6,,,
1586,SEV-122-36,SEV,Alegria Seville Clog w/Swivel Strap,122,Navy Crinkle Leather,36,36,693016211418,89,21,23.6,,,
1587,SEV-122-37,SEV,Alegria Seville Clog w/Swivel Strap,122,Navy Crinkle Leather,37,37,693016211425,186,21,23.6,,,
1588,SEV-122-38,SEV,Alegria Seville Clog w/Swivel Strap,122,Navy Crinkle Leather,38,38,693016211432,210,21,23.6,,,
1589,SEV-122-39,SEV,Alegria Seville Clog w/Swivel Strap,122,Navy Crinkle Leather,39,39,693016211449,195,21,23.6,,,
1590,SEV-122-40,SEV,Alegria Seville Clog w/Swivel Strap,122,Navy Crinkle Leather,40,40,693016211456,157,21,23.6,,,
1591,SEV-122-41,SEV,Alegria Seville Clog w/Swivel Strap,122,Navy Crinkle Leather,41,41,693016211463,82,21,23.6,,,
1592,SEV-122-42,SEV,Alegria Seville Clog w/Swivel Strap,122,Navy Crinkle Leather,42,42,693016211470,34,21,23.6,,,
1593,SEV-339-35,SEV,Alegria Seville Clog w/Swivel Strap,339,Purple Electric Paisley,35,35,,0,21,23.6,,,1/1/1970
1594,SEV-339-36,SEV,Alegria Seville Clog w/Swivel Strap,339,Purple Electric Paisley,36,36,,0,21,23.6,,,1/1/1970
1595,SEV-339-37,SEV,Alegria Seville Clog w/Swivel Strap,339,Purple Electric Paisley,37,37,,0,21,23.6,,,1/1/1970
1596,SEV-339-38,SEV,Alegria Seville Clog w/Swivel Strap,339,Purple Electric Paisley,38,38,,0,21,23.6,,,1/1/1970
1597,SEV-339-39,SEV,Alegria Seville Clog w/Swivel Strap,339,Purple Electric Paisley,39,39,,0,21,23.6,,,1/1/1970
1598,SEV-339-40,SEV,Alegria Seville Clog w/Swivel Strap,339,Purple Electric Paisley,40,40,,0,21,23.6,,,1/1/1970
1599,SEV-339-41,SEV,Alegria Seville Clog w/Swivel Strap,339,Purple Electric Paisley,41,41,,0,21,23.6,,,1/1/1970
1600,SEV-339-42,SEV,Alegria Seville Clog w/Swivel Strap,339,Purple Electric Paisley,42,42,,0,21,23.6,,,1/1/1970
1601,SEV-600-35,SEV,Alegria Seville Clog w/Swivel Strap,600,White Napa Leather,35,35,693016255108,47,21,23.6,,,
1602,SEV-600-36,SEV,Alegria Seville Clog w/Swivel Strap,600,White Napa Leather,36,36,693016255115,82,21,23.6,,,
1603,SEV-600-37,SEV,Alegria Seville Clog w/Swivel Strap,600,White Napa Leather,37,37,693016255122,190,21,23.6,,,
1604,SEV-600-38,SEV,Alegria Seville Clog w/Swivel Strap,600,White Napa Leather,38,38,693016255139,237,21,23.6,,,
1605,SEV-600-39,SEV,Alegria Seville Clog w/Swivel Strap,600,White Napa Leather,39,39,693016255146,236,21,23.6,,,
1606,SEV-600-40,SEV,Alegria Seville Clog w/Swivel Strap,600,White Napa Leather,40,40,693016255153,166,21,23.6,,,
1607,SEV-600-41,SEV,Alegria Seville Clog w/Swivel Strap,600,White Napa Leather,41,41,693016255160,108,21,23.6,,,
1608,SEV-600-42,SEV,Alegria Seville Clog w/Swivel Strap,600,White Napa Leather,42,42,693016255177,48,21,23.6,,,
1609,SEV-3221-35,SEV,Alegria Seville Clog w/Swivel Strap,3221,Wine & Flower,35,35,693016253661,38,21,23.6,,,
1610,SEV-3221-36,SEV,Alegria Seville Clog w/Swivel Strap,3221,Wine & Flower,36,36,693016253678,92,21,23.6,,,
1611,SEV-3221-37,SEV,Alegria Seville Clog w/Swivel Strap,3221,Wine & Flower,37,37,693016253685,198,21,23.6,,,
1612,SEV-3221-38,SEV,Alegria Seville Clog w/Swivel Strap,3221,Wine & Flower,38,38,693016253692,244,21,23.6,,,
1613,SEV-3221-39,SEV,Alegria Seville Clog w/Swivel Strap,3221,Wine & Flower,39,39,693016253708,195,21,23.6,,,
1614,SEV-3221-40,SEV,Alegria Seville Clog w/Swivel Strap,3221,Wine & Flower,40,40,693016253715,163,21,23.6,,,
1615,SEV-3221-41,SEV,Alegria Seville Clog w/Swivel Strap,3221,Wine & Flower,41,41,693016253722,84,21,23.6,,,
1616,SEV-3221-42,SEV,Alegria Seville Clog w/Swivel Strap,3221,Wine & Flower,42,42,693016253739,29,21,23.6,,,
1617,TUS-611-35,TUS,Alegria Tuscany Clog,611,Black Burnish Leather,35,35,693016259908,64,17,19.2,,,
1618,TUS-611-36,TUS,Alegria Tuscany Clog,611,Black Burnish Leather,36,36,693016259915,84,17,19.2,,,
1619,TUS-611-37,TUS,Alegria Tuscany Clog,611,Black Burnish Leather,37,37,693016259922,308,17,19.2,,,
1620,TUS-611-38,TUS,Alegria Tuscany Clog,611,Black Burnish Leather,38,38,693016259939,326,17,19.2,,,
1621,TUS-611-39,TUS,Alegria Tuscany Clog,611,Black Burnish Leather,39,39,693016259946,283,17,19.2,,,
1622,TUS-611-40,TUS,Alegria Tuscany Clog,611,Black Burnish Leather,40,40,693016259953,281,17,19.2,,,
1623,TUS-611-41,TUS,Alegria Tuscany Clog,611,Black Burnish Leather,41,41,693016259960,124,17,19.2,,,
1624,TUS-611-42,TUS,Alegria Tuscany Clog,611,Black Burnish Leather,42,42,693016259977,23,17,19.2,,,
1625,TUS-604-35,TUS,Alegria Tuscany Clog,604,Brown Burnish Leather,35,35,693016259823,45,17,19.2,,,
1626,TUS-604-36,TUS,Alegria Tuscany Clog,604,Brown Burnish Leather,36,36,693016259830,32,17,19.2,,,
1627,TUS-604-37,TUS,Alegria Tuscany Clog,604,Brown Burnish Leather,37,37,693016259847,133,17,19.2,,,
1628,TUS-604-38,TUS,Alegria Tuscany Clog,604,Brown Burnish Leather,38,38,693016259854,150,17,19.2,,,
1629,TUS-604-39,TUS,Alegria Tuscany Clog,604,Brown Burnish Leather,39,39,693016259861,135,17,19.2,,,
1630,TUS-604-40,TUS,Alegria Tuscany Clog,604,Brown Burnish Leather,40,40,693016259878,124,17,19.2,,,
1631,TUS-604-41,TUS,Alegria Tuscany Clog,604,Brown Burnish Leather,41,41,693016259885,71,17,19.2,,,
1632,TUS-604-42,TUS,Alegria Tuscany Clog,604,Brown Burnish Leather,42,42,693016259892,22,17,19.2,,,
1633,TUS-420-35,TUS,Alegria Tuscany Clog,420,Mini Zebra Patent,35,35,693016259748,0,17,19.2,,,1/1/1970
1634,TUS-420-36,TUS,Alegria Tuscany Clog,420,Mini Zebra Patent,36,36,693016259755,3,17,19.2,,,
1635,TUS-420-37,TUS,Alegria Tuscany Clog,420,Mini Zebra Patent,37,37,693016259762,0,17,19.2,,,1/1/1970
1636,TUS-420-38,TUS,Alegria Tuscany Clog,420,Mini Zebra Patent,38,38,693016259779,5,17,19.2,,,
1637,TUS-420-39,TUS,Alegria Tuscany Clog,420,Mini Zebra Patent,39,39,693016259786,7,17,19.2,,,
1638,TUS-420-40,TUS,Alegria Tuscany Clog,420,Mini Zebra Patent,40,40,693016259793,19,17,19.2,,,
1639,TUS-420-41,TUS,Alegria Tuscany Clog,420,Mini Zebra Patent,41,41,693016259809,19,17,19.2,,,
1640,TUS-420-42,TUS,Alegria Tuscany Clog,420,Mini Zebra Patent,42,42,693016259816,5,17,19.2,,,
1641,TUS-614-35,TUS,Alegria Tuscany Clog,614,Red Burnish Leather,35,35,693016259984,22,17,19.2,,,
1642,TUS-614-36,TUS,Alegria Tuscany Clog,614,Red Burnish Leather,36,36,693016259991,49,17,19.2,,,
1643,TUS-614-37,TUS,Alegria Tuscany Clog,614,Red Burnish Leather,37,37,693016260003,138,17,19.2,,,
1644,TUS-614-38,TUS,Alegria Tuscany Clog,614,Red Burnish Leather,38,38,693016260010,142,17,19.2,,,
1645,TUS-614-39,TUS,Alegria Tuscany Clog,614,Red Burnish Leather,39,39,693016260027,106,17,19.2,,,
1646,TUS-614-40,TUS,Alegria Tuscany Clog,614,Red Burnish Leather,40,40,693016260034,129,17,19.2,,,
1647,TUS-614-41,TUS,Alegria Tuscany Clog,614,Red Burnish Leather,41,41,693016260041,63,17,19.2,,,
1648,TUS-614-42,TUS,Alegria Tuscany Clog,614,Red Burnish Leather,42,42,693016260058,10,17,19.2,,,
1649,VAL-928-35,VAL,Alegria Vale Shearling Boot,928,Black Chrome Floral Suede,35,35,693016272204,0,37.5,41.75,,,1/1/1970
1650,VAL-928-36,VAL,Alegria Vale Shearling Boot,928,Black Chrome Floral Suede,36,36,693016272211,0,37.5,41.75,,,1/1/1970
