REC-TYPE,VENDOR SKU NO,HOST SKU NO,UPC,ON HAND QTY,ON HAND DATE,BACKORDER QTY,BACKORDER DATE,EXPECTED QTY,EXPECTED DATE
IR,ALG-EVA-646_37,,693016540112,58,,,,,
IR,ALG-EVA-646_38,,693016540129,52,,,,,
IR,ALG-EVA-646_39,,693016540136,25,,,,,
IR,ALG-EVA-646_40,,693016540143,0,,,,,
IR,ALG-EVA-646_41,,693016540150,0,,,,,
IR,ALG-EVA-646_42,,693016540167,0,,,,,
IR,ALG-EVA-646_43,,693016540174,0,,,,,
IR,ALG-EVA-648_34,,693016540181,0,,,,,
IR,ALG-EVA-648_35,,693016540198,8,,,,,
IR,ALG-EVA-648_36,,693016540204,44,,,,,
IR,ALG-EVA-648_37,,693016540211,57,,,,,
IR,ALG-EVA-648_38,,693016540228,0,,,,,
IR,ALG-EVA-648_39,,693016540235,9,,,,,
IR,ALG-EVA-648_40,,693016540242,0,,,,,
IR,ALG-EVA-648_41,,693016540259,0,,,,,
IR,ALG-EVA-648_42,,693016540266,0,,,,,
IR,ALG-EVA-648_43,,693016540273,0,,,,,
IR,ALG-EVE-601_34,,693016512157,0,,,,,
IR,ALG-EVE-601_35,,693016512164,0,,,,,
IR,ALG-EVE-601_36,,693016512171,30,,,,,
IR,ALG-EVE-601_37,,693016512188,0,,,,,
IR,ALG-EVE-601_38,,693016512195,0,,,,,
IR,ALG-EVE-601_39,,693016512201,0,,,,,
IR,ALG-EVE-601_40,,693016512218,0,,,,,
IR,ALG-EVE-601_41,,693016512225,0,,,,,
IR,ALG-EVE-601_42,,693016512232,0,,,,,
IR,ALG-EVE-601_43,,693016512249,0,,,,,
IR,ALG-EVE-603_34,,693016512256,0,,,,,
IR,ALG-EVE-603_35,,693016512263,0,,,,,
IR,ALG-EVE-603_36,,693016512270,0,,,,,
IR,ALG-EVE-603_37,,693016512287,0,,,,,
IR,ALG-EVE-603_38,,693016512294,0,,,,,
IR,ALG-EVE-603_39,,693016512300,0,,,,,
IR,ALG-EVE-603_40,,693016512317,0,,,,,
IR,ALG-EVE-603_41,,693016512324,0,,,,,
IR,ALG-EVE-603_42,,693016512331,0,,,,,
IR,ALG-EVE-603_43,,693016512348,0,,,,,
IR,ALG-FLA-119_6,,693016589210,0,,,,,
IR,ALG-FLA-119_6-,,693016589227,0,,,,,
IR,ALG-FLA-119_7,,693016589234,0,,,,,
IR,ALG-FLA-119_7-,,693016589241,0,,,,,
IR,ALG-FLA-119_8,,693016589258,0,,,,,
IR,ALG-FLA-119_8-,,693016589265,0,,,,,
IR,ALG-FLA-119_9,,693016589272,0,,,,,
IR,ALG-FLA-119_9-,,693016589289,0,,,,,
IR,ALG-FLA-119_10,,693016589296,0,,,,,
IR,ALG-FLA-119_10-,,693016589302,0,,,,,
IR,ALG-FLA-119_11,,693016589319,0,,,,,
IR,ALG-FLA-119_12,,693016589326,0,,,,,
IR,ALG-FLA-238_6,,693016578641,0,,,,,
IR,ALG-FLA-238_6-,,693016578658,7,,,,,
IR,ALG-FLA-238_7,,693016578665,0,,,,,
IR,ALG-FLA-238_7-,,693016578672,11,,,,,
IR,ALG-FLA-238_8,,693016578689,16,,,,,
IR,ALG-FLA-238_8-,,693016578696,38,,,,,
IR,ALG-FLA-238_9,,693016578702,17,,,,,
IR,ALG-FLA-238_9-,,693016578719,36,,,,,
IR,ALG-FLA-238_10,,693016578726,33,,,,,
IR,ALG-FLA-238_10-,,693016578733,32,,,,,
IR,ALG-FLA-238_11,,693016578740,21,,,,,
IR,ALG-FLA-238_12,,693016578757,17,,,,,
IR,ALG-FLA-315_6,,693016578764,0,,,,,
IR,ALG-FLA-315_6-,,693016578771,14,,,,,
IR,ALG-FLA-315_7,,693016578788,0,,,,,
IR,ALG-FLA-315_7-,,693016578795,22,,,,,
IR,ALG-FLA-315_8,,693016578801,53,,,,,
IR,ALG-FLA-315_8-,,693016578818,97,,,,,
IR,ALG-FLA-315_9,,693016578825,73,,,,,
IR,ALG-FLA-315_9-,,693016578832,115,,,,,
IR,ALG-FLA-315_10,,693016578849,71,,,,,
IR,ALG-FLA-315_10-,,693016578856,89,,,,,
IR,ALG-FLA-315_11,,693016578863,65,,,,,
IR,ALG-FLA-315_12,,693016578870,57,,,,,
IR,ALG-FLA-518D_6,,693016588978,0,,,,,
IR,ALG-FLA-518D_6-,,693016588985,0,,,,,
IR,ALG-FLA-518D_7,,693016588992,0,,,,,
IR,ALG-FLA-518D_7-,,693016589005,0,,,,,
IR,ALG-FLA-518D_8,,693016589012,0,,,,,
IR,ALG-FLA-518D_8-,,693016589029,0,,,,,
IR,ALG-FLA-518D_9,,693016589036,0,,,,,
IR,ALG-FLA-518D_9-,,693016589043,0,,,,,
IR,ALG-FLA-518D_10,,693016589050,0,,,,,
IR,ALG-FLA-518D_10-,,693016589067,0,,,,,
IR,ALG-FLA-518D_11,,693016589074,0,,,,,
IR,ALG-FLA-518D_12,,693016589081,0,,,,,
IR,ALG-FLA-553_6,,693016578528,0,,,,,
IR,ALG-FLA-553_6-,,693016578535,0,,,,,
IR,ALG-FLA-553_7,,693016578542,0,,,,,
IR,ALG-FLA-553_7-,,693016578559,12,,,,,
IR,ALG-FLA-553_8,,693016578566,10,,,,,
IR,ALG-FLA-553_8-,,693016578573,90,,,,,
IR,ALG-FLA-553_9,,693016578580,34,,,,,
IR,ALG-FLA-553_9-,,693016578597,117,,,,,
IR,ALG-FLA-553_10,,693016578603,72,,,,,
IR,ALG-FLA-553_10-,,693016578610,123,,,,,
IR,ALG-FLA-553_11,,693016578627,64,,,,,
IR,ALG-FLA-553_12,,693016578634,81,,,,,
IR,ALG-FLA-601_6,,693016578887,0,,,,,
IR,ALG-FLA-601_6-,,693016578894,0,,,,,
IR,ALG-FLA-601_7,,693016578900,0,,,,,
IR,ALG-FLA-601_7-,,693016578917,3,,,,,
IR,ALG-FLA-601_8,,693016578924,0,,,,,
IR,ALG-FLA-601_8-,,693016578931,0,,,,,
IR,ALG-FLA-601_9,,693016578948,0,,,,,
IR,ALG-FLA-601_9-,,693016578955,29,,,,,
IR,ALG-FLA-601_10,,693016578962,0,,,,,
IR,ALG-FLA-601_10-,,693016578979,64,,,,,
IR,ALG-FLA-601_11,,693016578986,11,,,,,
IR,ALG-FLA-601_12,,693016578993,16,,,,,
IR,ALG-FLA-823_6,,693016589098,0,,,,,
IR,ALG-FLA-823_6-,,693016589104,0,,,,,
IR,ALG-FLA-823_7,,693016589111,0,,,,,
IR,ALG-FLA-823_7-,,693016589128,0,,,,,
IR,ALG-FLA-823_8,,693016589135,0,,,,,
IR,ALG-FLA-823_8-,,693016589142,0,,,,,
IR,ALG-FLA-823_9,,693016589159,0,,,,,
IR,ALG-FLA-823_9-,,693016589166,0,,,,,
IR,ALG-FLA-823_10,,693016589173,0,,,,,
IR,ALG-FLA-823_10-,,693016589180,0,,,,,
IR,ALG-FLA-823_11,,693016589197,0,,,,,
IR,ALG-FLA-823_12,,693016589203,0,,,,,
IR,ALG-FLI-104_6,,693016589456,0,,,,,
IR,ALG-FLI-104_6-,,693016589463,0,,,,,
IR,ALG-FLI-104_7,,693016589470,0,,,,,
IR,ALG-FLI-104_7-,,693016589487,0,,,,,
IR,ALG-FLI-104_8,,693016589494,0,,,,,
IR,ALG-FLI-104_8-,,693016589500,0,,,,,
IR,ALG-FLI-104_9,,693016589517,0,,,,,
IR,ALG-FLI-104_9-,,693016589524,0,,,,,
IR,ALG-FLI-104_10,,693016589531,0,,,,,
IR,ALG-FLI-104_10-,,693016589548,0,,,,,
IR,ALG-FLI-104_11,,693016589555,0,,,,,
IR,ALG-FLI-104_12,,693016589562,0,,,,,
IR,ALG-FLI-117_6,,693016589333,0,,,,,
IR,ALG-FLI-117_6-,,693016589340,0,,,,,
IR,ALG-FLI-117_7,,693016589357,0,,,,,
IR,ALG-FLI-117_7-,,693016589364,0,,,,,
IR,ALG-FLI-117_8,,693016589371,0,,,,,
IR,ALG-FLI-117_8-,,693016589388,0,,,,,
IR,ALG-FLI-117_9,,693016589395,0,,,,,
IR,ALG-FLI-117_9-,,693016589401,0,,,,,
IR,ALG-FLI-117_10,,693016589418,0,,,,,
IR,ALG-FLI-117_10-,,693016589425,0,,,,,
IR,ALG-FLI-117_11,,693016589432,0,,,,,
IR,ALG-FLI-117_12,,693016589449,0,,,,,
IR,ALG-FLI-214_34,,693016552320,0,,,,,
IR,ALG-FLI-214_35,,693016552337,0,,,,,
IR,ALG-FLI-214_36,,693016552344,0,,,,,
IR,ALG-FLI-214_37,,693016552351,0,,,,,
IR,ALG-FLI-214_38,,693016552368,0,,,,,
IR,ALG-FLI-214_39,,693016552375,0,,,,,
IR,ALG-FLI-214_40,,693016552382,0,,,,,
IR,ALG-FLI-214_41,,693016552399,0,,,,,
IR,ALG-FLI-214_42,,693016552405,0,,,,,
IR,ALG-FLI-214_43,,693016552412,0,,,,,
IR,ALG-FLI-530_6,,693016579600,0,,,,,
IR,ALG-FLI-530_6-,,693016579617,0,,,,,
IR,ALG-FLI-530_7,,693016579624,0,,,,,
IR,ALG-FLI-530_7-,,693016579631,0,,,,,
IR,ALG-FLI-530_8,,693016579648,0,,,,,
IR,ALG-FLI-530_8-,,693016579655,3,,,,,
IR,ALG-FLI-530_9,,693016579662,0,,,,,
IR,ALG-FLI-530_9-,,693016579679,20,,,,,
IR,ALG-FLI-530_10,,693016579686,0,,,,,
IR,ALG-FLI-530_10-,,693016579693,38,,,,,
IR,ALG-FLI-530_11,,693016579709,5,,,,,
IR,ALG-FLI-530_12,,693016579716,22,,,,,
IR,ALG-FLI-532_6,,693016579488,0,,,,,
IR,ALG-FLI-532_6-,,693016579495,0,,,,,
IR,ALG-FLI-532_7,,693016579501,0,,,,,
IR,ALG-FLI-532_7-,,693016579518,0,,,,,
IR,ALG-FLI-532_8,,693016579525,0,,,,,
IR,ALG-FLI-532_8-,,693016579532,0,,,,,
IR,ALG-FLI-532_9,,693016579549,0,,,,,
IR,ALG-FLI-532_9-,,693016579556,0,,,,,
IR,ALG-FLI-532_10,,693016579563,0,,,,,
IR,ALG-FLI-532_10-,,693016579570,0,,,,,
IR,ALG-FLI-532_11,,693016579587,0,,,,,
IR,ALG-FLI-532_12,,693016579594,0,,,,,
IR,ALG-FLI-601_6,,693016579365,0,,,,,
IR,ALG-FLI-601_6-,,693016579372,0,,,,,
IR,ALG-FLI-601_7,,693016579389,0,,,,,
IR,ALG-FLI-601_7-,,693016579396,0,,,,,
IR,ALG-FLI-601_8,,693016579402,0,,,,,
IR,ALG-FLI-601_8-,,693016579419,0,,,,,
IR,ALG-FLI-601_9,,693016579426,0,,,,,
IR,ALG-FLI-601_9-,,693016579433,0,,,,,
IR,ALG-FLI-601_10,,693016579440,0,,,,,
IR,ALG-FLI-601_10-,,693016579457,27,,,,,
IR,ALG-FLI-601_11,,693016579464,0,,,,,
IR,ALG-FLI-601_12,,693016579471,16,,,,,
IR,ALG-FRA-601_6,,693016579129,0,,,,,
IR,ALG-FRA-601_6-,,693016579136,0,,,,,
IR,ALG-FRA-601_7,,693016579143,0,,,,,
IR,ALG-FRA-601_7-,,693016579150,0,,,,,
IR,ALG-FRA-601_8,,693016579167,0,,,,,
IR,ALG-FRA-601_8-,,693016579174,25,,,,,
IR,ALG-FRA-601_9,,693016579181,3,,,,,
IR,ALG-FRA-601_9-,,693016579198,18,,,,,
IR,ALG-FRA-601_10,,693016579204,3,,,,,
IR,ALG-FRA-601_10-,,693016579211,59,,,,,
IR,ALG-FRA-601_11,,693016579228,23,,,,,
IR,ALG-FRA-601_12,,693016579235,30,,,,,
IR,ALG-FRA-883_6,,693016579242,0,,,,,
IR,ALG-FRA-883_6-,,693016579259,3,,,,,
IR,ALG-FRA-883_7,,693016579266,0,,,,,
IR,ALG-FRA-883_7-,,693016579273,2,,,,,
IR,ALG-FRA-883_8,,693016579280,3,,,,,
IR,ALG-FRA-883_8-,,693016579297,10,,,,,
IR,ALG-FRA-883_9,,693016579303,4,,,,,
IR,ALG-FRA-883_9-,,693016579310,21,,,,,
IR,ALG-FRA-883_10,,693016579327,2,,,,,
IR,ALG-FRA-883_10-,,693016579334,26,,,,,
IR,ALG-FRA-883_11,,693016579341,14,,,,,
IR,ALG-FRA-883_12,,693016579358,17,,,,,
IR,ALG-GLE-140_34,,693016590971,0,,,,,
IR,ALG-GLE-140_35,,693016590988,20,,,,,
IR,ALG-GLE-140_36,,693016590995,42,,,,,
IR,ALG-GLE-140_37,,693016591008,87,,,,,
IR,ALG-GLE-140_38,,693016591015,138,,,,,
IR,ALG-GLE-140_39,,693016591022,136,,,,,
IR,ALG-GLE-140_40,,693016591039,103,,,,,
IR,ALG-GLE-140_41,,693016591046,55,,,,,
IR,ALG-GLE-140_42,,693016591053,47,,,,,
IR,ALG-GLE-140_43,,693016591060,0,,,,,
IR,ALG-GLE-236_34,,693016576623,0,,,,,
IR,ALG-GLE-236_35,,693016576630,0,,,,,
IR,ALG-GLE-236_36,,693016576647,0,,,,,
IR,ALG-GLE-236_37,,693016576654,0,,,,,
IR,ALG-GLE-236_38,,693016576661,0,,,,,
IR,ALG-GLE-236_39,,693016576678,0,,,,,
IR,ALG-GLE-236_40,,693016576685,0,,,,,
IR,ALG-GLE-236_41,,693016576692,0,,,,,
IR,ALG-GLE-236_42,,693016576708,0,,,,,
IR,ALG-GLE-236_43,,693016576715,0,,,,,
IR,ALG-GLE-356_34,,693016591077,0,,,,,
IR,ALG-GLE-356_35,,693016591084,11,,,,,
IR,ALG-GLE-356_36,,693016591091,22,,,,,
IR,ALG-GLE-356_37,,693016591107,61,,,,,
IR,ALG-GLE-356_38,,693016591114,110,,,,,
IR,ALG-GLE-356_39,,693016591121,108,,,,,
IR,ALG-GLE-356_40,,693016591138,80,,,,,
IR,ALG-GLE-356_41,,693016591145,40,,,,,
IR,ALG-GLE-356_42,,693016591152,31,,,,,
IR,ALG-GLE-356_43,,693016591169,0,,,,,
IR,ALG-GLE-389_34,,693016576821,0,,,,,
IR,ALG-GLE-389_35,,693016576838,2,,,,,
IR,ALG-GLE-389_36,,693016576845,4,,,,,
IR,ALG-GLE-389_37,,693016576852,0,,,,,
IR,ALG-GLE-389_38,,693016576869,0,,,,,
IR,ALG-GLE-389_39,,693016576876,0,,,,,
IR,ALG-GLE-389_40,,693016576883,0,,,,,
IR,ALG-GLE-389_41,,693016576890,0,,,,,
IR,ALG-GLE-389_42,,693016576906,0,,,,,
IR,ALG-GLE-389_43,,693016576913,0,,,,,
IR,ALG-GLE-438_35,,693016615957,43,,,,,
IR,ALG-GLE-438_36,,693016615964,104,,,,,
IR,ALG-GLE-438_37,,693016615971,157,,,,,
IR,ALG-GLE-438_38,,693016615988,176,,,,,
IR,ALG-GLE-438_39,,693016615995,136,,,,,
IR,ALG-GLE-438_40,,693016616008,86,,,,,
IR,ALG-GLE-438_41,,693016616015,49,,,,,
IR,ALG-GLE-438_42,,693016616022,0,,,,,
IR,ALG-GLE-438_43,,693016616039,0,,,,,
IR,ALG-GLE-454_35,,693016616053,37,,,,,
IR,ALG-GLE-454_36,,693016616060,89,,,,,
IR,ALG-GLE-454_37,,693016616077,134,,,,,
IR,ALG-GLE-454_38,,693016616084,151,,,,,
IR,ALG-GLE-454_39,,693016616091,115,,,,,
IR,ALG-GLE-454_40,,693016616107,71,,,,,
IR,ALG-GLE-454_41,,693016616114,38,,,,,
IR,ALG-GLE-454_42,,693016616121,0,,,,,
IR,ALG-GLE-454_43,,693016616138,0,,,,,
IR,ALG-GLE-518_34,,693016590872,0,,,,,
IR,ALG-GLE-518_35,,693016590889,17,,,,,
IR,ALG-GLE-518_36,,693016590896,62,,,,,
IR,ALG-GLE-518_37,,693016590902,104,,,,,
IR,ALG-GLE-518_38,,693016590919,181,,,,,
IR,ALG-GLE-518_39,,693016590926,157,,,,,
IR,ALG-GLE-518_40,,693016590933,128,,,,,
IR,ALG-GLE-518_41,,693016590940,83,,,,,
IR,ALG-GLE-518_42,,693016590957,40,,,,,
IR,ALG-GLE-518_43,,693016590964,0,,,,,
IR,ALG-GLE-520_34,,693016590773,0,,,,,
IR,ALG-GLE-520_35,,693016590780,15,,,,,
IR,ALG-GLE-520_36,,693016590797,46,,,,,
IR,ALG-GLE-520_37,,693016590803,87,,,,,
IR,ALG-GLE-520_38,,693016590810,123,,,,,
IR,ALG-GLE-520_39,,693016590827,136,,,,,
IR,ALG-GLE-520_40,,693016590834,108,,,,,
IR,ALG-GLE-520_41,,693016590841,68,,,,,
IR,ALG-GLE-520_42,,693016590858,38,,,,,
IR,ALG-GLE-520_43,,693016590865,0,,,,,
IR,ALG-GLE-542_34,,693016576920,0,,,,,
IR,ALG-GLE-542_35,,693016576937,44,,,,,
IR,ALG-GLE-542_36,,693016576944,81,,,,,
IR,ALG-GLE-542_37,,693016576951,213,,,,,
IR,ALG-GLE-542_38,,693016576968,413,,,,,
IR,ALG-GLE-542_39,,693016576975,369,,,,,
IR,ALG-GLE-542_40,,693016576982,239,,,,,
IR,ALG-GLE-542_41,,693016576999,156,,,,,
IR,ALG-GLE-542_42,,693016577002,57,,,,,
IR,ALG-GLE-542_43,,693016577019,0,,,,,
IR,ALG-GLE-580_35,,693016616152,51,,,,,
IR,ALG-GLE-580_36,,693016616169,113,,,,,
IR,ALG-GLE-580_37,,693016616176,176,,,,,
IR,ALG-GLE-580_38,,693016616183,190,,,,,
IR,ALG-GLE-580_39,,693016616190,139,,,,,
IR,ALG-GLE-580_40,,693016616206,90,,,,,
IR,ALG-GLE-580_41,,693016616213,46,,,,,
IR,ALG-GLE-580_42,,693016616220,0,,,,,
IR,ALG-GLE-580_43,,693016616237,0,,,,,
IR,ALG-GLE-601_34,,693016576326,0,,,,,
IR,ALG-GLE-601_35,,693016576333,20,,,,,
IR,ALG-GLE-601_36,,693016576340,35,,,,,
IR,ALG-GLE-601_37,,693016576357,82,,,,,
IR,ALG-GLE-601_38,,693016576364,139,,,,,
IR,ALG-GLE-601_39,,693016576371,99,,,,,
IR,ALG-GLE-601_40,,693016576388,28,,,,,
IR,ALG-GLE-601_41,,693016576395,0,,,,,
IR,ALG-GLE-601_42,,693016576401,0,,,,,
IR,ALG-GLE-601_43,,693016576418,0,,,,,
IR,ALG-GLE-681_34,,693016590674,0,,,,,
IR,ALG-GLE-681_35,,693016590681,9,,,,,
IR,ALG-GLE-681_36,,693016590698,40,,,,,
IR,ALG-GLE-681_37,,693016590704,71,,,,,
IR,ALG-GLE-681_38,,693016590711,148,,,,,
IR,ALG-GLE-681_39,,693016590728,152,,,,,
IR,ALG-GLE-681_40,,693016590735,92,,,,,
IR,ALG-GLE-681_41,,693016590742,59,,,,,
IR,ALG-GLE-681_42,,693016590759,42,,,,,
IR,ALG-GLE-681_43,,693016590766,0,,,,,
IR,ALG-GLE-713_34,,693016576425,0,,,,,
IR,ALG-GLE-713_35,,693016576432,7,,,,,
IR,ALG-GLE-713_36,,693016576449,24,,,,,
IR,ALG-GLE-713_37,,693016576456,0,,,,,
IR,ALG-GLE-713_38,,693016576463,0,,,,,
IR,ALG-GLE-713_39,,693016576470,0,,,,,
IR,ALG-GLE-713_40,,693016576487,0,,,,,
IR,ALG-GLE-713_41,,693016576494,0,,,,,
IR,ALG-GLE-713_42,,693016576500,0,,,,,
IR,ALG-GLE-713_43,,693016576517,0,,,,,
IR,ALG-GLE-760_34,,693016576524,0,,,,,
IR,ALG-GLE-760_35,,693016576531,29,,,,,
IR,ALG-GLE-760_36,,693016576548,12,,,,,
IR,ALG-GLE-760_37,,693016576555,70,,,,,
IR,ALG-GLE-760_38,,693016576562,266,,,,,
IR,ALG-GLE-760_39,,693016576579,232,,,,,
IR,ALG-GLE-760_40,,693016576586,93,,,,,
IR,ALG-GLE-760_41,,693016576593,56,,,,,
IR,ALG-GLE-760_42,,693016576609,26,,,,,
IR,ALG-GLE-760_43,,693016576616,0,,,,,
IR,ALG-HAL-011_34,,693016541386,0,,,,,
IR,ALG-HAL-011_35,,693016541393,0,,,,,
IR,ALG-HAL-011_36,,693016541409,0,,,,,
IR,ALG-HAL-011_37,,693016541416,0,,,,,
IR,ALG-HAL-011_38,,693016541423,0,,,,,
IR,ALG-HAL-011_39,,693016541430,0,,,,,
IR,ALG-HAL-011_40,,693016541447,0,,,,,
IR,ALG-HAL-011_41,,693016541454,0,,,,,
IR,ALG-HAL-011_42,,693016541461,0,,,,,
IR,ALG-HAL-011_43,,693016541478,0,,,,,
IR,ALG-HAL-601_34,,693016541485,0,,,,,
IR,ALG-HAL-601_35,,693016541492,0,,,,,
IR,ALG-HAL-601_36,,693016541508,0,,,,,
IR,ALG-HAL-601_37,,693016541515,0,,,,,
IR,ALG-HAL-601_38,,693016541522,0,,,,,
IR,ALG-HAL-601_39,,693016541539,0,,,,,
IR,ALG-HAL-601_40,,693016541546,0,,,,,
IR,ALG-HAL-601_41,,693016541553,0,,,,,
IR,ALG-HAL-601_42,,693016541560,0,,,,,
IR,ALG-HAL-601_43,,693016541577,0,,,,,
IR,ALG-HAN-316_34,,693016578221,0,,,,,
IR,ALG-HAN-316_35,,693016578238,0,,,,,
IR,ALG-HAN-316_36,,693016578245,0,,,,,
IR,ALG-HAN-316_37,,693016578252,0,,,,,
IR,ALG-HAN-316_38,,693016578269,0,,,,,
IR,ALG-HAN-316_39,,693016578276,0,,,,,
IR,ALG-HAN-316_40,,693016578283,0,,,,,
IR,ALG-HAN-316_41,,693016578290,0,,,,,
IR,ALG-HAN-316_42,,693016578306,0,,,,,
IR,ALG-HAN-316_43,,693016578313,0,,,,,
IR,ALG-HAN-435_35,,693016619764,27,,,,,
IR,ALG-HAN-435_36,,693016619771,62,,,,,
IR,ALG-HAN-435_37,,693016619788,116,,,,,
IR,ALG-HAN-435_38,,693016619795,113,,,,,
IR,ALG-HAN-435_39,,693016619801,61,,,,,
IR,ALG-HAN-435_40,,693016619818,43,,,,,
IR,ALG-HAN-435_41,,693016619825,21,,,,,
IR,ALG-HAN-435_42,,693016619832,0,,,,,
IR,ALG-HAN-435_43,,693016619849,0,,,,,
IR,ALG-HAN-446_35,,693016619863,26,,,,,
IR,ALG-HAN-446_36,,693016619870,64,,,,,
IR,ALG-HAN-446_37,,693016619887,102,,,,,
IR,ALG-HAN-446_38,,693016619894,98,,,,,
IR,ALG-HAN-446_39,,693016619900,57,,,,,
IR,ALG-HAN-446_40,,693016619917,49,,,,,
IR,ALG-HAN-446_41,,693016619924,17,,,,,
IR,ALG-HAN-446_42,,693016619931,0,,,,,
IR,ALG-HAN-446_43,,693016619948,0,,,,,
IR,ALG-HAN-448_35,,693016619962,19,,,,,
IR,ALG-HAN-448_36,,693016619979,46,,,,,
IR,ALG-HAN-448_37,,693016619986,77,,,,,
IR,ALG-HAN-448_38,,693016619993,72,,,,,
IR,ALG-HAN-448_39,,693016620005,39,,,,,
IR,ALG-HAN-448_40,,693016620012,37,,,,,
IR,ALG-HAN-448_41,,693016620029,15,,,,,
IR,ALG-HAN-448_42,,693016620036,0,,,,,
IR,ALG-HAN-448_43,,693016620043,0,,,,,
IR,ALG-HAN-486_34,,693016541089,0,,,,,
IR,ALG-HAN-486_35,,693016541096,0,,,,,
IR,ALG-HAN-486_36,,693016541102,0,,,,,
IR,ALG-HAN-486_37,,693016541119,0,,,,,
IR,ALG-HAN-486_38,,693016541126,0,,,,,
IR,ALG-HAN-486_39,,693016541133,0,,,,,
IR,ALG-HAN-486_40,,693016541140,0,,,,,
IR,ALG-HAN-486_41,,693016541157,0,,,,,
IR,ALG-HAN-486_42,,693016541164,0,,,,,
IR,ALG-HAN-486_43,,693016541171,0,,,,,
IR,ALG-HAN-537_34,,693016541188,0,,,,,
IR,ALG-HAN-537_35,,693016541195,0,,,,,
IR,ALG-HAN-537_36,,693016541201,0,,,,,
IR,ALG-HAN-537_37,,693016541218,0,,,,,
IR,ALG-HAN-537_38,,693016541225,0,,,,,
IR,ALG-HAN-537_39,,693016541232,0,,,,,
IR,ALG-HAN-537_40,,693016541249,0,,,,,
IR,ALG-HAN-537_41,,693016541256,0,,,,,
IR,ALG-HAN-537_42,,693016541263,0,,,,,
IR,ALG-HAN-537_43,,693016541270,0,,,,,
IR,ALG-HAN-747_34,,693016578429,0,,,,,
IR,ALG-HAN-747_35,,693016578436,0,,,,,
IR,ALG-HAN-747_36,,693016578443,0,,,,,
IR,ALG-HAN-747_37,,693016578450,0,,,,,
IR,ALG-HAN-747_38,,693016578467,0,,,,,
IR,ALG-HAN-747_39,,693016578474,0,,,,,
IR,ALG-HAN-747_40,,693016578481,0,,,,,
IR,ALG-HAN-747_41,,693016578498,0,,,,,
IR,ALG-HAN-747_42,,693016578504,0,,,,,
IR,ALG-HAN-747_43,,693016578511,0,,,,,
IR,ALG-HAN-821_34,,693016578320,0,,,,,
IR,ALG-HAN-821_35,,693016578337,0,,,,,
IR,ALG-HAN-821_36,,693016578344,0,,,,,
IR,ALG-HAN-821_37,,693016578351,0,,,,,
IR,ALG-HAN-821_38,,693016578368,0,,,,,
IR,ALG-HAN-821_39,,693016578375,0,,,,,
IR,ALG-HAN-821_40,,693016578382,0,,,,,
IR,ALG-HAN-821_41,,693016578399,0,,,,,
IR,ALG-HAN-821_42,,693016578405,0,,,,,
IR,ALG-HAN-821_43,,693016578412,0,,,,,
IR,ALG-HAR-507_34,,693016543588,0,,,,,
IR,ALG-HAR-507_35,,693016543595,0,,,,,
IR,ALG-HAR-507_36,,693016543601,0,,,,,
IR,ALG-HAR-507_37,,693016543618,0,,,,,
IR,ALG-HAR-507_38,,693016543625,0,,,,,
IR,ALG-HAR-507_39,,693016543632,0,,,,,
IR,ALG-HAR-507_40,,693016543649,0,,,,,
IR,ALG-HAR-507_41,,693016543656,0,,,,,
IR,ALG-HAR-507_42,,693016543663,0,,,,,
IR,ALG-HAR-507_43,,693016543670,0,,,,,
IR,ALG-HAR-641_34,,693016516612,0,,,,,
IR,ALG-HAR-641_35,,693016516629,0,,,,,
IR,ALG-HAR-641_36,,693016516636,0,,,,,
IR,ALG-HAR-641_37,,693016516643,0,,,,,
IR,ALG-HAR-641_38,,693016516650,0,,,,,
IR,ALG-HAR-641_39,,693016516667,0,,,,,
IR,ALG-HAR-641_40,,693016516674,0,,,,,
IR,ALG-HAR-641_41,,693016516681,0,,,,,
IR,ALG-HAR-641_42,,693016516698,0,,,,,
IR,ALG-HAR-641_43,,693016516704,0,,,,,
IR,ALG-HAY-579_35,,693016620067,0,,,,,
IR,ALG-HAY-579_36,,693016620074,0,,,,,
IR,ALG-HAY-579_37,,693016620081,0,,,,,
IR,ALG-HAY-579_38,,693016620098,0,,,,,
IR,ALG-HAY-579_39,,693016620104,0,,,,,
IR,ALG-HAY-579_40,,693016620111,0,,,,,
IR,ALG-HAY-579_41,,693016620128,0,,,,,
IR,ALG-HAY-579_42,,693016620135,0,,,,,
IR,ALG-HAY-579_43,,693016620142,0,,,,,
IR,ALG-HAY-586_35,,693016620166,0,,,,,
IR,ALG-HAY-586_36,,693016620173,0,,,,,
IR,ALG-HAY-586_37,,693016620180,0,,,,,
IR,ALG-HAY-586_38,,693016620197,0,,,,,
IR,ALG-HAY-586_39,,693016620203,0,,,,,
IR,ALG-HAY-586_40,,693016620210,0,,,,,
IR,ALG-HAY-586_41,,693016620227,0,,,,,
IR,ALG-HAY-586_42,,693016620234,0,,,,,
IR,ALG-HAY-586_43,,693016620241,0,,,,,
IR,ALG-HAY-671_35,,693016620265,0,,,,,
IR,ALG-HAY-671_36,,693016620272,0,,,,,
IR,ALG-HAY-671_37,,693016620289,0,,,,,
IR,ALG-HAY-671_38,,693016620296,0,,,,,
IR,ALG-HAY-671_39,,693016620302,0,,,,,
IR,ALG-HAY-671_40,,693016620319,0,,,,,
