itemNo,color,size,upc,inStock,wholesalePrice,retailPrice,eta
ALG-LAN-670,Lana - Pearl Rose,42,693016600250,0,49.50,109.95,
ALG-LAN-670,Lana - Pearl Rose,43,693016600267,0,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,34,693016599974,0,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,35,693016599981,0,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,36,693016599998,0,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,37,693016600007,0,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,38,693016600014,0,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,39,693016600021,20,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,40,693016600038,13,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,41,693016600045,18,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,42,693016600052,2,49.50,109.95,
ALG-LAN-871,Lana - Cowgirl Tar,43,693016600069,0,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,34,693016600076,0,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,35,693016600083,0,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,36,693016600090,0,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,37,693016600106,0,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,38,693016600113,0,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,39,693016600120,0,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,40,693016600137,6,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,41,693016600144,0,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,42,693016600151,0,49.50,109.95,
ALG-LAN-872,Lana - Cowgirl Tobacco,43,693016600168,0,49.50,109.95,
ALG-LAR-341,Lara - Wild West Night,34,693016564101,0,34.50,69.00,
ALG-LAR-341,Lara - Wild West Night,35,693016564118,0,34.50,69.00,
ALG-LAR-341,Lara - Wild West Night,36,693016564125,0,34.50,69.00,
ALG-LAR-341,Lara - Wild West Night,37,693016564132,0,34.50,69.00,
ALG-LAR-341,Lara - Wild West Night,38,693016564149,0,34.50,69.00,
ALG-LAR-341,Lara - Wild West Night,39,693016564156,0,34.50,69.00,
ALG-LAR-341,Lara - Wild West Night,40,693016564163,0,34.50,69.00,
ALG-LAR-341,Lara - Wild West Night,41,693016564170,0,34.50,69.00,
ALG-LAR-341,Lara - Wild West Night,42,693016564187,0,34.50,69.00,
ALG-LAR-341,Lara - Wild West Night,43,693016564194,0,34.50,69.00,
ALG-LAR-372,Lara - Tectonic,34,693016599776,0,49.50,109.95,
ALG-LAR-372,Lara - Tectonic,35,693016599783,0,49.50,109.95,
ALG-LAR-372,Lara - Tectonic,36,693016599790,0,49.50,109.95,
ALG-LAR-372,Lara - Tectonic,37,693016599806,0,49.50,109.95,
ALG-LAR-372,Lara - Tectonic,38,693016599813,0,49.50,109.95,
ALG-LAR-372,Lara - Tectonic,39,693016599820,0,49.50,109.95,
ALG-LAR-372,Lara - Tectonic,40,693016599837,0,49.50,109.95,
ALG-LAR-372,Lara - Tectonic,41,693016599844,0,49.50,109.95,
ALG-LAR-372,Lara - Tectonic,42,693016599851,0,49.50,109.95,
ALG-LAR-372,Lara - Tectonic,43,693016599868,0,49.50,109.95,
ALG-LAR-582,Lara - Gemboree,34,693016557127,0,34.50,69.00,
ALG-LAR-582,Lara - Gemboree,35,693016557134,0,34.50,69.00,
ALG-LAR-582,Lara - Gemboree,36,693016557141,0,34.50,69.00,
ALG-LAR-582,Lara - Gemboree,37,693016557158,0,34.50,69.00,
ALG-LAR-582,Lara - Gemboree,38,693016557165,0,34.50,69.00,
ALG-LAR-582,Lara - Gemboree,39,693016557172,0,34.50,69.00,
ALG-LAR-582,Lara - Gemboree,40,693016557189,0,34.50,69.00,
ALG-LAR-582,Lara - Gemboree,41,693016557196,0,34.50,69.00,
ALG-LAR-582,Lara - Gemboree,42,693016557202,0,34.50,69.00,
ALG-LAR-582,Lara - Gemboree,43,693016557219,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,34,693016498673,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,35,693016498680,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,36,693016498697,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,37,693016498703,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,38,693016498710,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,39,693016498727,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,40,693016498734,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,41,693016498741,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,42,693016498758,0,34.50,69.00,
ALG-LAR-601,Lara Black Dressy,43,693016498765,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,34,693016557325,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,35,693016557332,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,36,693016557349,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,37,693016557356,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,38,693016557363,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,39,693016557370,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,40,693016557387,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,41,693016557394,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,42,693016557400,0,34.50,69.00,
ALG-LAR-620,Lara - Pretty Baby,43,693016557417,0,34.50,69.00,
ALG-LAR-669,Lara - Golden Unity,34,693016599578,0,49.50,109.95,
ALG-LAR-669,Lara - Golden Unity,35,693016599585,0,49.50,109.95,
ALG-LAR-669,Lara - Golden Unity,36,693016599592,2,49.50,109.95,
ALG-LAR-669,Lara - Golden Unity,37,693016599608,0,49.50,109.95,
ALG-LAR-669,Lara - Golden Unity,38,693016599615,0,49.50,109.95,
ALG-LAR-669,Lara - Golden Unity,39,693016599622,0,49.50,109.95,
ALG-LAR-669,Lara - Golden Unity,40,693016599639,0,49.50,109.95,
ALG-LAR-669,Lara - Golden Unity,41,693016599646,0,49.50,109.95,
ALG-LAR-669,Lara - Golden Unity,42,693016599653,0,49.50,109.95,
ALG-LAR-669,Lara - Golden Unity,43,693016599660,0,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,34,693016599479,0,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,35,693016599486,0,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,36,693016599493,0,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,37,693016599509,0,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,38,693016599516,0,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,39,693016599523,2,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,40,693016599530,2,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,41,693016599547,0,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,42,693016599554,0,49.50,109.95,
ALG-LAR-670,Lara - Pearl Rose,43,693016599561,0,49.50,109.95,
ALG-LAR-758,Lara - Posh Gold,34,693016557226,0,34.50,69.00,
ALG-LAR-758,Lara - Posh Gold,35,693016557233,0,34.50,69.00,
ALG-LAR-758,Lara - Posh Gold,36,693016557240,0,34.50,69.00,
ALG-LAR-758,Lara - Posh Gold,37,693016557257,0,34.50,69.00,
ALG-LAR-758,Lara - Posh Gold,38,693016557264,0,34.50,69.00,
ALG-LAR-758,Lara - Posh Gold,39,693016557271,0,34.50,69.00,
ALG-LAR-758,Lara - Posh Gold,40,693016557288,0,34.50,69.00,
ALG-LAR-758,Lara - Posh Gold,41,693016557295,0,34.50,69.00,
ALG-LAR-758,Lara - Posh Gold,42,693016557301,0,34.50,69.00,
ALG-LAR-758,Lara - Posh Gold,43,693016557318,0,34.50,69.00,
ALG-LAR-780,Lara - Pewter Mosaic,34,693016599677,0,49.50,109.95,
ALG-LAR-780,Lara - Pewter Mosaic,35,693016599684,0,49.50,109.95,
ALG-LAR-780,Lara - Pewter Mosaic,36,693016599691,0,49.50,109.95,
ALG-LAR-780,Lara - Pewter Mosaic,37,693016599707,2,49.50,109.95,
ALG-LAR-780,Lara - Pewter Mosaic,38,693016599714,0,49.50,109.95,
ALG-LAR-780,Lara - Pewter Mosaic,39,693016599721,0,49.50,109.95,
ALG-LAR-780,Lara - Pewter Mosaic,40,693016599738,0,49.50,109.95,
ALG-LAR-780,Lara - Pewter Mosaic,41,693016599745,0,49.50,109.95,
ALG-LAR-780,Lara - Pewter Mosaic,42,693016599752,0,49.50,109.95,
ALG-LAR-780,Lara - Pewter Mosaic,43,693016599769,0,49.50,109.95,
ALG-LEI-219,Leila Braidy,34,693016529780,0,34.50,69.00,
ALG-LEI-219,Leila Braidy,35,693016529797,0,34.50,69.00,
ALG-LEI-219,Leila Braidy,36,693016529803,0,34.50,69.00,
ALG-LEI-219,Leila Braidy,37,693016529810,0,34.50,69.00,
ALG-LEI-219,Leila Braidy,38,693016529827,0,34.50,69.00,
ALG-LEI-219,Leila Braidy,39,693016529834,0,34.50,69.00,
ALG-LEI-219,Leila Braidy,40,693016529841,0,34.50,69.00,
ALG-LEI-219,Leila Braidy,41,693016529858,0,34.50,69.00,
ALG-LEI-219,Leila Braidy,42,693016529865,0,34.50,69.00,
ALG-LEI-219,Leila Braidy,43,693016529872,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,34,693016529889,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,35,693016529896,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,36,693016529902,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,37,693016529919,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,38,693016529926,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,39,693016529933,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,40,693016529940,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,41,693016529957,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,42,693016529964,0,34.50,69.00,
ALG-LEI-243,Leila Abalone,43,693016529971,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,34,693016563401,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,35,693016563418,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,36,693016563425,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,37,693016563432,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,38,693016563449,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,39,693016563456,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,40,693016563463,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,41,693016563470,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,42,693016563487,0,34.50,69.00,
ALG-LOL-211,Lola Uptown Black,43,693016563494,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,34,693016563609,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,35,693016563616,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,36,693016563623,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,37,693016563630,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,38,693016563647,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,39,693016563654,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,40,693016563661,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,41,693016563678,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,42,693016563685,0,34.50,69.00,
ALG-LOL-251,Lola Silver Glitter,43,693016563692,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,34,693016526680,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,35,693016526697,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,36,693016526703,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,37,693016526710,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,38,693016526727,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,39,693016526734,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,40,693016526741,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,41,693016526758,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,42,693016526765,0,34.50,69.00,
ALG-LOL-393,Lola Red Bloom,43,693016526772,0,34.50,69.00,
ALG-LOL-418,Lola Cork,34,693016563500,0,34.50,69.00,
ALG-LOL-418,Lola Cork,35,693016563517,0,34.50,69.00,
ALG-LOL-418,Lola Cork,36,693016563524,0,34.50,69.00,
ALG-LOL-418,Lola Cork,37,693016563531,0,34.50,69.00,
ALG-LOL-418,Lola Cork,38,693016563548,0,34.50,69.00,
ALG-LOL-418,Lola Cork,39,693016563555,0,34.50,69.00,
ALG-LOL-418,Lola Cork,40,693016563562,0,34.50,69.00,
ALG-LOL-418,Lola Cork,41,693016563579,0,34.50,69.00,
ALG-LOL-418,Lola Cork,42,693016563586,0,34.50,69.00,
ALG-LOL-418,Lola Cork,43,693016563593,0,34.50,69.00,
ALG-LOL-600,Lola White Leather,34,693016499274,0,29.50,59.00,
ALG-LOL-600,Lola White Leather,35,693016499281,0,29.50,59.00,
ALG-LOL-600,Lola White Leather,36,693016499298,0,29.50,59.00,
ALG-LOL-600,Lola White Leather,37,693016499304,0,29.50,59.00,
ALG-LOL-600,Lola White Leather,38,693016499311,0,29.50,59.00,
ALG-LOL-600,Lola White Leather,39,693016499328,0,29.50,59.00,
ALG-LOL-600,Lola White Leather,40,693016499335,0,29.50,59.00,
ALG-LOL-600,Lola White Leather,41,693016499342,0,29.50,59.00,
ALG-LOL-600,Lola White Leather,42,693016499359,0,29.50,59.00,
ALG-LOL-600,Lola White Leather,43,693016499366,0,29.50,59.00,
ALG-LOL-817,Lola Naturally,34,693016526581,0,34.50,69.00,
ALG-LOL-817,Lola Naturally,35,693016526598,0,34.50,69.00,
ALG-LOL-817,Lola Naturally,36,693016526604,0,34.50,69.00,
ALG-LOL-817,Lola Naturally,37,693016526611,0,34.50,69.00,
ALG-LOL-817,Lola Naturally,38,693016526628,0,34.50,69.00,
ALG-LOL-817,Lola Naturally,39,693016526635,0,34.50,69.00,
ALG-LOL-817,Lola Naturally,40,693016526642,0,34.50,69.00,
ALG-LOL-817,Lola Naturally,41,693016526659,0,34.50,69.00,
ALG-LOL-817,Lola Naturally,42,693016526666,0,34.50,69.00,
ALG-LOL-817,Lola Naturally,43,693016526673,0,34.50,69.00,
ALG-MAD-586,Madi Floral Notes,35,693016618057,0,59.50,129.95,Jul 14 2017
ALG-MAD-586,Madi Floral Notes,36,693016618064,0,59.50,129.95,Jul 14 2017
ALG-MAD-586,Madi Floral Notes,37,693016618071,0,59.50,129.95,Jul 14 2017
ALG-MAD-586,Madi Floral Notes,38,693016618088,0,59.50,129.95,Jul 14 2017
ALG-MAD-586,Madi Floral Notes,39,693016618095,0,59.50,129.95,Jul 14 2017
ALG-MAD-586,Madi Floral Notes,40,693016618101,0,59.50,129.95,Jul 14 2017
ALG-MAD-586,Madi Floral Notes,41,693016618118,0,59.50,129.95,Jul 14 2017
ALG-MAD-586,Madi Floral Notes,42,693016618125,0,59.50,129.95,Jul 14 2017
ALG-MAD-586,Madi Floral Notes,43,693016618132,0,59.50,129.95,Jul 14 2017
ALG-MAY-435,Maya Delicut,35,693016617654,0,59.50,129.95,Jul 14 2017
ALG-MAY-435,Maya Delicut,36,693016617661,0,59.50,129.95,Jul 14 2017
ALG-MAY-435,Maya Delicut,37,693016617678,0,59.50,129.95,Jul 14 2017
ALG-MAY-435,Maya Delicut,38,693016617685,0,59.50,129.95,Jul 14 2017
ALG-MAY-435,Maya Delicut,39,693016617692,0,59.50,129.95,Jul 14 2017
ALG-MAY-435,Maya Delicut,40,693016617708,0,59.50,129.95,Jul 14 2017
ALG-MAY-435,Maya Delicut,41,693016617715,0,59.50,129.95,Jul 14 2017
ALG-MAY-435,Maya Delicut,42,693016617722,0,59.50,129.95,Jul 14 2017
ALG-MAY-435,Maya Delicut,43,693016617739,0,59.50,129.95,Jul 14 2017
ALG-MAY-601,Maya Black Nappa,35,693016617753,0,59.50,129.95,Aug 10 2017
ALG-MAY-601,Maya Black Nappa,36,693016617760,0,59.50,129.95,Aug 10 2017
ALG-MAY-601,Maya Black Nappa,37,693016617777,0,59.50,129.95,Aug 10 2017
ALG-MAY-601,Maya Black Nappa,38,693016617784,0,59.50,129.95,Aug 10 2017
ALG-MAY-601,Maya Black Nappa,39,693016617791,0,59.50,129.95,Aug 10 2017
ALG-MAY-601,Maya Black Nappa,40,693016617807,0,59.50,129.95,Aug 10 2017
ALG-MAY-601,Maya Black Nappa,41,693016617814,0,59.50,129.95,Aug 10 2017
ALG-MAY-601,Maya Black Nappa,42,693016617821,0,59.50,129.95,Aug 10 2017
ALG-MAY-601,Maya Black Nappa,43,693016617838,0,59.50,129.95,Aug 10 2017
ALG-MAY-735,Maya Ice Ice Baby,35,693016617852,0,59.50,129.95,Jul 14 2017
ALG-MAY-735,Maya Ice Ice Baby,36,693016617869,0,59.50,129.95,Jul 14 2017
ALG-MAY-735,Maya Ice Ice Baby,37,693016617876,0,59.50,129.95,Jul 14 2017
ALG-MAY-735,Maya Ice Ice Baby,38,693016617883,0,59.50,129.95,Jul 14 2017
ALG-MAY-735,Maya Ice Ice Baby,39,693016617890,0,59.50,129.95,Jul 14 2017
ALG-MAY-735,Maya Ice Ice Baby,40,693016617906,0,59.50,129.95,Jul 14 2017
ALG-MAY-735,Maya Ice Ice Baby,41,693016617913,0,59.50,129.95,Jul 14 2017
ALG-MAY-735,Maya Ice Ice Baby,42,693016617920,0,59.50,129.95,Jul 14 2017
ALG-MAY-735,Maya Ice Ice Baby,43,693016617937,0,59.50,129.95,Jul 14 2017
ALG-MAY-739,Maya Walnut,35,693016617951,0,59.50,129.95,Jul 14 2017
ALG-MAY-739,Maya Walnut,36,693016617968,0,59.50,129.95,Jul 14 2017
ALG-MAY-739,Maya Walnut,37,693016617975,0,59.50,129.95,Jul 14 2017
ALG-MAY-739,Maya Walnut,38,693016617982,0,59.50,129.95,Jul 14 2017
ALG-MAY-739,Maya Walnut,39,693016617999,0,59.50,129.95,Jul 14 2017
ALG-MAY-739,Maya Walnut,40,693016618002,0,59.50,129.95,Jul 14 2017
ALG-MAY-739,Maya Walnut,41,693016618019,0,59.50,129.95,Jul 14 2017
ALG-MAY-739,Maya Walnut,42,693016618026,0,59.50,129.95,Jul 14 2017
ALG-MAY-739,Maya Walnut,43,693016618033,0,59.50,129.95,Jul 14 2017
ALG-NAN-314,Nanook Winter Garden Navy,34,693016581160,0,74.50,159.95,
ALG-NAN-314,Nanook Winter Garden Navy,35,693016581177,10,74.50,159.95,
ALG-NAN-314,Nanook Winter Garden Navy,36,693016581184,39,74.50,159.95,
ALG-NAN-314,Nanook Winter Garden Navy,37,693016581191,54,74.50,159.95,
ALG-NAN-314,Nanook Winter Garden Navy,38,693016581207,108,74.50,159.95,
ALG-NAN-314,Nanook Winter Garden Navy,39,693016581214,82,74.50,159.95,
ALG-NAN-314,Nanook Winter Garden Navy,40,693016581221,80,74.50,159.95,
ALG-NAN-314,Nanook Winter Garden Navy,41,693016581238,43,74.50,159.95,
ALG-NAN-314,Nanook Winter Garden Navy,42,693016581245,20,74.50,159.95,
ALG-NAN-314,Nanook Winter Garden Navy,43,693016581252,0,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,34,693016581061,0,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,35,693016581078,6,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,36,693016581085,20,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,37,693016581092,37,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,38,693016581108,47,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,39,693016581115,0,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,40,693016581122,0,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,41,693016581139,0,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,42,693016581146,3,74.50,159.95,
ALG-NAN-315,Nanook Winter Garden,43,693016581153,0,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,34,693016580965,0,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,35,693016580972,6,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,36,693016580989,29,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,37,693016580996,10,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,38,693016581009,17,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,39,693016581016,0,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,40,693016581023,0,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,41,693016581030,0,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,42,693016581047,0,74.50,159.95,
ALG-NAN-601,Nanook Quilted Black,43,693016581054,0,74.50,159.95,
ALG-NAN-743,Nanook Brocade,35,693016615254,0,74.50,159.95,
ALG-NAN-743,Nanook Brocade,36,693016615261,0,74.50,159.95,
ALG-NAN-743,Nanook Brocade,37,693016615278,0,74.50,159.95,
ALG-NAN-743,Nanook Brocade,38,693016615285,0,74.50,159.95,
ALG-NAN-743,Nanook Brocade,39,693016615292,0,74.50,159.95,
ALG-NAN-743,Nanook Brocade,40,693016615308,0,74.50,159.95,
ALG-NAN-743,Nanook Brocade,41,693016615315,0,74.50,159.95,
ALG-NAN-743,Nanook Brocade,42,693016615322,0,74.50,159.95,
ALG-NAN-743,Nanook Brocade,43,693016615339,0,74.50,159.95,
ALG-NAN-881,Nanook Lucky Black,35,693016615353,0,74.50,159.95,
ALG-NAN-881,Nanook Lucky Black,36,693016615360,0,74.50,159.95,
ALG-NAN-881,Nanook Lucky Black,37,693016615377,0,74.50,159.95,
ALG-NAN-881,Nanook Lucky Black,38,693016615384,0,74.50,159.95,
ALG-NAN-881,Nanook Lucky Black,39,693016615391,0,74.50,159.95,
ALG-NAN-881,Nanook Lucky Black,40,693016615407,0,74.50,159.95,
ALG-NAN-881,Nanook Lucky Black,41,693016615414,0,74.50,159.95,
ALG-NAN-881,Nanook Lucky Black,42,693016615421,0,74.50,159.95,
ALG-NAN-881,Nanook Lucky Black,43,693016615438,0,74.50,159.95,
ALG-NAN-888,Nanook Lucky Red,35,693016615452,0,74.50,159.95,
ALG-NAN-888,Nanook Lucky Red,36,693016615469,0,74.50,159.95,
ALG-NAN-888,Nanook Lucky Red,37,693016615476,0,74.50,159.95,
ALG-NAN-888,Nanook Lucky Red,38,693016615483,0,74.50,159.95,
ALG-NAN-888,Nanook Lucky Red,39,693016615490,0,74.50,159.95,
ALG-NAN-888,Nanook Lucky Red,40,693016615506,0,74.50,159.95,
ALG-NAN-888,Nanook Lucky Red,41,693016615513,0,74.50,159.95,
ALG-NAN-888,Nanook Lucky Red,42,693016615520,0,74.50,159.95,
ALG-NAN-888,Nanook Lucky Red,43,693016615537,0,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,34,693016580866,0,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,35,693016580873,11,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,36,693016580880,51,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,37,693016580897,71,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,38,693016580903,127,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,39,693016580910,78,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,40,693016580927,67,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,41,693016580934,47,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,42,693016580941,15,74.50,159.95,
ALG-NAN-902,Nanook Pecan Fuzzy,43,693016580958,0,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,34,693016580767,0,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,35,693016580774,9,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,36,693016580781,28,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,37,693016580798,45,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,38,693016580804,75,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,39,693016580811,46,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,40,693016580828,62,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,41,693016580835,20,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,42,693016580842,24,74.50,159.95,
ALG-NAN-906,Nanook Flint Fuzzy,43,693016580859,0,74.50,159.95,
ALG-NAN-913,Nanook Coffee Suede,34,693016541782,0,54.50,109.00,
ALG-NAN-913,Nanook Coffee Suede,35,693016541799,0,54.50,109.00,
ALG-NAN-913,Nanook Coffee Suede,36,693016541805,0,54.50,109.00,
ALG-NAN-913,Nanook Coffee Suede,37,693016541812,0,54.50,109.00,
ALG-NAN-913,Nanook Coffee Suede,38,693016541829,6,54.50,109.00,
ALG-NAN-913,Nanook Coffee Suede,39,693016541836,0,54.50,109.00,
ALG-NAN-913,Nanook Coffee Suede,40,693016541843,0,54.50,109.00,
ALG-NAN-913,Nanook Coffee Suede,41,693016541850,0,54.50,109.00,
ALG-NAN-913,Nanook Coffee Suede,42,693016541867,0,54.50,109.00,
ALG-NAN-913,Nanook Coffee Suede,43,693016541874,0,54.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,34,693016541881,0,49.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,35,693016541898,0,49.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,36,693016541904,0,49.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,37,693016541911,0,49.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,38,693016541928,0,49.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,39,693016541935,0,49.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,40,693016541942,0,49.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,41,693016541959,0,49.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,42,693016541966,0,49.50,109.00,
ALG-NAN-914,Nanook Red Licorice Suede,43,693016541973,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,34,693016541980,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,35,693016541997,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,36,693016542000,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,37,693016542017,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,38,693016542024,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,39,693016542031,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,40,693016542048,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,41,693016542055,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,42,693016542062,0,49.50,109.00,
ALG-NAN-915,Nanook Cozy Choco Suede,43,693016542079,0,49.50,109.00,
ALG-NAN-933,Nanook Honeycomb,35,693016615551,0,74.50,159.95,
ALG-NAN-933,Nanook Honeycomb,36,693016615568,0,74.50,159.95,
ALG-NAN-933,Nanook Honeycomb,37,693016615575,0,74.50,159.95,
ALG-NAN-933,Nanook Honeycomb,38,693016615582,0,74.50,159.95,
