CATALOG,SELECTION CODE,SELECTION CODE DESCRIPTION,PRODUCT ID,PRODUCT [ID] DESCRIPTION,UPC,VENDOR PART NUMBER,VENDOR PART DESCRIPTION,NRF COLOR CODE,PRODUCT COLOR DESCRIPTION,NRF SIZE CODE,PRODUCT SIZE DESCRIPTION,PRODUCT FABRIC DESCRIPTION,AVAILABLE DATE,DISCONTINUE DATE,MINIMIUM ORDER QTY,MAXIMUM ORDER QTY,REORDERABLE PRODUCT,SEASONAL AVAILABILITY,COUNTRY OF ORIGIN,INNER PACK QTY,OUTER PACK QTY,ORDER LEAD TIME,ORDER LEAD TIME CODE,ITEM EXTENDED DESCRIPTION,IMAGE URL,PRICE QUALIFIER 1,PRICE AMOUNT 1
CATALOG,ALG,Alegria Shoes,AM-JON-100_40,Alegria Men Jony Black Tumbled,693016392537,,,,Alegria Men Jony Black Tumbled,52150,40,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-100_41,Alegria Men Jony Black Tumbled,693016392544,,,,Alegria Men Jony Black Tumbled,52151,41,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-100_42,Alegria Men Jony Black Tumbled,693016392551,,,,Alegria Men Jony Black Tumbled,52152,42,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-100_43,Alegria Men Jony Black Tumbled,693016392568,,,,Alegria Men Jony Black Tumbled,52153,43,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-100_44,Alegria Men Jony Black Tumbled,693016392575,,,,Alegria Men Jony Black Tumbled,52154,44,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-100_45,Alegria Men Jony Black Tumbled,693016392582,,,,Alegria Men Jony Black Tumbled,52155,45,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-100_46,Alegria Men Jony Black Tumbled,693016392599,,,,Alegria Men Jony Black Tumbled,52156,46,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-100_47,Alegria Men Jony Black Tumbled,693016392605,,,,Alegria Men Jony Black Tumbled,52157,47,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-100_48,Alegria Men Jony Black Tumbled,693016392612,,,,Alegria Men Jony Black Tumbled,52158,48,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-170_40,Alegria Men Jony Drifted,693016515578,,,,Alegria Men Jony Drifted,52150,40,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-170_41,Alegria Men Jony Drifted,693016515585,,,,Alegria Men Jony Drifted,52151,41,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-170_42,Alegria Men Jony Drifted,693016515592,,,,Alegria Men Jony Drifted,52152,42,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-170_43,Alegria Men Jony Drifted,693016515608,,,,Alegria Men Jony Drifted,52153,43,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-170_44,Alegria Men Jony Drifted,693016515615,,,,Alegria Men Jony Drifted,52154,44,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-170_45,Alegria Men Jony Drifted,693016515622,,,,Alegria Men Jony Drifted,52155,45,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-170_46,Alegria Men Jony Drifted,693016515639,,,,Alegria Men Jony Drifted,52156,46,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-170_47,Alegria Men Jony Drifted,693016515646,,,,Alegria Men Jony Drifted,52157,47,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-170_48,Alegria Men Jony Drifted,693016515653,,,,Alegria Men Jony Drifted,52158,48,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-200_40,Alegria Men Jony Choco Nubuck,693016392629,,,,Alegria Men Jony Choco Nubuck,52150,40,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-200_41,Alegria Men Jony Choco Nubuck,693016392636,,,,Alegria Men Jony Choco Nubuck,52151,41,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-200_42,Alegria Men Jony Choco Nubuck,693016392643,,,,Alegria Men Jony Choco Nubuck,52152,42,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-200_43,Alegria Men Jony Choco Nubuck,693016392650,,,,Alegria Men Jony Choco Nubuck,52153,43,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-200_44,Alegria Men Jony Choco Nubuck,693016392667,,,,Alegria Men Jony Choco Nubuck,52154,44,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-200_45,Alegria Men Jony Choco Nubuck,693016392674,,,,Alegria Men Jony Choco Nubuck,52155,45,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-200_46,Alegria Men Jony Choco Nubuck,693016392681,,,,Alegria Men Jony Choco Nubuck,52156,46,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-200_47,Alegria Men Jony Choco Nubuck,693016392698,,,,Alegria Men Jony Choco Nubuck,52157,47,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-JON-200_48,Alegria Men Jony Choco Nubuck,693016392704,,,,Alegria Men Jony Choco Nubuck,52158,48,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-100_40,Alegria Men Lewiston Black Tumbled,693016389834,,,,Alegria Men Lewiston Black Tumbled,52150,40,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-100_41,Alegria Men Lewiston Black Tumbled,693016389841,,,,Alegria Men Lewiston Black Tumbled,52151,41,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-100_42,Alegria Men Lewiston Black Tumbled,693016389858,,,,Alegria Men Lewiston Black Tumbled,52152,42,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-100_43,Alegria Men Lewiston Black Tumbled,693016389865,,,,Alegria Men Lewiston Black Tumbled,52153,43,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-100_44,Alegria Men Lewiston Black Tumbled,693016389872,,,,Alegria Men Lewiston Black Tumbled,52154,44,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-100_45,Alegria Men Lewiston Black Tumbled,693016389889,,,,Alegria Men Lewiston Black Tumbled,52155,45,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-100_46,Alegria Men Lewiston Black Tumbled,693016389896,,,,Alegria Men Lewiston Black Tumbled,52156,46,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-100_47,Alegria Men Lewiston Black Tumbled,693016389902,,,,Alegria Men Lewiston Black Tumbled,52157,47,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-100_48,Alegria Men Lewiston Black Tumbled,693016389919,,,,Alegria Men Lewiston Black Tumbled,52158,48,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-200_40,Alegria Men Lewiston Dark Brown Nubuck,693016389926,,,,Alegria Men Lewiston Dark Brown Nubuck,52150,40,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-200_41,Alegria Men Lewiston Dark Brown Nubuck,693016389933,,,,Alegria Men Lewiston Dark Brown Nubuck,52151,41,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-200_42,Alegria Men Lewiston Dark Brown Nubuck,693016389940,,,,Alegria Men Lewiston Dark Brown Nubuck,52152,42,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-200_43,Alegria Men Lewiston Dark Brown Nubuck,693016389957,,,,Alegria Men Lewiston Dark Brown Nubuck,52153,43,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-200_44,Alegria Men Lewiston Dark Brown Nubuck,693016389964,,,,Alegria Men Lewiston Dark Brown Nubuck,52154,44,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-200_45,Alegria Men Lewiston Dark Brown Nubuck,693016389971,,,,Alegria Men Lewiston Dark Brown Nubuck,52155,45,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-200_46,Alegria Men Lewiston Dark Brown Nubuck,693016389988,,,,Alegria Men Lewiston Dark Brown Nubuck,52156,46,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-200_47,Alegria Men Lewiston Dark Brown Nubuck,693016389995,,,,Alegria Men Lewiston Dark Brown Nubuck,52157,47,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LEW-200_48,Alegria Men Lewiston Dark Brown Nubuck,693016390007,,,,Alegria Men Lewiston Dark Brown Nubuck,52158,48,Leather,,,1,,Y,,China,,,,,,,99.00,49.50
CATALOG,ALG,Alegria Shoes,AM-LIA-100_40,Alegria Men Liam Black Nappa,693016514403,,,,Alegria Men Liam Black Nappa,52150,40,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-100_41,Alegria Men Liam Black Nappa,693016514410,,,,Alegria Men Liam Black Nappa,52151,41,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-100_42,Alegria Men Liam Black Nappa,693016514427,,,,Alegria Men Liam Black Nappa,52152,42,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-100_43,Alegria Men Liam Black Nappa,693016514434,,,,Alegria Men Liam Black Nappa,52153,43,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-100_44,Alegria Men Liam Black Nappa,693016514441,,,,Alegria Men Liam Black Nappa,52154,44,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-100_45,Alegria Men Liam Black Nappa,693016514458,,,,Alegria Men Liam Black Nappa,52155,45,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-100_46,Alegria Men Liam Black Nappa,693016514465,,,,Alegria Men Liam Black Nappa,52156,46,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-100_47,Alegria Men Liam Black Nappa,693016514472,,,,Alegria Men Liam Black Nappa,52157,47,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-100_48,Alegria Men Liam Black Nappa,693016514489,,,,Alegria Men Liam Black Nappa,52158,48,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-160_40,Alegria Men Liam Tawny,693016514496,,,,Alegria Men Liam Tawny,52150,40,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-160_41,Alegria Men Liam Tawny,693016514502,,,,Alegria Men Liam Tawny,52151,41,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-160_42,Alegria Men Liam Tawny,693016514519,,,,Alegria Men Liam Tawny,52152,42,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-160_43,Alegria Men Liam Tawny,693016514526,,,,Alegria Men Liam Tawny,52153,43,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-160_44,Alegria Men Liam Tawny,693016514533,,,,Alegria Men Liam Tawny,52154,44,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-160_45,Alegria Men Liam Tawny,693016514540,,,,Alegria Men Liam Tawny,52155,45,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-160_46,Alegria Men Liam Tawny,693016514557,,,,Alegria Men Liam Tawny,52156,46,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-160_47,Alegria Men Liam Tawny,693016514564,,,,Alegria Men Liam Tawny,52157,47,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-160_48,Alegria Men Liam Tawny,693016514571,,,,Alegria Men Liam Tawny,52158,48,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-170_40,Alegria Men Liam Drifted,693016514588,,,,Alegria Men Liam Drifted,52150,40,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-170_41,Alegria Men Liam Drifted,693016514595,,,,Alegria Men Liam Drifted,52151,41,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-170_42,Alegria Men Liam Drifted,693016514601,,,,Alegria Men Liam Drifted,52152,42,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-170_43,Alegria Men Liam Drifted,693016514618,,,,Alegria Men Liam Drifted,52153,43,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-170_44,Alegria Men Liam Drifted,693016514625,,,,Alegria Men Liam Drifted,52154,44,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-170_45,Alegria Men Liam Drifted,693016514632,,,,Alegria Men Liam Drifted,52155,45,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-170_46,Alegria Men Liam Drifted,693016514649,,,,Alegria Men Liam Drifted,52156,46,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-170_47,Alegria Men Liam Drifted,693016514656,,,,Alegria Men Liam Drifted,52157,47,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-LIA-170_48,Alegria Men Liam Drifted,693016514663,,,,Alegria Men Liam Drifted,52158,48,Leather,,,1,,Y,,China,,,,,,,149.95,69.50
CATALOG,ALG,Alegria Shoes,AM-MAR-100_40,Alegria Men Martinique Black Tumble,693016310180,,,,Alegria Men Martinique Black Tumble,52150,40,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-100_41,Alegria Men Martinique Black Tumble,693016310197,,,,Alegria Men Martinique Black Tumble,52151,41,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-100_42,Alegria Men Martinique Black Tumble,693016310203,,,,Alegria Men Martinique Black Tumble,52152,42,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-100_43,Alegria Men Martinique Black Tumble,693016310210,,,,Alegria Men Martinique Black Tumble,52153,43,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-100_44,Alegria Men Martinique Black Tumble,693016310227,,,,Alegria Men Martinique Black Tumble,52154,44,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-100_45,Alegria Men Martinique Black Tumble,693016310234,,,,Alegria Men Martinique Black Tumble,52155,45,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-100_46,Alegria Men Martinique Black Tumble,693016310241,,,,Alegria Men Martinique Black Tumble,52156,46,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-100_47,Alegria Men Martinique Black Tumble,693016310258,,,,Alegria Men Martinique Black Tumble,52157,47,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-100_48,Alegria Men Martinique Black Tumble,693016310265,,,,Alegria Men Martinique Black Tumble,52158,48,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-200_40,Alegria Men Martinique Brown Tumble,693016310272,,,,Alegria Men Martinique Brown Tumble,52150,40,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-200_41,Alegria Men Martinique Brown Tumble,693016310289,,,,Alegria Men Martinique Brown Tumble,52151,41,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-200_42,Alegria Men Martinique Brown Tumble,693016310296,,,,Alegria Men Martinique Brown Tumble,52152,42,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-200_43,Alegria Men Martinique Brown Tumble,693016310302,,,,Alegria Men Martinique Brown Tumble,52153,43,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-200_44,Alegria Men Martinique Brown Tumble,693016310319,,,,Alegria Men Martinique Brown Tumble,52154,44,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-200_45,Alegria Men Martinique Brown Tumble,693016310326,,,,Alegria Men Martinique Brown Tumble,52155,45,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-200_46,Alegria Men Martinique Brown Tumble,693016310333,,,,Alegria Men Martinique Brown Tumble,52156,46,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-200_47,Alegria Men Martinique Brown Tumble,693016310340,,,,Alegria Men Martinique Brown Tumble,52157,47,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-200_48,Alegria Men Martinique Brown Tumble,693016310357,,,,Alegria Men Martinique Brown Tumble,52158,48,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-202_40,Alegria Men Martinique Cafe Nubuck,693016312825,,,,Alegria Men Martinique Cafe Nubuck,52150,40,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-202_41,Alegria Men Martinique Cafe Nubuck,693016312832,,,,Alegria Men Martinique Cafe Nubuck,52151,41,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-202_42,Alegria Men Martinique Cafe Nubuck,693016312849,,,,Alegria Men Martinique Cafe Nubuck,52152,42,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-202_43,Alegria Men Martinique Cafe Nubuck,693016312856,,,,Alegria Men Martinique Cafe Nubuck,52153,43,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-202_44,Alegria Men Martinique Cafe Nubuck,693016312863,,,,Alegria Men Martinique Cafe Nubuck,52154,44,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-202_45,Alegria Men Martinique Cafe Nubuck,693016312870,,,,Alegria Men Martinique Cafe Nubuck,52155,45,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-202_46,Alegria Men Martinique Cafe Nubuck,693016312887,,,,Alegria Men Martinique Cafe Nubuck,52156,46,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-202_47,Alegria Men Martinique Cafe Nubuck,693016312894,,,,Alegria Men Martinique Cafe Nubuck,52157,47,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-202_48,Alegria Men Martinique Cafe Nubuck,693016312900,,,,Alegria Men Martinique Cafe Nubuck,52158,48,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-602_40,Alegria Men Martinique Gravy,693016562428,,,,Alegria Men Martinique Gravy,52150,40,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-602_41,Alegria Men Martinique Gravy,693016562435,,,,Alegria Men Martinique Gravy,52151,41,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-602_42,Alegria Men Martinique Gravy,693016562442,,,,Alegria Men Martinique Gravy,52152,42,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-602_43,Alegria Men Martinique Gravy,693016562459,,,,Alegria Men Martinique Gravy,52153,43,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-602_44,Alegria Men Martinique Gravy,693016562466,,,,Alegria Men Martinique Gravy,52154,44,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-602_45,Alegria Men Martinique Gravy,693016562473,,,,Alegria Men Martinique Gravy,52155,45,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-602_46,Alegria Men Martinique Gravy,693016562480,,,,Alegria Men Martinique Gravy,52156,46,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-602_47,Alegria Men Martinique Gravy,693016562497,,,,Alegria Men Martinique Gravy,52157,47,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-602_48,Alegria Men Martinique Gravy,693016562503,,,,Alegria Men Martinique Gravy,52158,48,Leather,,,1,,Y,,China,,,,,,,119.95,54.50
CATALOG,ALG,Alegria Shoes,AM-MAR-800_40,Alegria Men Martinique Taupe,693016501779,,,,Alegria Men Martinique Taupe,52150,40,Leather,,,1,,Y,,China,,,,,,,79.00,39.50
CATALOG,ALG,Alegria Shoes,AM-MAR-800_41,Alegria Men Martinique Taupe,693016501786,,,,Alegria Men Martinique Taupe,52151,41,Leather,,,1,,Y,,China,,,,,,,79.00,39.50
CATALOG,ALG,Alegria Shoes,AM-MAR-800_42,Alegria Men Martinique Taupe,693016501793,,,,Alegria Men Martinique Taupe,52152,42,Leather,,,1,,Y,,China,,,,,,,79.00,39.50
CATALOG,ALG,Alegria Shoes,AM-MAR-800_43,Alegria Men Martinique Taupe,693016501809,,,,Alegria Men Martinique Taupe,52153,43,Leather,,,1,,Y,,China,,,,,,,79.00,39.50
CATALOG,ALG,Alegria Shoes,AM-MAR-800_44,Alegria Men Martinique Taupe,693016501816,,,,Alegria Men Martinique Taupe,52154,44,Leather,,,1,,Y,,China,,,,,,,79.00,39.50
CATALOG,ALG,Alegria Shoes,AM-MAR-800_45,Alegria Men Martinique Taupe,693016501823,,,,Alegria Men Martinique Taupe,52155,45,Leather,,,1,,Y,,China,,,,,,,79.00,39.50
CATALOG,ALG,Alegria Shoes,AM-MAR-800_46,Alegria Men Martinique Taupe,693016501830,,,,Alegria Men Martinique Taupe,52156,46,Leather,,,1,,Y,,China,,,,,,,79.00,39.50
CATALOG,ALG,Alegria Shoes,AM-MAR-800_47,Alegria Men Martinique Taupe,693016501847,,,,Alegria Men Martinique Taupe,52157,47,Leather,,,1,,Y,,China,,,,,,,79.00,39.50
CATALOG,ALG,Alegria Shoes,AM-MAR-800_48,Alegria Men Martinique Taupe,693016501854,,,,Alegria Men Martinique Taupe,52158,48,Leather,,,1,,Y,,China,,,,,,,79.00,39.50
CATALOG,ALG,Alegria Shoes,AM-OZ-100_40,Alegria Men Oz Black Tumbled Leather,693016306763,,,,Alegria Men Oz Black Tumbled Leather,52150,40,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-100_41,Alegria Men Oz Black Tumbled Leather,693016306770,,,,Alegria Men Oz Black Tumbled Leather,52151,41,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-100_42,Alegria Men Oz Black Tumbled Leather,693016306787,,,,Alegria Men Oz Black Tumbled Leather,52152,42,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-100_43,Alegria Men Oz Black Tumbled Leather,693016306794,,,,Alegria Men Oz Black Tumbled Leather,52153,43,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-100_44,Alegria Men Oz Black Tumbled Leather,693016306800,,,,Alegria Men Oz Black Tumbled Leather,52154,44,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-100_45,Alegria Men Oz Black Tumbled Leather,693016306817,,,,Alegria Men Oz Black Tumbled Leather,52155,45,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-100_46,Alegria Men Oz Black Tumbled Leather,693016306824,,,,Alegria Men Oz Black Tumbled Leather,52156,46,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-100_47,Alegria Men Oz Black Tumbled Leather,693016306831,,,,Alegria Men Oz Black Tumbled Leather,52157,47,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-100_48,Alegria Men Oz Black Tumbled Leather,693016306848,,,,Alegria Men Oz Black Tumbled Leather,52158,48,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-102_40,Alegria Men Oz Black Wave Leather,693016306855,,,,Alegria Men Oz Black Wave Leather,52150,40,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
CATALOG,ALG,Alegria Shoes,AM-OZ-102_41,Alegria Men Oz Black Wave Leather,693016306862,,,,Alegria Men Oz Black Wave Leather,52151,41,Leather,,,1,,Y,,China,,,,,,,139.95,64.50
