productcode,stockstatus,upc_code
ALG-CAM-138-38,0,693016594412
ALG-CAM-138-39,0,693016594429
ALG-CAM-138-40,0,693016594436
ALG-CAM-138-41,0,693016594443
ALG-CAM-138-42,0,693016594450
ALG-CAM-138-43,0,693016594467
ALG-CAM-140-34,0,693016594474
ALG-CAM-140-35,0,693016594481
ALG-CAM-140-36,0,693016594498
ALG-CAM-140-37,0,693016594504
ALG-CAM-140-38,0,693016594511
ALG-CAM-140-39,0,693016594528
ALG-CAM-140-40,0,693016594535
ALG-CAM-140-41,0,693016594542
ALG-CAM-140-42,0,693016594559
ALG-CAM-140-43,0,693016594566
ALG-CAM-252-34,0,693016594573
ALG-CAM-252-35,3,693016594580
ALG-CAM-252-36,36,693016594597
ALG-CAM-252-37,43,693016594603
ALG-CAM-252-38,26,693016594610
ALG-CAM-252-39,0,693016594627
ALG-CAM-252-40,0,693016594634
ALG-CAM-252-41,0,693016594641
ALG-CAM-252-42,0,693016594658
ALG-CAM-252-43,0,693016594665
ALG-CAM-372-34,0,693016594276
ALG-CAM-372-35,9,693016594283
ALG-CAM-372-36,32,693016594290
ALG-CAM-372-37,53,693016594306
ALG-CAM-372-38,35,693016594313
ALG-CAM-372-39,0,693016594320
ALG-CAM-372-40,0,693016594337
ALG-CAM-372-41,0,693016594344
ALG-CAM-372-42,0,693016594351
ALG-CAM-372-43,0,693016594368
ALG-CAM-604-34,0,693016389001
ALG-CAM-604-35,10,693016389018
ALG-CAM-604-36,0,693016389025
ALG-CAM-604-37,0,693016389032
ALG-CAM-604-38,0,693016389049
ALG-CAM-604-39,0,693016389056
ALG-CAM-604-40,0,693016389063
ALG-CAM-604-41,0,693016389070
ALG-CAM-604-42,0,693016389087
ALG-CAM-604-43,0,693016389094
ALG-CAM-791-34,0,693016601677
ALG-CAM-791-35,0,693016601684
ALG-CAM-791-36,0,693016601691
ALG-CAM-791-37,0,693016601707
ALG-CAM-791-38,0,693016601714
ALG-CAM-791-39,0,693016601721
ALG-CAM-791-40,0,693016601738
ALG-CAM-791-41,0,693016601745
ALG-CAM-791-42,0,693016601752
ALG-CAM-791-43,0,693016601769
ALG-CAR-135-34,0,693016554522
ALG-CAR-135-35,0,693016554539
ALG-CAR-135-36,0,693016554546
ALG-CAR-135-37,0,693016554553
ALG-CAR-135-38,0,693016554560
ALG-CAR-135-39,0,693016554577
ALG-CAR-135-40,0,693016554584
ALG-CAR-135-41,0,693016554591
ALG-CAR-135-42,0,693016554607
ALG-CAR-135-43,0,693016554614
ALG-CAR-139C-34,0,693016593170
ALG-CAR-139C-35,0,693016593187
ALG-CAR-139C-36,9,693016593194
ALG-CAR-139C-37,17,693016593200
ALG-CAR-139C-38,21,693016593217
ALG-CAR-139C-39,0,693016593224
ALG-CAR-139C-40,0,693016593231
ALG-CAR-139C-41,0,693016593248
ALG-CAR-139C-42,0,693016593255
ALG-CAR-139C-43,0,693016593262
ALG-CAR-223-34,0,693016555123
ALG-CAR-223-35,0,693016555130
ALG-CAR-223-36,0,693016555147
ALG-CAR-223-37,0,693016555154
ALG-CAR-223-38,0,693016555161
ALG-CAR-223-39,0,693016555178
ALG-CAR-223-40,0,693016555185
ALG-CAR-223-41,0,693016555192
ALG-CAR-223-42,0,693016555208
ALG-CAR-223-43,0,693016555215
ALG-CAR-242-35,0,693016276042
ALG-CAR-242-36,0,693016276059
ALG-CAR-242-37,0,693016276066
ALG-CAR-242-38,0,693016276073
ALG-CAR-242-39,0,693016276080
ALG-CAR-242-40,0,693016276097
ALG-CAR-242-41,0,693016276103
ALG-CAR-242-42,0,693016276110
ALG-CAR-372-34,0,693016592371
ALG-CAR-372-35,6,693016592388
ALG-CAR-372-36,28,693016592395
ALG-CAR-372-37,16,693016592401
ALG-CAR-372-38,16,693016592418
ALG-CAR-372-39,0,693016592425
ALG-CAR-372-40,0,693016592432
ALG-CAR-372-41,0,693016592449
ALG-CAR-372-42,0,693016592456
ALG-CAR-372-43,0,693016592463
ALG-CAR-485-34,0,693016593071
ALG-CAR-485-35,21,693016593088
ALG-CAR-485-36,89,693016593095
ALG-CAR-485-37,274,693016593101
ALG-CAR-485-38,349,693016593118
ALG-CAR-485-39,341,693016593125
ALG-CAR-485-40,225,693016593132
ALG-CAR-485-41,116,693016593149
ALG-CAR-485-42,29,693016593156
ALG-CAR-485-43,0,693016593163
ALG-CAR-529-34,0,693016592678
ALG-CAR-529-35,0,693016592685
ALG-CAR-529-36,2,693016592692
ALG-CAR-529-37,0,693016592708
ALG-CAR-529-38,0,693016592715
ALG-CAR-529-39,0,693016592722
ALG-CAR-529-40,0,693016592739
ALG-CAR-529-41,0,693016592746
ALG-CAR-529-42,0,693016592753
ALG-CAR-529-43,0,693016592760
ALG-CAR-532-34,0,693016554423
ALG-CAR-532-35,0,693016554430
ALG-CAR-532-36,7,693016554447
ALG-CAR-532-37,0,693016554454
ALG-CAR-532-38,0,693016554461
ALG-CAR-532-39,0,693016554478
ALG-CAR-532-40,0,693016554485
ALG-CAR-532-41,0,693016554492
ALG-CAR-532-42,0,693016554508
ALG-CAR-532-43,0,693016554515
ALG-CAR-582-34,0,693016555024
ALG-CAR-582-35,0,693016555031
ALG-CAR-582-36,0,693016555048
ALG-CAR-582-37,0,693016555055
ALG-CAR-582-38,0,693016555062
ALG-CAR-582-39,0,693016555079
ALG-CAR-582-40,0,693016555086
ALG-CAR-582-41,0,693016555093
ALG-CAR-582-42,0,693016555109
ALG-CAR-582-43,0,693016555116
ALG-CAR-601-34,0,693016496457
ALG-CAR-601-35,0,693016265152
ALG-CAR-601-36,0,693016265169
ALG-CAR-601-37,0,693016265176
ALG-CAR-601-38,0,693016265183
ALG-CAR-601-39,0,693016265190
ALG-CAR-601-40,0,693016265206
ALG-CAR-601-41,0,693016265213
ALG-CAR-601-42,0,693016265220
ALG-CAR-601-43,0,693016496464
ALG-CAR-655-34,0,693016524280
ALG-CAR-655-35,0,693016524297
ALG-CAR-655-36,0,693016524303
ALG-CAR-655-37,0,693016524310
ALG-CAR-655-38,0,693016524327
ALG-CAR-655-39,0,693016524334
ALG-CAR-655-40,0,693016524341
ALG-CAR-655-41,0,693016524358
ALG-CAR-655-42,0,693016524365
ALG-CAR-655-43,0,693016524372
ALG-CAR-713-34,0,693016592975
ALG-CAR-713-35,7,693016592982
ALG-CAR-713-36,2,693016592999
ALG-CAR-713-37,0,693016593002
ALG-CAR-713-38,0,693016593019
ALG-CAR-713-39,0,693016593026
ALG-CAR-713-40,0,693016593033
ALG-CAR-713-41,4,693016593040
ALG-CAR-713-42,0,693016593057
ALG-CAR-713-43,0,693016593064
ALG-CAR-781-34,0,693016592470
ALG-CAR-781-35,2,693016592487
ALG-CAR-781-36,0,693016592494
ALG-CAR-781-37,0,693016592500
ALG-CAR-781-38,0,693016592517
ALG-CAR-781-39,0,693016592524
ALG-CAR-781-40,0,693016592531
ALG-CAR-781-41,0,693016592548
ALG-CAR-781-42,0,693016592555
ALG-CAR-781-43,0,693016592562
ALG-CAR-820-34,0,693016496778
ALG-CAR-820-35,0,693016496785
ALG-CAR-820-36,0,693016496792
ALG-CAR-820-37,0,693016496808
ALG-CAR-820-38,0,693016496815
ALG-CAR-820-39,0,693016496822
ALG-CAR-820-40,0,693016496839
ALG-CAR-820-41,0,693016496846
ALG-CAR-820-42,0,693016496853
ALG-CAR-820-43,0,693016496860
ALG-CAR-851-34,0,693016592777
ALG-CAR-851-35,7,693016592784
ALG-CAR-851-36,0,693016592791
ALG-CAR-851-37,0,693016592807
ALG-CAR-851-38,5,693016592814
ALG-CAR-851-39,2,693016592821
ALG-CAR-851-40,0,693016592838
ALG-CAR-851-41,0,693016592845
ALG-CAR-851-42,0,693016592852
ALG-CAR-851-43,0,693016592869
ALG-CAR-852-34,0,693016592876
ALG-CAR-852-35,0,693016592883
ALG-CAR-852-36,0,693016592890
ALG-CAR-852-37,0,693016592906
ALG-CAR-852-38,0,693016592913
ALG-CAR-852-39,0,693016592920
ALG-CAR-852-40,0,693016592937
ALG-CAR-852-41,0,693016592944
ALG-CAR-852-42,0,693016592951
ALG-CAR-852-43,0,693016592968
ALG-CAR-882-34,0,693016592579
ALG-CAR-882-35,12,693016592586
ALG-CAR-882-36,72,693016592593
ALG-CAR-882-37,137,693016592609
ALG-CAR-882-38,234,693016592616
ALG-CAR-882-39,176,693016592623
ALG-CAR-882-40,101,693016592630
ALG-CAR-882-41,59,693016592647
ALG-CAR-882-42,19,693016592654
ALG-CAR-882-43,0,693016592661
ALG-CAT-521-34,0,693016572205
ALG-CAT-521-35,0,693016572212
ALG-CAT-521-36,0,693016572229
ALG-CAT-521-37,0,693016572236
ALG-CAT-521-38,0,693016572243
ALG-CAT-521-39,0,693016572250
ALG-CAT-521-40,0,693016572267
ALG-CAT-521-41,0,693016572274
ALG-CAT-521-42,0,693016572281
ALG-CAT-521-43,0,693016572298
ALG-CAT-577-35,0,693016612147
ALG-CAT-577-36,0,693016612154
ALG-CAT-577-37,0,693016612161
ALG-CAT-577-38,0,693016612178
ALG-CAT-577-39,0,693016612185
ALG-CAT-577-40,0,693016612192
ALG-CAT-577-41,0,693016612208
ALG-CAT-577-42,0,693016612215
ALG-CAT-577-43,0,693016612222
ALG-CAT-586-35,0,693016612246
ALG-CAT-586-36,0,693016612253
ALG-CAT-586-37,0,693016612260
ALG-CAT-586-38,0,693016612277
ALG-CAT-586-39,0,693016612284
ALG-CAT-586-40,0,693016612291
ALG-CAT-586-41,0,693016612307
ALG-CAT-586-42,0,693016612314
ALG-CAT-586-43,0,693016612321
ALG-CAT-691-34,0,693016510757
ALG-CAT-691-35,0,693016510764
ALG-CAT-691-36,0,693016510771
ALG-CAT-691-37,0,693016510788
ALG-CAT-691-38,0,693016510795
ALG-CAT-691-39,0,693016510801
ALG-CAT-691-40,0,693016510818
ALG-CAT-691-41,0,693016510825
ALG-CAT-691-42,0,693016510832
ALG-CAT-691-43,0,693016510849
ALG-CAT-739-35,0,693016612345
ALG-CAT-739-36,0,693016612352
ALG-CAT-739-37,0,693016612369
ALG-CAT-739-38,0,693016612376
ALG-CAT-739-39,0,693016612383
ALG-CAT-739-40,0,693016612390
ALG-CAT-739-41,0,693016612406
ALG-CAT-739-42,0,693016612413
ALG-CAT-739-43,0,693016612420
ALG-CAT-882-34,0,693016572403
ALG-CAT-882-35,0,693016572410
ALG-CAT-882-36,0,693016572427
ALG-CAT-882-37,0,693016572434
ALG-CAT-882-38,0,693016572441
ALG-CAT-882-39,8,693016572458
ALG-CAT-882-40,0,693016572465
ALG-CAT-882-41,0,693016572472
ALG-CAT-882-42,0,693016572489
ALG-CAT-882-43,0,693016572496
ALG-CAT-917-34,0,693016572304
ALG-CAT-917-35,0,693016572311
ALG-CAT-917-36,0,693016572328
ALG-CAT-917-37,0,693016572335
ALG-CAT-917-38,0,693016572342
ALG-CAT-917-39,0,693016572359
ALG-CAT-917-40,0,693016572366
ALG-CAT-917-41,0,693016572373
ALG-CAT-917-42,0,693016572380
ALG-CAT-917-43,0,693016572397
ALG-CIC-435-35,0,693016620968
ALG-CIC-435-36,0,693016620975
ALG-CIC-435-37,0,693016620982
ALG-CIC-435-38,0,693016620999
ALG-CIC-435-39,0,693016621002
ALG-CIC-435-40,0,693016621019
ALG-CIC-435-41,0,693016621026
ALG-CIC-435-42,0,693016621033
ALG-CIC-435-43,0,693016621040
ALG-CIC-489-35,0,693016621064
ALG-CIC-489-36,0,693016621071
ALG-CIC-489-37,0,693016621088
ALG-CIC-489-38,0,693016621095
ALG-CIC-489-39,0,693016621101
ALG-CIC-489-40,0,693016621118
ALG-CIC-489-41,0,693016621125
ALG-CIC-489-42,0,693016621132
ALG-CIC-489-43,0,693016621149
ALG-CIC-660-35,0,693016621361
ALG-CIC-660-36,0,693016621378
ALG-CIC-660-37,0,693016621385
ALG-CIC-660-38,0,693016621392
ALG-CIC-660-39,0,693016621408
ALG-CIC-660-40,0,693016621415
ALG-CIC-660-41,0,693016621422
ALG-CIC-660-42,0,693016621439
ALG-CIC-660-43,0,693016621446
ALG-CIC-743-35,0,693016621262
ALG-CIC-743-36,0,693016621279
ALG-CIC-743-37,0,693016621286
ALG-CIC-743-38,0,693016621293
ALG-CIC-743-39,0,693016621309
ALG-CIC-743-40,0,693016621316
ALG-CIC-743-41,0,693016621323
ALG-CIC-743-42,0,693016621330
ALG-CIC-743-43,0,693016621347
ALG-CIN-634-34,0,693016509355
ALG-CIN-634-35,0,693016509362
ALG-CIN-634-36,0,693016509379
ALG-CIN-634-37,0,693016509386
ALG-CIN-634-38,0,693016509393
ALG-CIN-634-39,0,693016509409
ALG-CIN-634-40,0,693016509416
ALG-CIN-634-41,0,693016509423
ALG-CIN-634-42,0,693016509430
ALG-CIN-634-43,0,693016509447
ALG-CIN-825-34,0,693016494200
ALG-CIN-825-35,0,693016494217
ALG-CIN-825-36,0,693016494224
ALG-CIN-825-37,0,693016494231
ALG-CIN-825-38,0,693016494248
ALG-CIN-825-39,0,693016494255
ALG-CIN-825-40,0,693016494262
ALG-CIN-825-41,0,693016494279
ALG-CIN-825-42,0,693016494286
ALG-CIN-825-43,0,693016494293
ALG-COL-139-34,0,693016593972
ALG-COL-139-35,0,693016593989
ALG-COL-139-36,0,693016593996
ALG-COL-139-37,0,693016594009
ALG-COL-139-38,0,693016594016
ALG-COL-139-39,0,693016594023
ALG-COL-139-40,0,693016594030
ALG-COL-139-41,0,693016594047
ALG-COL-139-42,0,693016594054
ALG-COL-139-43,0,693016594061
ALG-COL-215-34,0,693016552627
ALG-COL-215-35,0,693016552634
ALG-COL-215-36,0,693016552641
ALG-COL-215-37,0,693016552658
ALG-COL-215-38,0,693016552665
ALG-COL-215-39,0,693016552672
ALG-COL-215-40,0,693016552689
ALG-COL-215-41,0,693016552696
ALG-COL-215-42,0,693016552702
ALG-COL-215-43,0,693016552719
ALG-COL-638-34,0,693016527588
ALG-COL-638-35,0,693016527595
ALG-COL-638-36,0,693016527601
ALG-COL-638-37,0,693016527618
ALG-COL-638-38,0,693016527625
ALG-COL-638-39,0,693016527632
ALG-COL-638-40,0,693016527649
ALG-COL-638-41,0,693016527656
ALG-COL-638-42,0,693016527663
ALG-COL-638-43,0,693016527670
ALG-COL-665-34,0,693016593774
ALG-COL-665-35,0,693016593781
ALG-COL-665-36,0,693016593798
ALG-COL-665-37,0,693016593804
ALG-COL-665-38,0,693016593811
ALG-COL-665-39,0,693016593828
ALG-COL-665-40,0,693016593835
ALG-COL-665-41,0,693016593842
ALG-COL-665-42,0,693016593859
ALG-COL-665-43,0,693016593866
ALG-COL-667-34,0,693016593873
ALG-COL-667-35,0,693016593880
ALG-COL-667-36,0,693016593897
ALG-COL-667-37,0,693016593903
ALG-COL-667-38,0,693016593910
ALG-COL-667-39,0,693016593927
ALG-COL-667-40,0,693016593934
ALG-COL-667-41,0,693016593941
ALG-COL-667-42,0,693016593958
ALG-COL-667-43,0,693016593965
ALG-COL-758-34,0,693016552825
ALG-COL-758-35,0,693016552832
ALG-COL-758-36,0,693016552849
ALG-COL-758-37,0,693016552856
ALG-COL-758-38,0,693016552863
ALG-COL-758-39,0,693016552870
ALG-COL-758-40,0,693016552887
ALG-COL-758-41,0,693016552894
ALG-COL-758-42,0,693016552900
ALG-COL-758-43,0,693016552917
ALG-COL-781-34,0,693016594078
ALG-COL-781-35,0,693016594085
ALG-COL-781-36,0,693016594092
ALG-COL-781-37,0,693016594108
ALG-COL-781-38,0,693016594115
ALG-COL-781-39,0,693016594122
ALG-COL-781-40,0,693016594139
ALG-COL-781-41,0,693016594146
ALG-COL-781-42,0,693016594153
ALG-COL-781-43,0,693016594160
ALG-DAN-413-35,25,693016616855
ALG-DAN-413-36,55,693016616862
ALG-DAN-413-37,90,693016616879
ALG-DAN-413-38,89,693016616886
ALG-DAN-413-39,82,693016616893
ALG-DAN-413-40,50,693016616909
ALG-DAN-413-41,17,693016616916
ALG-DAN-413-42,0,693016616923
ALG-DAN-413-43,0,693016616930
ALG-DAN-435-35,23,693016616954
ALG-DAN-435-36,61,693016616961
ALG-DAN-435-37,101,693016616978
ALG-DAN-435-38,107,693016616985
ALG-DAN-435-39,87,693016616992
ALG-DAN-435-40,41,693016617005
ALG-DAN-435-41,27,693016617012
ALG-DAN-435-42,0,693016617029
ALG-DAN-435-43,0,693016617036
ALG-DAN-528-35,10,693016617050
ALG-DAN-528-36,28,693016617067
ALG-DAN-528-37,47,693016617074
ALG-DAN-528-38,56,693016617081
ALG-DAN-528-39,62,693016617098
ALG-DAN-528-40,31,693016617104
ALG-DAN-528-41,10,693016617111
ALG-DAN-528-42,0,693016617128
ALG-DAN-528-43,0,693016617135
ALG-DAN-601-35,35,693016617159
ALG-DAN-601-36,70,693016617166
ALG-DAN-601-37,104,693016617173
ALG-DAN-601-38,112,693016617180
ALG-DAN-601-39,110,693016617197
ALG-DAN-601-40,55,693016617203
ALG-DAN-601-41,24,693016617210
ALG-DAN-601-42,0,693016617227
ALG-DAN-601-43,0,693016617234
ALG-DAN-656-35,6,693016617258
ALG-DAN-656-36,23,693016617265
ALG-DAN-656-37,44,693016617272
ALG-DAN-656-38,43,693016617289
ALG-DAN-656-39,60,693016617296
ALG-DAN-656-40,28,693016617302
ALG-DAN-656-41,9,693016617319
ALG-DAN-656-42,0,693016617326
ALG-DAN-656-43,0,693016617333
ALG-DAY-238-34,0,693016571604
ALG-DAY-238-35,0,693016571611
ALG-DAY-238-36,2,693016571628
ALG-DAY-238-37,0,693016571635
ALG-DAY-238-38,0,693016571642
ALG-DAY-238-39,0,693016571659
ALG-DAY-238-40,0,693016571666
ALG-DAY-238-41,0,693016571673
ALG-DAY-238-42,0,693016571680
ALG-DAY-238-43,0,693016571697
ALG-DAY-248-35,0,693016304073
ALG-DAY-248-36,0,693016304080
ALG-DAY-248-37,0,693016304097
ALG-DAY-248-38,0,693016304103
ALG-DAY-248-39,0,693016304110
ALG-DAY-248-40,0,693016304127
ALG-DAY-248-41,0,693016304134
ALG-DAY-248-42,0,693016304141
ALG-DAY-249-34,0,693016382903
ALG-DAY-249-35,0,693016382910
ALG-DAY-249-36,0,693016382927
ALG-DAY-249-37,0,693016382934
ALG-DAY-249-38,0,693016382941
ALG-DAY-249-39,0,693016382958
ALG-DAY-249-40,0,693016382965
ALG-DAY-249-41,0,693016382972
ALG-DAY-249-42,0,693016382989
ALG-DAY-249-43,0,693016382996
ALG-DAY-327-34,0,693016547425
ALG-DAY-327-35,5,693016547432
ALG-DAY-327-36,0,693016547449
ALG-DAY-327-37,0,693016547456
ALG-DAY-327-38,0,693016547463
ALG-DAY-327-39,0,693016547470
ALG-DAY-327-40,0,693016547487
ALG-DAY-327-41,0,693016547494
ALG-DAY-327-42,0,693016547500
ALG-DAY-327-43,0,693016547517
ALG-DAY-403-34,0,693016547326
ALG-DAY-403-35,0,693016547333
ALG-DAY-403-36,0,693016547340
ALG-DAY-403-37,0,693016547357
ALG-DAY-403-38,0,693016547364
ALG-DAY-403-39,0,693016547371
ALG-DAY-403-40,0,693016547388
ALG-DAY-403-41,0,693016547395
ALG-DAY-403-42,0,693016547401
ALG-DAY-403-43,0,693016547418
ALG-DAY-447-34,0,693016587179
ALG-DAY-447-35,19,693016587186
ALG-DAY-447-36,53,693016587193
ALG-DAY-447-37,108,693016587209
ALG-DAY-447-38,166,693016587216
ALG-DAY-447-39,175,693016587223
ALG-DAY-447-40,136,693016587230
ALG-DAY-447-41,78,693016587247
ALG-DAY-447-42,48,693016587254
ALG-DAY-447-43,0,693016587261
ALG-DAY-553-34,0,693016571505
ALG-DAY-553-35,12,693016571512
ALG-DAY-553-36,53,693016571529
ALG-DAY-553-37,92,693016571536
ALG-DAY-553-38,172,693016571543
ALG-DAY-553-39,156,693016571550
ALG-DAY-553-40,98,693016571567
ALG-DAY-553-41,64,693016571574
ALG-DAY-553-42,30,693016571581
ALG-DAY-553-43,0,693016571598
ALG-DAY-601-35,43,693016267248
ALG-DAY-601-36,118,693016267255
ALG-DAY-601-37,216,693016267262
ALG-DAY-601-38,310,693016267279
ALG-DAY-601-39,334,693016267286
ALG-DAY-601-40,213,693016267293
ALG-DAY-601-41,142,693016267309
ALG-DAY-601-42,46,693016267316
ALG-DAY-640-35,37,693016610747
ALG-DAY-640-36,91,693016610754
ALG-DAY-640-37,157,693016610761
ALG-DAY-640-38,163,693016610778
ALG-DAY-640-39,129,693016610785
ALG-DAY-640-40,80,693016610792
ALG-DAY-640-41,34,693016610808
ALG-DAY-640-42,0,693016610815
ALG-DAY-640-43,0,693016610822
ALG-DAY-735-35,28,693016610648
ALG-DAY-735-36,49,693016610655
ALG-DAY-735-37,97,693016610662
ALG-DAY-735-38,93,693016610679
ALG-DAY-735-39,69,693016610686
ALG-DAY-735-40,44,693016610693
ALG-DAY-735-41,20,693016610709
ALG-DAY-735-42,0,693016610716
ALG-DAY-735-43,0,693016610723
ALG-DEB-140-34,5,693016586974
ALG-DEB-140-35,29,693016586981
ALG-DEB-140-36,47,693016586998
ALG-DEB-140-37,137,693016587001
ALG-DEB-140-38,214,693016587018
ALG-DEB-140-39,247,693016587025
ALG-DEB-140-40,155,693016587032
ALG-DEB-140-41,58,693016587049
ALG-DEB-140-42,62,693016587056
ALG-DEB-140-43,2,693016587063
ALG-DEB-141-34,3,693016586875
ALG-DEB-141-35,18,693016586882
ALG-DEB-141-36,29,693016586899
ALG-DEB-141-37,61,693016586905
ALG-DEB-141-38,117,693016586912
ALG-DEB-141-39,139,693016586929
ALG-DEB-141-40,91,693016586936
ALG-DEB-141-41,54,693016586943
ALG-DEB-141-42,34,693016586950
ALG-DEB-141-43,0,693016586967
ALG-DEB-148-35,0,693016610143
ALG-DEB-148-36,0,693016610150
ALG-DEB-148-37,0,693016610167
ALG-DEB-148-38,0,693016610174
ALG-DEB-148-39,0,693016610181
ALG-DEB-148-40,0,693016610198
ALG-DEB-148-41,0,693016610204
ALG-DEB-148-42,0,693016610211
ALG-DEB-148-43,8,693016610228
ALG-DEB-345-34,0,693016547623
ALG-DEB-345-35,0,693016547630
ALG-DEB-345-36,0,693016547647
ALG-DEB-345-37,0,693016547654
ALG-DEB-345-38,0,693016547661
ALG-DEB-345-39,0,693016547678
ALG-DEB-345-40,0,693016547685
ALG-DEB-345-41,0,693016547692
ALG-DEB-345-42,0,693016547708
ALG-DEB-345-43,0,693016547715
ALG-DEB-386-35,0,693016303274
ALG-DEB-386-36,0,693016303281
ALG-DEB-386-37,0,693016303298
ALG-DEB-386-38,0,693016303304
ALG-DEB-386-39,0,693016303311
ALG-DEB-386-40,0,693016303328
ALG-DEB-386-41,0,693016303335
ALG-DEB-386-42,0,693016303342
ALG-DEB-386-43,0,693016313396
ALG-DEB-413-35,0,693016610242
ALG-DEB-413-36,0,693016610259
ALG-DEB-413-37,9,693016610266
ALG-DEB-413-38,46,693016610273
ALG-DEB-413-39,52,693016610280
ALG-DEB-413-40,22,693016610297
ALG-DEB-413-41,15,693016610303
ALG-DEB-413-42,2,693016610310
ALG-DEB-413-43,6,693016610327
ALG-DEB-435-35,0,693016610549
ALG-DEB-435-36,0,693016610556
ALG-DEB-435-37,0,693016610563
ALG-DEB-435-38,0,693016610570
ALG-DEB-435-39,0,693016610587
ALG-DEB-435-40,0,693016610594
ALG-DEB-435-41,0,693016610600
ALG-DEB-435-42,4,693016610617
ALG-DEB-435-43,0,693016610624
ALG-DEB-447-34,5,693016587070
ALG-DEB-447-35,10,693016587087
ALG-DEB-447-36,20,693016587094
ALG-DEB-447-37,4,693016587100
ALG-DEB-447-38,45,693016587117
ALG-DEB-447-39,58,693016587124
ALG-DEB-447-40,40,693016587131
ALG-DEB-447-41,20,693016587148
ALG-DEB-447-42,11,693016587155
ALG-DEB-447-43,0,693016587162
ALG-DEB-480-34,0,693016506057
ALG-DEB-480-35,10,693016506064
ALG-DEB-480-36,0,693016506071
ALG-DEB-480-37,0,693016506088
ALG-DEB-480-38,0,693016506095
ALG-DEB-480-39,0,693016506101
ALG-DEB-480-40,0,693016506118
ALG-DEB-480-41,0,693016506125
ALG-DEB-480-42,0,693016506132
ALG-DEB-480-43,0,693016506149
ALG-DEB-484-34,7,693016534784
ALG-DEB-484-35,21,693016534791
ALG-DEB-484-36,79,693016534807
ALG-DEB-484-37,78,693016534814
ALG-DEB-484-38,113,693016534821
ALG-DEB-484-39,193,693016534838
ALG-DEB-484-40,133,693016534845
ALG-DEB-484-41,61,693016534852
ALG-DEB-484-42,60,693016534869
ALG-DEB-484-43,25,693016534876
ALG-DEB-531-35,32,693016272440
ALG-DEB-531-36,190,693016272457
ALG-DEB-531-37,303,693016272464
ALG-DEB-531-38,528,693016272471
ALG-DEB-531-39,465,693016272488
ALG-DEB-531-40,316,693016272495
ALG-DEB-531-41,249,693016272501
ALG-DEB-531-42,50,693016272518
ALG-DEB-531-34,25,693016313402
ALG-DEB-531-43,6,693016313419
ALG-DEB-551-34,0,693016534982
ALG-DEB-551-35,0,693016534999
ALG-DEB-551-36,0,693016535002
ALG-DEB-551-37,0,693016535019
ALG-DEB-551-38,0,693016535026
ALG-DEB-551-39,0,693016535033
ALG-DEB-551-40,0,693016535040
ALG-DEB-551-41,0,693016535057
ALG-DEB-551-42,0,693016535064
ALG-DEB-551-43,0,693016535071
ALG-DEB-560-34,0,693016490189
ALG-DEB-560-35,0,693016490196
ALG-DEB-560-36,0,693016490202
ALG-DEB-560-37,0,693016490219
ALG-DEB-560-38,0,693016490226
ALG-DEB-560-39,0,693016490233
ALG-DEB-560-40,0,693016490240
ALG-DEB-560-41,0,693016490257
ALG-DEB-560-42,0,693016490264
ALG-DEB-560-43,0,693016490271
ALG-DEB-600-35,0,693016213887
ALG-DEB-600-36,3,693016213894
ALG-DEB-600-37,0,693016213900
ALG-DEB-600-38,52,693016213917
ALG-DEB-600-39,78,693016213924
ALG-DEB-600-40,73,693016213931
ALG-DEB-600-41,50,693016213948
ALG-DEB-600-42,26,693016213955
ALG-DEB-600-34,9,693016277353
ALG-DEB-600-43,20,693016313426
ALG-DEB-601-35,57,693016213962
ALG-DEB-601-36,148,693016213979
ALG-DEB-601-37,356,693016213986
ALG-DEB-601-38,482,693016213993
ALG-DEB-601-39,562,693016214006
ALG-DEB-601-40,234,693016214013
ALG-DEB-601-41,154,693016214020
ALG-DEB-601-42,56,693016214037
ALG-DEB-601-34,20,693016277360
ALG-DEB-601-43,42,693016313433
ALG-DEB-654-34,0,693016570904
ALG-DEB-654-35,0,693016570911
ALG-DEB-654-36,0,693016570928
ALG-DEB-654-37,0,693016570935
ALG-DEB-654-38,0,693016570942
ALG-DEB-654-39,0,693016570959
ALG-DEB-654-40,0,693016570966
ALG-DEB-654-41,0,693016570973
ALG-DEB-654-42,0,693016570980
ALG-DEB-654-43,0,693016570997
ALG-DEB-656-35,8,693016610440
ALG-DEB-656-36,20,693016610457
ALG-DEB-656-37,35,693016610464
ALG-DEB-656-38,76,693016610471
