Inventory Reference,Inventory Date,Vendor Number,Buyer Part Number,UPC,Product Description,Qty
170714,20170714,1936304,ALG-ELI-552,693016577583,Eliza Black Bloom,0,
170714,20170714,1936304,ALG-ELI-552,693016577590,Eliza Black Bloom,0,
170714,20170714,1936304,ALG-ELI-552,693016577606,Eliza Black Bloom,0,
170714,20170714,1936304,ALG-ELI-552,693016577613,Eliza Black Bloom,0,
170714,20170714,1936304,ALG-ELI-579,693016620463,Eliza Dame,7,
170714,20170714,1936304,ALG-ELI-579,693016620470,Eliza Dame,0,
170714,20170714,1936304,ALG-ELI-579,693016620487,Eliza Dame,10,
170714,20170714,1936304,ALG-ELI-579,693016620494,Eliza Dame,46,
170714,20170714,1936304,ALG-ELI-579,693016620500,Eliza Dame,44,
170714,20170714,1936304,ALG-ELI-579,693016620517,Eliza Dame,52,
170714,20170714,1936304,ALG-ELI-579,693016620524,Eliza Dame,14,
170714,20170714,1936304,ALG-ELI-579,693016620531,Eliza Dame,0,
170714,20170714,1936304,ALG-ELI-579,693016620548,Eliza Dame,0,
170714,20170714,1936304,ALG-ELI-660,693016620562,Eliza Chestnut Luster,0,
170714,20170714,1936304,ALG-ELI-660,693016620579,Eliza Chestnut Luster,0,
170714,20170714,1936304,ALG-ELI-660,693016620586,Eliza Chestnut Luster,23,
170714,20170714,1936304,ALG-ELI-660,693016620593,Eliza Chestnut Luster,56,
170714,20170714,1936304,ALG-ELI-660,693016620609,Eliza Chestnut Luster,49,
170714,20170714,1936304,ALG-ELI-660,693016620616,Eliza Chestnut Luster,58,
170714,20170714,1936304,ALG-ELI-660,693016620623,Eliza Chestnut Luster,8,
170714,20170714,1936304,ALG-ELI-660,693016620630,Eliza Chestnut Luster,0,
170714,20170714,1936304,ALG-ELI-660,693016620647,Eliza Chestnut Luster,0,
170714,20170714,1936304,ALG-ELI-747,693016577422,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELI-747,693016577439,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELI-747,693016577446,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELI-747,693016577453,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELI-747,693016577460,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELI-747,693016577477,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELI-747,693016577484,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELI-747,693016577491,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELI-747,693016577507,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELI-747,693016577514,Eliza Elegance,0,
170714,20170714,1936304,ALG-ELL-446,693016618255,Ella Dearest,9,
170714,20170714,1936304,ALG-ELL-446,693016618262,Ella Dearest,39,
170714,20170714,1936304,ALG-ELL-446,693016618279,Ella Dearest,64,
170714,20170714,1936304,ALG-ELL-446,693016618286,Ella Dearest,61,
170714,20170714,1936304,ALG-ELL-446,693016618293,Ella Dearest,38,
170714,20170714,1936304,ALG-ELL-446,693016618309,Ella Dearest,48,
170714,20170714,1936304,ALG-ELL-446,693016618316,Ella Dearest,20,
170714,20170714,1936304,ALG-ELL-446,693016618323,Ella Dearest,0,
170714,20170714,1936304,ALG-ELL-446,693016618330,Ella Dearest,0,
170714,20170714,1936304,ALG-ELL-448,693016618354,Ella Dainty,20,
170714,20170714,1936304,ALG-ELL-448,693016618361,Ella Dainty,52,
170714,20170714,1936304,ALG-ELL-448,693016618378,Ella Dainty,79,
170714,20170714,1936304,ALG-ELL-448,693016618385,Ella Dainty,74,
170714,20170714,1936304,ALG-ELL-448,693016618392,Ella Dainty,39,
170714,20170714,1936304,ALG-ELL-448,693016618408,Ella Dainty,39,
170714,20170714,1936304,ALG-ELL-448,693016618415,Ella Dainty,10,
170714,20170714,1936304,ALG-ELL-448,693016618422,Ella Dainty,0,
170714,20170714,1936304,ALG-ELL-448,693016618439,Ella Dainty,0,
170714,20170714,1936304,ALG-ELL-484,693016523887,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-484,693016523894,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-484,693016523900,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-484,693016523917,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-484,693016523924,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-484,693016523931,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-484,693016523948,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-484,693016523955,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-484,693016523962,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-484,693016523979,Ella Jacinta,0,
170714,20170714,1936304,ALG-ELL-532,693016577026,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-532,693016577033,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-532,693016577040,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-532,693016577057,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-532,693016577064,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-532,693016577071,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-532,693016577088,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-532,693016577095,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-532,693016577101,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-532,693016577118,Ella Pewter Dazzler,0,
170714,20170714,1936304,ALG-ELL-541,693016538980,Ella Night Rosette,0,
170714,20170714,1936304,ALG-ELL-541,693016538997,Ella Night Rosette,12,
170714,20170714,1936304,ALG-ELL-541,693016539000,Ella Night Rosette,46,
170714,20170714,1936304,ALG-ELL-541,693016539017,Ella Night Rosette,52,
170714,20170714,1936304,ALG-ELL-541,693016539024,Ella Night Rosette,92,
170714,20170714,1936304,ALG-ELL-541,693016539031,Ella Night Rosette,50,
170714,20170714,1936304,ALG-ELL-541,693016539048,Ella Night Rosette,85,
170714,20170714,1936304,ALG-ELL-541,693016539055,Ella Night Rosette,44,
170714,20170714,1936304,ALG-ELL-541,693016539062,Ella Night Rosette,33,
170714,20170714,1936304,ALG-ELL-541,693016539079,Ella Night Rosette,0,
170714,20170714,1936304,ALG-ELL-551,693016511051,Ella 2 Black Sprigs,0,
170714,20170714,1936304,ALG-ELL-551,693016511068,Ella 2 Black Sprigs,31,
170714,20170714,1936304,ALG-ELL-551,693016511075,Ella 2 Black Sprigs,22,
170714,20170714,1936304,ALG-ELL-551,693016511082,Ella 2 Black Sprigs,40,
170714,20170714,1936304,ALG-ELL-551,693016511099,Ella 2 Black Sprigs,68,
170714,20170714,1936304,ALG-ELL-551,693016511105,Ella 2 Black Sprigs,47,
170714,20170714,1936304,ALG-ELL-551,693016511112,Ella 2 Black Sprigs,10,
170714,20170714,1936304,ALG-ELL-551,693016511129,Ella 2 Black Sprigs,32,
170714,20170714,1936304,ALG-ELL-551,693016511136,Ella 2 Black Sprigs,18,
170714,20170714,1936304,ALG-ELL-551,693016511143,Ella 2 Black Sprigs,0,
170714,20170714,1936304,ALG-ELL-601,693016386208,Ella Black Nappa,0,
170714,20170714,1936304,ALG-ELL-601,693016386215,Ella Black Nappa,5,
170714,20170714,1936304,ALG-ELL-601,693016386222,Ella Black Nappa,0,
170714,20170714,1936304,ALG-ELL-601,693016386239,Ella Black Nappa,0,
170714,20170714,1936304,ALG-ELL-601,693016386246,Ella Black Nappa,0,
170714,20170714,1936304,ALG-ELL-601,693016386253,Ella Black Nappa,0,
170714,20170714,1936304,ALG-ELL-601,693016386260,Ella Black Nappa,0,
170714,20170714,1936304,ALG-ELL-601,693016386277,Ella Black Nappa,13,
170714,20170714,1936304,ALG-ELL-601,693016386284,Ella Black Nappa,11,
170714,20170714,1936304,ALG-ELL-601,693016386291,Ella Black Nappa,0,
170714,20170714,1936304,ALG-EMM-011,693016539284,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-011,693016539291,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-011,693016539307,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-011,693016539314,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-011,693016539321,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-011,693016539338,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-011,693016539345,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-011,693016539352,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-011,693016539369,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-011,693016539376,Emma Black Waxy,0,
170714,20170714,1936304,ALG-EMM-802,693016550128,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-802,693016550135,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-802,693016550142,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-802,693016550159,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-802,693016550166,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-802,693016550173,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-802,693016550180,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-802,693016550197,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-802,693016550203,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-802,693016550210,Emma Masonry Choco,0,
170714,20170714,1936304,ALG-EMM-803,693016550227,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-EMM-803,693016550234,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-EMM-803,693016550241,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-EMM-803,693016550258,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-EMM-803,693016550265,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-EMM-803,693016550272,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-EMM-803,693016550289,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-EMM-803,693016550296,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-EMM-803,693016550302,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-EMM-803,693016550319,Emma Masonry Blue,0,
170714,20170714,1936304,ALG-ERI-566,693016540488,Erica Snazzy,0,
170714,20170714,1936304,ALG-ERI-566,693016540495,Erica Snazzy,16,
170714,20170714,1936304,ALG-ERI-566,693016540501,Erica Snazzy,40,
170714,20170714,1936304,ALG-ERI-566,693016540518,Erica Snazzy,76,
170714,20170714,1936304,ALG-ERI-566,693016540525,Erica Snazzy,93,
170714,20170714,1936304,ALG-ERI-566,693016540532,Erica Snazzy,123,
170714,20170714,1936304,ALG-ERI-566,693016540549,Erica Snazzy,19,
170714,20170714,1936304,ALG-ERI-566,693016540556,Erica Snazzy,0,
170714,20170714,1936304,ALG-ERI-566,693016540563,Erica Snazzy,0,
170714,20170714,1936304,ALG-ERI-566,693016540570,Erica Snazzy,0,
170714,20170714,1936304,ALG-ERY-586,693016618453,Eryn Floral Notes,0,
170714,20170714,1936304,ALG-ERY-586,693016618460,Eryn Floral Notes,0,
170714,20170714,1936304,ALG-ERY-586,693016618477,Eryn Floral Notes,0,
170714,20170714,1936304,ALG-ERY-586,693016618484,Eryn Floral Notes,0,
170714,20170714,1936304,ALG-ERY-586,693016618491,Eryn Floral Notes,0,
170714,20170714,1936304,ALG-ERY-586,693016618507,Eryn Floral Notes,0,
170714,20170714,1936304,ALG-ERY-586,693016618514,Eryn Floral Notes,0,
170714,20170714,1936304,ALG-ERY-586,693016618521,Eryn Floral Notes,0,
170714,20170714,1936304,ALG-ERY-586,693016618538,Eryn Floral Notes,0,
170714,20170714,1936304,ALG-ERY-640,693016618552,Eryn Jet Luster,0,
170714,20170714,1936304,ALG-ERY-640,693016618569,Eryn Jet Luster,0,
170714,20170714,1936304,ALG-ERY-640,693016618576,Eryn Jet Luster,0,
170714,20170714,1936304,ALG-ERY-640,693016618583,Eryn Jet Luster,0,
170714,20170714,1936304,ALG-ERY-640,693016618590,Eryn Jet Luster,0,
170714,20170714,1936304,ALG-ERY-640,693016618606,Eryn Jet Luster,0,
170714,20170714,1936304,ALG-ERY-640,693016618613,Eryn Jet Luster,0,
170714,20170714,1936304,ALG-ERY-640,693016618620,Eryn Jet Luster,0,
170714,20170714,1936304,ALG-ERY-640,693016618637,Eryn Jet Luster,0,
170714,20170714,1936304,ALG-ERY-660,693016618651,Eryn Chestnut Luster,0,
170714,20170714,1936304,ALG-ERY-660,693016618668,Eryn Chestnut Luster,0,
170714,20170714,1936304,ALG-ERY-660,693016618675,Eryn Chestnut Luster,0,
170714,20170714,1936304,ALG-ERY-660,693016618682,Eryn Chestnut Luster,0,
170714,20170714,1936304,ALG-ERY-660,693016618699,Eryn Chestnut Luster,0,
170714,20170714,1936304,ALG-ERY-660,693016618705,Eryn Chestnut Luster,0,
170714,20170714,1936304,ALG-ERY-660,693016618712,Eryn Chestnut Luster,0,
170714,20170714,1936304,ALG-ERY-660,693016618729,Eryn Chestnut Luster,0,
170714,20170714,1936304,ALG-ERY-660,693016618736,Eryn Chestnut Luster,0,
170714,20170714,1936304,ALG-ERY-744,693016618750,Eryn Show Stopper,16,
170714,20170714,1936304,ALG-ERY-744,693016618767,Eryn Show Stopper,28,
170714,20170714,1936304,ALG-ERY-744,693016618774,Eryn Show Stopper,28,
170714,20170714,1936304,ALG-ERY-744,693016618781,Eryn Show Stopper,13,
170714,20170714,1936304,ALG-ERY-744,693016618798,Eryn Show Stopper,0,
170714,20170714,1936304,ALG-ERY-744,693016618804,Eryn Show Stopper,20,
170714,20170714,1936304,ALG-ERY-744,693016618811,Eryn Show Stopper,5,
170714,20170714,1936304,ALG-ERY-744,693016618828,Eryn Show Stopper,0,
170714,20170714,1936304,ALG-ERY-744,693016618835,Eryn Show Stopper,0,
170714,20170714,1936304,ALG-ERY-827,693016618859,Eryn Chromeo,0,
170714,20170714,1936304,ALG-ERY-827,693016618866,Eryn Chromeo,0,
170714,20170714,1936304,ALG-ERY-827,693016618873,Eryn Chromeo,0,
170714,20170714,1936304,ALG-ERY-827,693016618880,Eryn Chromeo,0,
170714,20170714,1936304,ALG-ERY-827,693016618897,Eryn Chromeo,0,
170714,20170714,1936304,ALG-ERY-827,693016618903,Eryn Chromeo,0,
170714,20170714,1936304,ALG-ERY-827,693016618910,Eryn Chromeo,0,
170714,20170714,1936304,ALG-ERY-827,693016618927,Eryn Chromeo,0,
170714,20170714,1936304,ALG-ERY-827,693016618934,Eryn Chromeo,0,
170714,20170714,1936304,ALG-ERY-828,693016618958,Eryn Soiree,0,
170714,20170714,1936304,ALG-ERY-828,693016618965,Eryn Soiree,0,
170714,20170714,1936304,ALG-ERY-828,693016618972,Eryn Soiree,0,
170714,20170714,1936304,ALG-ERY-828,693016618989,Eryn Soiree,0,
170714,20170714,1936304,ALG-ERY-828,693016618996,Eryn Soiree,0,
170714,20170714,1936304,ALG-ERY-828,693016619009,Eryn Soiree,0,
170714,20170714,1936304,ALG-ERY-828,693016619016,Eryn Soiree,0,
170714,20170714,1936304,ALG-ERY-828,693016619023,Eryn Soiree,0,
170714,20170714,1936304,ALG-ERY-828,693016619030,Eryn Soiree,0,
170714,20170714,1936304,ALG-ESS-2003,693016530786,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-2003,693016530793,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-2003,693016530809,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-2003,693016530816,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-2003,693016530823,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-2003,693016530830,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-2003,693016530847,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-2003,693016530854,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-2003,693016530861,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-2003,693016530878,Essence Walker - Bronze Easy,0,
170714,20170714,1936304,ALG-ESS-212,693016542987,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-212,693016542994,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-212,693016543007,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-212,693016543014,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-212,693016543021,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-212,693016543038,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-212,693016543045,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-212,693016543052,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-212,693016543069,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-212,693016543076,Essence Walker - White Shimmer,0,
170714,20170714,1936304,ALG-ESS-217,693016550920,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-217,693016550937,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-217,693016550944,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-217,693016550951,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-217,693016550968,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-217,693016550975,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-217,693016550982,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-217,693016550999,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-217,693016551002,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-217,693016551019,Essence Walker - Aqua,0,
170714,20170714,1936304,ALG-ESS-219,693016550623,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-219,693016550630,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-219,693016550647,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-219,693016550654,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-219,693016550661,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-219,693016550678,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-219,693016550685,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-219,693016550692,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-219,693016550708,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-219,693016550715,Essence Walker - Cherry,0,
170714,20170714,1936304,ALG-ESS-302,693016551026,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-302,693016551033,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-302,693016551040,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-302,693016551057,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-302,693016551064,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-302,693016551071,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-302,693016551088,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-302,693016551095,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-302,693016551101,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-302,693016551118,Essence Walker - All Together Now,0,
170714,20170714,1936304,ALG-ESS-314,693016581269,Essence Walker - Winter Garden Navy,0,
170714,20170714,1936304,ALG-ESS-314,693016581276,Essence Walker - Winter Garden Navy,15,
170714,20170714,1936304,ALG-ESS-314,693016581283,Essence Walker - Winter Garden Navy,39,
170714,20170714,1936304,ALG-ESS-314,693016581290,Essence Walker - Winter Garden Navy,0,
170714,20170714,1936304,ALG-ESS-314,693016581306,Essence Walker - Winter Garden Navy,0,
170714,20170714,1936304,ALG-ESS-314,693016581313,Essence Walker - Winter Garden Navy,0,
170714,20170714,1936304,ALG-ESS-314,693016581320,Essence Walker - Winter Garden Navy,0,
170714,20170714,1936304,ALG-ESS-314,693016581337,Essence Walker - Winter Garden Navy,0,
170714,20170714,1936304,ALG-ESS-314,693016581344,Essence Walker - Winter Garden Navy,0,
170714,20170714,1936304,ALG-ESS-314,693016581351,Essence Walker - Winter Garden Navy,0,
170714,20170714,1936304,ALG-ESS-389,693016576029,Essence Walker - Monarch,0,
170714,20170714,1936304,ALG-ESS-389,693016576036,Essence Walker - Monarch,0,
170714,20170714,1936304,ALG-ESS-389,693016576043,Essence Walker - Monarch,14,
170714,20170714,1936304,ALG-ESS-389,693016576050,Essence Walker - Monarch,0,
170714,20170714,1936304,ALG-ESS-389,693016576067,Essence Walker - Monarch,0,
170714,20170714,1936304,ALG-ESS-389,693016576074,Essence Walker - Monarch,0,
170714,20170714,1936304,ALG-ESS-389,693016576081,Essence Walker - Monarch,0,
170714,20170714,1936304,ALG-ESS-389,693016576098,Essence Walker - Monarch,0,
170714,20170714,1936304,ALG-ESS-389,693016576104,Essence Walker - Monarch,0,
170714,20170714,1936304,ALG-ESS-389,693016576111,Essence Walker - Monarch,0,
170714,20170714,1936304,ALG-ESS-424,693016589876,Essence Walker - Forever Yours, Neutrally,0,
170714,20170714,1936304,ALG-ESS-424,693016589883,Essence Walker - Forever Yours, Neutrally,16,
170714,20170714,1936304,ALG-ESS-424,693016589890,Essence Walker - Forever Yours, Neutrally,68,
170714,20170714,1936304,ALG-ESS-424,693016589906,Essence Walker - Forever Yours, Neutrally,146,
170714,20170714,1936304,ALG-ESS-424,693016589913,Essence Walker - Forever Yours, Neutrally,195,
170714,20170714,1936304,ALG-ESS-424,693016589920,Essence Walker - Forever Yours, Neutrally,179,
170714,20170714,1936304,ALG-ESS-424,693016589937,Essence Walker - Forever Yours, Neutrally,127,
170714,20170714,1936304,ALG-ESS-424,693016589944,Essence Walker - Forever Yours, Neutrally,70,
170714,20170714,1936304,ALG-ESS-424,693016589951,Essence Walker - Forever Yours, Neutrally,49,
170714,20170714,1936304,ALG-ESS-424,693016589968,Essence Walker - Forever Yours, Neutrally,0,
