sku,UPC,title,quantity_available,status,cost,currency_code,quantity_on_order,estimated_availability_date,pgid,date
693016256136,693016256136,Classic Brilliant Snake,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569809,693016569809,Classic Pewter Thumbprint,0,,54.50,USD,,,A1152B,07/14/2017
693016569816,693016569816,Classic Pewter Thumbprint,6,,54.50,USD,,,A1152B,07/14/2017
693016569823,693016569823,Classic Pewter Thumbprint,0,,54.50,USD,,,A1152B,07/14/2017
693016569830,693016569830,Classic Pewter Thumbprint,38,,54.50,USD,,,A1152B,07/14/2017
693016569847,693016569847,Classic Pewter Thumbprint,45,,54.50,USD,,,A1152B,07/14/2017
693016569854,693016569854,Classic Pewter Thumbprint,46,,54.50,USD,,,A1152B,07/14/2017
693016569861,693016569861,Classic Pewter Thumbprint,65,,54.50,USD,,,A1152B,07/14/2017
693016569878,693016569878,Classic Pewter Thumbprint,22,,54.50,USD,,,A1152B,07/14/2017
693016569885,693016569885,Classic Pewter Thumbprint,0,,54.50,USD,,,A1152B,07/14/2017
693016569892,693016569892,Classic Pewter Thumbprint,0,,54.50,USD,,,A1152B,07/14/2017
693016569601,693016569601,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569618,693016569618,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569625,693016569625,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569632,693016569632,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569649,693016569649,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569656,693016569656,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569663,693016569663,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569670,693016569670,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569687,693016569687,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016569694,693016569694,Classic Posh Pewter,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533589,693016533589,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533596,693016533596,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533602,693016533602,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533619,693016533619,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533626,693016533626,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533633,693016533633,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533640,693016533640,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533657,693016533657,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533664,693016533664,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016533671,693016533671,Classic Burgundy Shearling,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016287796,693016287796,Classic Sophistisnake Multi,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016287802,693016287802,Classic Sophistisnake Multi,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016287819,693016287819,Classic Sophistisnake Multi,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016287826,693016287826,Classic Sophistisnake Multi,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016287833,693016287833,Classic Sophistisnake Multi,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016287840,693016287840,Classic Sophistisnake Multi,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016287857,693016287857,Classic Sophistisnake Multi,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016287864,693016287864,Classic Sophistisnake Multi,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543984,693016543984,Wedge Footbed - Medium,0,,9.50,USD,,,A1152B,07/14/2017
693016543991,693016543991,Wedge Footbed - Medium,30,,9.50,USD,,,A1152B,07/14/2017
693016544004,693016544004,Wedge Footbed - Medium,77,,9.50,USD,,,A1152B,07/14/2017
693016544011,693016544011,Wedge Footbed - Medium,177,,9.50,USD,,,A1152B,07/14/2017
693016544028,693016544028,Wedge Footbed - Medium,295,,9.50,USD,,,A1152B,07/14/2017
693016544035,693016544035,Wedge Footbed - Medium,307,,9.50,USD,,,A1152B,07/14/2017
693016544042,693016544042,Wedge Footbed - Medium,244,,9.50,USD,,,A1152B,07/14/2017
693016544059,693016544059,Wedge Footbed - Medium,201,,9.50,USD,,,A1152B,07/14/2017
693016544066,693016544066,Wedge Footbed - Medium,157,,9.50,USD,,,A1152B,07/14/2017
693016544073,693016544073,Wedge Footbed - Medium,0,,9.50,USD,,,A1152B,07/14/2017
693016581566,693016581566,Wedge Footbed In Grey - Medium,0,,9.50,USD,,,A1152B,07/14/2017
693016581573,693016581573,Wedge Footbed In Grey - Medium,30,,9.50,USD,,,A1152B,07/14/2017
693016581580,693016581580,Wedge Footbed In Grey - Medium,69,,9.50,USD,,,A1152B,07/14/2017
693016581597,693016581597,Wedge Footbed In Grey - Medium,214,,9.50,USD,,,A1152B,07/14/2017
693016581603,693016581603,Wedge Footbed In Grey - Medium,317,,9.50,USD,,,A1152B,07/14/2017
693016581610,693016581610,Wedge Footbed In Grey - Medium,406,,9.50,USD,,,A1152B,07/14/2017
693016581627,693016581627,Wedge Footbed In Grey - Medium,335,,9.50,USD,,,A1152B,07/14/2017
693016581634,693016581634,Wedge Footbed In Grey - Medium,282,,9.50,USD,,,A1152B,07/14/2017
693016581641,693016581641,Wedge Footbed In Grey - Medium,167,,9.50,USD,,,A1152B,07/14/2017
693016581658,693016581658,Wedge Footbed In Grey - Medium,0,,9.50,USD,,,A1152B,07/14/2017
693016584673,693016584673,Wedge Grey Footbed - Wide,0,,9.50,USD,,,A1152B,07/14/2017
693016584680,693016584680,Wedge Grey Footbed - Wide,0,,9.50,USD,,,A1152B,07/14/2017
693016584697,693016584697,Wedge Grey Footbed - Wide,88,,9.50,USD,,,A1152B,07/14/2017
693016584703,693016584703,Wedge Grey Footbed - Wide,161,,9.50,USD,,,A1152B,07/14/2017
693016584710,693016584710,Wedge Grey Footbed - Wide,305,,9.50,USD,,,A1152B,07/14/2017
693016584727,693016584727,Wedge Grey Footbed - Wide,343,,9.50,USD,,,A1152B,07/14/2017
693016584734,693016584734,Wedge Grey Footbed - Wide,247,,9.50,USD,,,A1152B,07/14/2017
693016584741,693016584741,Wedge Grey Footbed - Wide,167,,9.50,USD,,,A1152B,07/14/2017
693016584758,693016584758,Wedge Grey Footbed - Wide,31,,9.50,USD,,,A1152B,07/14/2017
693016584765,693016584765,Wedge Grey Footbed - Wide,0,,9.50,USD,,,A1152B,07/14/2017
693016502349,693016502349,Wedge Footbed - Wide,0,,9.50,USD,,,A1152B,07/14/2017
693016502356,693016502356,Wedge Footbed - Wide,39,,9.50,USD,,,A1152B,07/14/2017
693016502363,693016502363,Wedge Footbed - Wide,65,,9.50,USD,,,A1152B,07/14/2017
693016502370,693016502370,Wedge Footbed - Wide,104,,9.50,USD,,,A1152B,07/14/2017
693016502387,693016502387,Wedge Footbed - Wide,96,,9.50,USD,,,A1152B,07/14/2017
693016502394,693016502394,Wedge Footbed - Wide,191,,9.50,USD,,,A1152B,07/14/2017
693016502400,693016502400,Wedge Footbed - Wide,48,,9.50,USD,,,A1152B,07/14/2017
693016502417,693016502417,Wedge Footbed - Wide,0,,9.50,USD,,,A1152B,07/14/2017
693016299843,693016299843,Classic Footbed - Medium,96,,9.50,USD,,,A1152B,07/14/2017
693016299850,693016299850,Classic Footbed - Medium,0,,9.50,USD,,,A1152B,07/14/2017
693016299867,693016299867,Classic Footbed - Medium,190,,9.50,USD,,,A1152B,07/14/2017
693016299874,693016299874,Classic Footbed - Medium,882,,9.50,USD,,,A1152B,07/14/2017
693016299881,693016299881,Classic Footbed - Medium,1314,,9.50,USD,,,A1152B,07/14/2017
693016299898,693016299898,Classic Footbed - Medium,1207,,9.50,USD,,,A1152B,07/14/2017
693016299904,693016299904,Classic Footbed - Medium,1744,,9.50,USD,,,A1152B,07/14/2017
693016299911,693016299911,Classic Footbed - Medium,2004,,9.50,USD,,,A1152B,07/14/2017
693016299836,693016299836,Classic Footbed - Medium,0,,9.50,USD,,,A1152B,07/14/2017
693016319527,693016319527,Classic Footbed - Medium,256,,9.50,USD,,,A1152B,07/14/2017
693016531783,693016531783,Classic Grey Footbed,5,,9.50,USD,,,A1152B,07/14/2017
693016531790,693016531790,Classic Grey Footbed,26,,9.50,USD,,,A1152B,07/14/2017
693016531806,693016531806,Classic Grey Footbed,106,,9.50,USD,,,A1152B,07/14/2017
693016531813,693016531813,Classic Grey Footbed,449,,9.50,USD,,,A1152B,07/14/2017
693016531820,693016531820,Classic Grey Footbed,616,,9.50,USD,,,A1152B,07/14/2017
693016531837,693016531837,Classic Grey Footbed,450,,9.50,USD,,,A1152B,07/14/2017
693016531844,693016531844,Classic Grey Footbed,366,,9.50,USD,,,A1152B,07/14/2017
693016531851,693016531851,Classic Grey Footbed,334,,9.50,USD,,,A1152B,07/14/2017
693016531868,693016531868,Classic Grey Footbed,281,,9.50,USD,,,A1152B,07/14/2017
693016531875,693016531875,Classic Grey Footbed,18,,9.50,USD,,,A1152B,07/14/2017
693016531882,693016531882,Wide Classic Removable Footbed - Grey,3,,9.50,USD,,,A1152B,07/14/2017
693016531899,693016531899,Wide Classic Removable Footbed - Grey,0,,9.50,USD,,,A1152B,07/14/2017
693016531905,693016531905,Wide Classic Removable Footbed - Grey,84,,9.50,USD,,,A1152B,07/14/2017
693016531912,693016531912,Wide Classic Removable Footbed - Grey,229,,9.50,USD,,,A1152B,07/14/2017
693016531929,693016531929,Wide Classic Removable Footbed - Grey,308,,9.50,USD,,,A1152B,07/14/2017
693016531936,693016531936,Wide Classic Removable Footbed - Grey,303,,9.50,USD,,,A1152B,07/14/2017
693016531943,693016531943,Wide Classic Removable Footbed - Grey,265,,9.50,USD,,,A1152B,07/14/2017
693016531950,693016531950,Wide Classic Removable Footbed - Grey,201,,9.50,USD,,,A1152B,07/14/2017
693016531967,693016531967,Wide Classic Removable Footbed - Grey,160,,9.50,USD,,,A1152B,07/14/2017
693016531974,693016531974,Wide Classic Removable Footbed - Grey,61,,9.50,USD,,,A1152B,07/14/2017
693016299928,693016299928,Classic Footbed - Wide,373,,9.50,USD,,,A1152B,07/14/2017
693016299935,693016299935,Classic Footbed - Wide,1569,,9.50,USD,,,A1152B,07/14/2017
693016299942,693016299942,Classic Footbed - Wide,2697,,9.50,USD,,,A1152B,07/14/2017
693016299959,693016299959,Classic Footbed - Wide,4375,,9.50,USD,,,A1152B,07/14/2017
693016299966,693016299966,Classic Footbed - Wide,4165,,9.50,USD,,,A1152B,07/14/2017
693016299973,693016299973,Classic Footbed - Wide,3478,,9.50,USD,,,A1152B,07/14/2017
693016299980,693016299980,Classic Footbed - Wide,2404,,9.50,USD,,,A1152B,07/14/2017
693016299997,693016299997,Classic Footbed - Wide,2435,,9.50,USD,,,A1152B,07/14/2017
693016502325,693016502325,Classic Footbed - Wide,0,,9.50,USD,,,A1152B,07/14/2017
693016319534,693016319534,Classic Footbed - Wide,276,,9.50,USD,,,A1152B,07/14/2017
693016535989,693016535989,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016535996,693016535996,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016536009,693016536009,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016536016,693016536016,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016536023,693016536023,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016536030,693016536030,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016536047,693016536047,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016536054,693016536054,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016536061,693016536061,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016536078,693016536078,Alli Black Waxy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016304479,693016304479,Alli Rome Patent,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016304486,693016304486,Alli Rome Patent,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016304493,693016304493,Alli Rome Patent,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016304509,693016304509,Alli Rome Patent,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016304516,693016304516,Alli Rome Patent,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016304523,693016304523,Alli Rome Patent,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016304530,693016304530,Alli Rome Patent,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016304547,693016304547,Alli Rome Patent,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016611140,693016611140,Alli Starlit,19,,59.50,USD,,,A1152B,07/14/2017
693016611157,693016611157,Alli Starlit,41,,59.50,USD,,,A1152B,07/14/2017
693016611164,693016611164,Alli Starlit,75,,59.50,USD,,,A1152B,07/14/2017
693016611171,693016611171,Alli Starlit,67,,59.50,USD,,,A1152B,07/14/2017
693016611188,693016611188,Alli Starlit,62,,59.50,USD,,,A1152B,07/14/2017
693016611195,693016611195,Alli Starlit,31,,59.50,USD,,,A1152B,07/14/2017
693016611201,693016611201,Alli Starlit,8,,59.50,USD,,,A1152B,07/14/2017
693016611218,693016611218,Alli Starlit,0,,59.50,USD,,,A1152B,07/14/2017
693016611225,693016611225,Alli Starlit,0,,59.50,USD,,,A1152B,07/14/2017
693016491285,693016491285,Alli Black Embossed Paisley,0,,59.50,USD,,,A1152B,07/14/2017
693016491292,693016491292,Alli Black Embossed Paisley,9,,59.50,USD,,,A1152B,07/14/2017
693016491308,693016491308,Alli Black Embossed Paisley,20,,59.50,USD,,,A1152B,07/14/2017
693016491315,693016491315,Alli Black Embossed Paisley,55,,59.50,USD,,,A1152B,07/14/2017
693016491322,693016491322,Alli Black Embossed Paisley,108,,59.50,USD,,,A1152B,07/14/2017
693016491339,693016491339,Alli Black Embossed Paisley,94,,59.50,USD,,,A1152B,07/14/2017
693016491346,693016491346,Alli Black Embossed Paisley,82,,59.50,USD,,,A1152B,07/14/2017
693016491353,693016491353,Alli Black Embossed Paisley,70,,59.50,USD,,,A1152B,07/14/2017
693016491360,693016491360,Alli Black Embossed Paisley,40,,59.50,USD,,,A1152B,07/14/2017
693016491377,693016491377,Alli Black Embossed Paisley,0,,59.50,USD,,,A1152B,07/14/2017
693016491780,693016491780,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016491797,693016491797,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016491803,693016491803,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016491810,693016491810,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016491827,693016491827,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016491834,693016491834,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016491841,693016491841,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016491858,693016491858,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016491865,693016491865,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016491872,693016491872,Alli Choco Embossed Paisley,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571802,693016571802,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571819,693016571819,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571826,693016571826,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571833,693016571833,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571840,693016571840,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571857,693016571857,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571864,693016571864,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571871,693016571871,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571888,693016571888,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016571895,693016571895,Alli Oxblood Bloom,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016293957,693016293957,Alli Black Silver Rose,143,,59.50,USD,,,A1152B,07/14/2017
693016293964,693016293964,Alli Black Silver Rose,91,,59.50,USD,,,A1152B,07/14/2017
693016293971,693016293971,Alli Black Silver Rose,238,,59.50,USD,,,A1152B,07/14/2017
693016293988,693016293988,Alli Black Silver Rose,289,,59.50,USD,,,A1152B,07/14/2017
693016293995,693016293995,Alli Black Silver Rose,229,,59.50,USD,,,A1152B,07/14/2017
693016294008,693016294008,Alli Black Silver Rose,128,,59.50,USD,,,A1152B,07/14/2017
693016294015,693016294015,Alli Black Silver Rose,60,,59.50,USD,,,A1152B,07/14/2017
693016294022,693016294022,Alli Black Silver Rose,20,,59.50,USD,,,A1152B,07/14/2017
693016548026,693016548026,Alli Yeehaw Brown,0,,59.50,USD,,,A1152B,07/14/2017
693016548033,693016548033,Alli Yeehaw Brown,8,,59.50,USD,,,A1152B,07/14/2017
693016548040,693016548040,Alli Yeehaw Brown,56,,59.50,USD,,,A1152B,07/14/2017
693016548057,693016548057,Alli Yeehaw Brown,85,,59.50,USD,,,A1152B,07/14/2017
693016548064,693016548064,Alli Yeehaw Brown,97,,59.50,USD,,,A1152B,07/14/2017
693016548071,693016548071,Alli Yeehaw Brown,122,,59.50,USD,,,A1152B,07/14/2017
693016548088,693016548088,Alli Yeehaw Brown,34,,59.50,USD,,,A1152B,07/14/2017
693016548095,693016548095,Alli Yeehaw Brown,7,,59.50,USD,,,A1152B,07/14/2017
693016548101,693016548101,Alli Yeehaw Brown,8,,59.50,USD,,,A1152B,07/14/2017
693016548118,693016548118,Alli Yeehaw Brown,0,,59.50,USD,,,A1152B,07/14/2017
693016571703,693016571703,Alli Yeehaw Navy,0,,59.50,USD,,,A1152B,07/14/2017
693016571710,693016571710,Alli Yeehaw Navy,15,,59.50,USD,,,A1152B,07/14/2017
693016571727,693016571727,Alli Yeehaw Navy,36,,59.50,USD,,,A1152B,07/14/2017
693016571734,693016571734,Alli Yeehaw Navy,71,,59.50,USD,,,A1152B,07/14/2017
693016571741,693016571741,Alli Yeehaw Navy,113,,59.50,USD,,,A1152B,07/14/2017
693016571758,693016571758,Alli Yeehaw Navy,112,,59.50,USD,,,A1152B,07/14/2017
693016571765,693016571765,Alli Yeehaw Navy,91,,59.50,USD,,,A1152B,07/14/2017
693016571772,693016571772,Alli Yeehaw Navy,50,,59.50,USD,,,A1152B,07/14/2017
693016571789,693016571789,Alli Yeehaw Navy,21,,59.50,USD,,,A1152B,07/14/2017
693016571796,693016571796,Alli Yeehaw Navy,0,,59.50,USD,,,A1152B,07/14/2017
693016611249,693016611249,Alli Jet Luster,30,,59.50,USD,,,A1152B,07/14/2017
693016611256,693016611256,Alli Jet Luster,63,,59.50,USD,,,A1152B,07/14/2017
693016611263,693016611263,Alli Jet Luster,105,,59.50,USD,,,A1152B,07/14/2017
693016611270,693016611270,Alli Jet Luster,111,,59.50,USD,,,A1152B,07/14/2017
693016611287,693016611287,Alli Jet Luster,89,,59.50,USD,,,A1152B,07/14/2017
693016611294,693016611294,Alli Jet Luster,38,,59.50,USD,,,A1152B,07/14/2017
693016611300,693016611300,Alli Jet Luster,18,,59.50,USD,,,A1152B,07/14/2017
693016611317,693016611317,Alli Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016611324,693016611324,Alli Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016536184,693016536184,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016536191,693016536191,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016536207,693016536207,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016536214,693016536214,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016536221,693016536221,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016536238,693016536238,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016536245,693016536245,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016536252,693016536252,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016536269,693016536269,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016536276,693016536276,Alli Blue Twist,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016619566,693016619566,Ari Oiled Suede Black,0,,89.50,USD,,,A1152B,07/14/2017
693016619573,693016619573,Ari Oiled Suede Black,0,,89.50,USD,,,A1152B,07/14/2017
693016619580,693016619580,Ari Oiled Suede Black,0,,89.50,USD,,,A1152B,07/14/2017
693016619597,693016619597,Ari Oiled Suede Black,0,,89.50,USD,,,A1152B,07/14/2017
693016619603,693016619603,Ari Oiled Suede Black,0,,89.50,USD,,,A1152B,07/14/2017
693016619610,693016619610,Ari Oiled Suede Black,0,,89.50,USD,,,A1152B,07/14/2017
693016619627,693016619627,Ari Oiled Suede Black,0,,89.50,USD,,,A1152B,07/14/2017
693016619634,693016619634,Ari Oiled Suede Black,0,,89.50,USD,,,A1152B,07/14/2017
